     1→     1→[
   109→   109→      "Hindi",
   110→   110→      "छह vectors a से f के परिमाण और दिशाएँ चित्र में दर्शाई गई हैं। निम्नलिखित में से कौन सा कथन सत्य है?",
   111→   111→      "(a) b+c=f",
   112→   112→      "(b) d+c=f",
   113→   113→      "(c) d+e=f",
   114→   114→      "(d) b+e=f",
   115→   115→      3.0,
   116→   116→      "चित्र पर लागू vector योग के त्रिभुज नियम से, vector d और vector e का योग vector f परिणाम देता है।",
   117→   117→      "CBSE AIPMT",
   118→   118→      2010.0,
   119→   119→      null
   120→   120→    ]
   121→   121→  },
   122→   122→  {
   123→   123→    "sheet": "Class11",
   124→   124→    "row": 895,
   125→   125→    "data": [
   126→   126→      "Physics",
   127→   127→      3.0,
   128→   128→      "समतल में गति",
   129→   129→      "Hindi",
   130→   130→      "A और B दो vectors हैं और \\theta उनके बीच का कोण है। यदि $",
   131→   131→      "(a) 60^{\\circ}",
   132→   132→      "(b) 45^{\\circ}",
   133→   133→      "(c) 30^{\\circ}",
   134→   134→      "(d) 90^{\\circ}",
   135→   135→      1.0,
   136→   136→      "AB\\sin\\theta = \\sqrt{3}AB\\cos\\theta \\Rightarrow \\tan\\theta = \\sqrt{3} \\Rightarrow \\theta=60^{\\circ}.",
   137→   137→      "CBSE AIPMT",
   138→   138→      2010.0,
   139→   139→      null
   140→   140→    ]
   141→   141→  },
   142→   142→  {
   143→   143→    "sheet": "Class11",
   144→   144→    "row": 896,
   145→   145→    "data": [
   146→   146→      "Physics",
   147→   147→      3.0,
   148→   148→      "समतल में गति",
   149→   149→      "Hindi",
   150→   150→      "यदि एक vector 2\\hat{i}+3\\hat{j}+8\\hat{k}, vector 4\\hat{j}-4\\hat{i}+\\alpha\\hat{k} के लंबवत है, तो \\alpha का मान है",
   151→   151→      "(a) -1",
   152→   152→      "(b) \\frac{1}{2}",
   153→   153→      "(c) -\\frac{1}{2}",
   154→   154→      "(d) 1",
   155→   155→      3.0,
   156→   156→      "Dot product is zero. (2)(-4) + (3)(4) + (8)(\\alpha) = -8 + 12 + 8\\alpha = 0 \\Rightarrow 4 + 8\\alpha = 0 \\Rightarrow \\alpha = -1/2.",
   157→   157→      "CBSE AIPMT",
   158→   158→      2005.0,
   159→   159→      null
   160→   160→    ]
   161→   161→  },
   162→   162→  {
   163→   163→    "sheet": "Class11",
   164→   164→    "row": 897,
   165→   165→    "data": [
   166→   166→      "Physics",
   167→   167→      3.0,
   168→   168→      "समतल में गति",
   169→   169→      "Hindi",
   170→   170→      "If|A B| A B ×= ⋅ 3 , then the value\nof| | A B + is [",
   171→   171→      "(a) (A^{2}+B^{2}+AB)^{1/2}",
   172→   172→      "(b) (A^{2}+B^{2}+\\frac{AB}{\\sqrt{3}})^{1/2}",
   173→   173→      "(c) A+B",
   174→   174→      "(d) (A^{2}+B^{2}+\\sqrt{3}AB)^{1/2}",
   175→   175→      1.0,
   176→   176→      "क्योंकि है, इसलिए मिलता है, अतः सदिशों के बीच का कोण होता है।\nसदिश सूत्रों का उपयोग करने पर का मान\n\n|\\vec A + \\vec B| = \\sqrt{6 + 6\\sqrt{2}} ",
   177→   177→      "CBSE AIPMT",
   178→   178→      2004.0,
   179→   179→      null
   180→   180→    ]
   181→   181→  },
   182→   182→  {
   183→   183→    "sheet": "Class11",
   184→   184→    "row": 898,
   185→   185→    "data": [
   186→   186→      "Physics",
   187→   187→      3.0,
   188→   188→      "समतल में गति",
   189→   189→      "Hindi",
   190→   190→      "दो बलों का vector योग उनके vector अंतर के लंबवत है। उस स्थिति में, बल",
   191→   191→      "(a) परिमाण में एक दूसरे के बराबर नहीं हैं",
   192→   192→      "(b) भविष्यवाणी नहीं की जा सकती",
   193→   193→      "(c) एक दूसरे के बराबर हैं",
   194→   194→      "(d) परिमाण में एक दूसरे के बराबर हैं",
   195→   195→      4.0,
   196→   196→      "(\\vec{A}+\\vec{B})\\cdot(\\vec{A}-\\vec{B}) = A^2 - B^2 = 0 \\Rightarrow A=B.",
   197→   197→      "CBSE AIPMT",
   198→   198→      2003.0,
   199→   199→      null
   200→   200→    ]
   201→   201→  },
   202→   202→  {
   203→   203→    "sheet": "Class11",
   204→   204→    "row": 899,
   205→   205→    "data": [
   206→   206→      "Physics",
   207→   207→      3.0,
   208→   208→      "समतल में गति",
   209→   209→      "Hindi",
   210→   210→      "यदि एक इकाई vector (unit vector) को 0.5\\hat{i}+0.8\\hat{j}+c\\hat{k} द्वारा दर्शाया जाता है तो c का मान है",
   211→   211→      "(a) 1",
   212→   212→      "(b) \\sqrt{0.11}",
   213→   213→      "(c) \\sqrt{0.01}",
   214→   214→      "(d) 0.39",
   215→   215→      2.0,
   216→   216→      "\\sqrt{0.5^2+0.8^2+c^2}=1 \\Rightarrow 0.25+0.64+c^2=1 \\Rightarrow c^2=0.11 \\Rightarrow c=\\sqrt{0.11}",
   217→   217→      "CBSE AIPMT",
   218→   218→      1999.0,
   219→   219→      null
   220→   220→    ]
   221→   221→  },
   222→   222→  {
   223→   223→    "sheet": "Class11",
   224→   224→    "row": 900,
   225→   225→    "data": [
   226→   226→      "Physics",
   227→   227→      3.0,
   228→   228→      "समतल में गति",
   229→   229→      "Hindi",
   230→   230→      "निम्नलिखित में से कौन सी एक vector राशि नहीं है?",
   231→   231→      "(a) चाल (Speed)",
   232→   232→      "(b) वेग (Velocity)",
   233→   233→      "(c) बल आघूर्ण (Torque)",
   234→   234→      "(d) विस्थापन (Displacement)",
   235→   235→      1.0,
   236→   236→      "चाल (Speed) एक अदिश (scalar) राशि है क्योंकि इसमें केवल परिमाण होता है, दिशा नहीं।",
   237→   237→      "CBSE AIPMT",
   238→   238→      1995.0,
   239→   239→      null
   240→   240→    ]
   241→   241→  },
   242→   242→  {
   243→   243→    "sheet": "Class11",
   244→   244→    "row": 901,
   245→   245→    "data": [
   246→   246→      "Physics",
   247→   247→      3.0,
   248→   248→      "समतल में गति",
   249→   249→      "Hindi",
   250→   250→      "दो vectors A=3\\hat{i}+4\\hat{j}+5\\hat{k} और B=3\\hat{i}+4\\hat{j}-5\\hat{k} के बीच का कोण होगा",
   251→   251→      "(a) 0^{\\circ}",
   252→   252→      "(b) 45^{\\circ}",
   253→   253→      "(c) 90^{\\circ}",
   254→   254→      "(d) 180^{\\circ}",
   255→   255→      3.0,
   256→   256→      "\\vec{A} \\cdot \\vec{B} = 9+16-25=0। चूँकि dot product शून्य है, इसलिए कोण 90^{\\circ} है।",
   257→   257→      "CBSE AIPMT",
   258→   258→      1994.0,
   259→   259→      null
   260→   260→    ]
   261→   261→  },
   262→   262→  {
   263→   263→    "sheet": "Class11",
   264→   264→    "row": 902,
   265→   265→    "data": [
   266→   266→      "Physics",
   267→   267→      3.0,
   268→   268→      "समतल में गति",
   269→   269→      "Hindi",
   270→   270→      "A\\times 0 का परिणामी किसके बराबर होगा",
   271→   271→      "(a) शून्य",
   272→   272→      "(b) A",
   273→   273→      "(c) शून्य vector",
   274→   274→      "(d) इकाई vector",
   275→   275→      3.0,
   276→   276→      "किसी भी vector का शून्य vector के साथ cross product एक शून्य vector (null vector) होता है।",
   277→   277→      "CBSE AIPMT",
   278→   278→      1992.0,
   279→   279→      null
   280→   280→    ]
   281→   281→  },
   282→   282→  {
   283→   283→    "sheet": "Class11",
   284→   284→    "row": 903,
   285→   285→    "data": [
   286→   286→      "Physics",
   287→   287→      3.0,
   288→   288→      "समतल में गति",
   289→   289→      "Hindi",
   290→   290→      "A और B के बीच का कोण \\theta है। त्रिक गुणनफल (triple product) A\\cdot (B\\times A) का मान है",
   291→   291→      "(a) A^2B",
   292→   292→      "(b) शून्य",
   293→   293→      "(c) A^2B \\sin\\theta",
   294→   294→      "(d) A^2B \\cos\\theta",
   295→   295→      2.0,
   296→   296→      "\\vec{B} \\times \\vec{A}, vector \\vec{A} के लंबवत होता है। इसलिए, \\vec{A} के साथ dot product शून्य होता है।",
   297→   297→      "CBSE AIPMT",
   298→   298→      1989.0,
   299→   299→      null
   300→   300→    ]
   301→   301→  },
   302→   302→  {
   303→   303→    "sheet": "Class11",
   304→   304→    "row": 904,
   305→   305→    "data": [
   306→   306→      "Physics",
   307→   307→      3.0,
   308→   308→      "समतल में गति",
   309→   309→      "Hindi",
   310→   310→      "Vectors A, B और C के परिमाण क्रमशः 3, 4 और 5 इकाइयां हैं। यदि A+B=C, तो A और B के बीच का कोण है",
   311→   311→      "(a) \\frac{\\pi}{2}",
   312→   312→      "(b) \\cos^{-1}(0.6)",
   313→   313→      "(c) \\tan^{-1}(\\frac{7}{5})",
   314→   314→      "(d) \\frac{\\pi}{4}",
   315→   315→      1.0,
   316→   316→      "चूँकि 3^2+4^2=5^2, A और B एक समकोण त्रिभुज की भुजाएँ बनाते हैं। उनके बीच का कोण 90^{\\circ} या \\pi/2 है।",
   317→   317→      "CBSE AIPMT",
   318→   318→      1988.0,
   319→   319→      null
   320→   320→    ]
   321→   321→  },
   322→   322→  {
   323→   323→    "sheet": "Class11",
   324→   324→    "row": 905,
   325→   325→    "data": [
   326→   326→      "Physics",
   327→   327→      3.0,
   328→   328→      "समतल में गति",
   329→   329→      "Hindi",
   330→   330→      "दो गोलियां 100 m की दूरी पर स्थित दो इमारतों की छतों से और 200 m की समान ऊंचाई से क्षैतिज रूप से और एक साथ 25~m/s के समान वेग से एक-दूसरे की ओर दागी जाती हैं। दो गोलियां कब और कहाँ टकराएंगी? (g=10~m/s^{2})",
   331→   331→      "(a) 180 m की ऊंचाई पर 2s बाद",
   332→   332→      "(b) 20 m की ऊंचाई पर 2s बाद",
   333→   333→      "(c) 120 m की ऊंचाई पर 4s बाद",
   334→   334→      "(d) वे नहीं टकराएंगी",
   335→   335→      1.0,
   336→   336→      "t = \\frac{d}{v_{rel}} = \\frac{100}{50} = 2s। ऊर्ध्वाधर गिरावट y = \\frac{1}{2}gt^2 = \\frac{1}{2}(10)(4) = 20m। ऊँचाई = 200 - 20 = 180 m।",
   337→   337→      "NEET",
   338→   338→      2019.0,
   339→   339→      null
   340→   340→    ]
   341→   341→  },
   342→   342→  {
   343→   343→    "sheet": "Class11",
   344→   344→    "row": 906,
   345→   345→    "data": [
   346→   346→      "Physics",
   347→   347→      3.0,
   348→   348→      "समतल में गति",
   349→   349→      "Hindi",
   350→   350→      "जब किसी वस्तु को क्षैतिज से 60^\\circ के कोण पर रखे गए एक लंबे चिकने आनत तल (inclined plane) के नीचे से शूट किया जाता है, तो यह तल के अनुदिश x_{1} दूरी तय कर सकती है। लेकिन जब झुकाव (inclination) घटाकर 30^\\circ कर दिया जाता है और उसी वस्तु को समान वेग से शूट किया जाता है, तो यह x_{2} दूरी तय कर सकती है। तो x_{1} : x_{2} होगा",
   351→   351→      "(a) \\sqrt{2}:1",
   352→   352→      "(b) 1:\\sqrt{3}",
   353→   353→      "(c) 1:2\\sqrt{3}",
   354→   354→      "(d) 1:\\sqrt{2}",
   355→   355→      2.0,
   356→   356→      "x = \\frac{u^2}{2g\\sin\\theta}। अनुपात x_1/x_2 = \\sin30^{\\circ}/\\sin60^{\\circ} = (1/2)/(\\sqrt{3}/2) = 1/\\sqrt{3}।",
   357→   357→      "NEET",
   358→   358→      2019.0,
   359→   359→      null
   360→   360→    ]
   361→   361→  },
   362→   362→  {
   363→   363→    "sheet": "Class11",
   364→   364→    "row": 907,
   365→   365→    "data": [
   366→   366→      "Physics",
   367→   367→      3.0,
   368→   368→      "समतल में गति",
   369→   369→      "Hindi",
   370→   370→      "किसी भी समय कण के x और y निर्देशांक क्रमशः x=5t-2t^{2} और y=10t हैं, जहाँ x और y मीटर में और t सेकंड में हैं। t=2s पर कण का त्वरण (acceleration) है",
   371→   371→      "(a) 0",
   372→   372→      "(b) 5~m/s^{2}",
   373→   373→      "(c) -4~m/s^{2}",
   374→   374→      "(d) -8~m/s^{2}",
   375→   375→      3.0,
   376→   376→      "a_x = \\frac{d^2x}{dt^2} = -4, a_y = \\frac{d^2y}{dt^2} = 0। परिणामी a = -4~m/s^2।",
   377→   377→      "NEET",
   378→   378→      2017.0,
   379→   379→      null
   380→   380→    ]
   381→   381→  },
   382→   382→  {
   383→   383→    "sheet": "Class11",
   384→   384→    "row": 908,
   385→   385→    "data": [
   386→   386→      "Physics",
   387→   387→      3.0,
   388→   388→      "समतल में गति",
   389→   389→      "Hindi",
   390→   390→      "एक जहाज A 10~km~h^{-1} की चाल से पश्चिम की ओर बढ़ रहा है और एक जहाज B, A के 100 km दक्षिण में, 10~km~h^{-1} की चाल से उत्तर की ओर बढ़ रहा है। वह समय जिसके बाद उनके बीच की दूरी सबसे कम हो जाती है, है",
   391→   391→      "(a) 0 h",
   392→   392→      "(b) 5 h",
   393→   393→      "(c) 5\\sqrt{2} h",
   394→   394→      "(d) 10\\sqrt{2} h",
   395→   395→      2.0,
   396→   396→      "सापेक्ष वेग (relative velocity) NE के अनुदिश है। न्यूनतम दूरी लंबवत है। समय t = \\frac{100 \\cos 45^{\\circ}}{v_{rel}} = \\frac{100/\\sqrt{2}}{10\\sqrt{2}} = 5h।",
   397→   397→      "CBSE AIPMT",
   398→   398→      2015.0,
   399→   399→      null
   400→   400→    ]
   401→   401→  },
   402→   402→  {
   403→   403→    "sheet": "Class11",
   404→   404→    "row": 909,
   405→   405→    "data": [
   406→   406→      "Physics",
   407→   407→      3.0,
   408→   408→      "समतल में गति",
   409→   409→      "Hindi",
   410→   410→      "समय के फलन के रूप में एक कण R का स्थिति vector (position vector) R=4\\sin(2\\pi t)\\hat{i}+4\\cos(2\\pi t)\\hat{j} द्वारा दिया गया है जहाँ R मीटर में है, t सेकंड में है और i और j क्रमशः x और y-दिशाओं के अनुदिश इकाई vectors को दर्शाते हैं। कण की गति के लिए निम्नलिखित में से कौन सा कथन गलत है?",
   411→   411→      "(a) त्वरण -R के अनुदिश है",
   412→   412→      "(b) त्वरण vector का परिमाण \\frac{v^{2}}{R} है, जहाँ v कण का वेग है",
   413→   413→      "(c) कण के वेग का परिमाण 8 m/s है",
   414→   414→      "(d) कण का पथ 4 m त्रिज्या का एक वृत्त है",
   415→   415→      3.0,
   416→   416→      "\\vec{v} = \\frac{dR}{dt} = 8\\pi \\cos(2\\pi t)\\hat{i} - 8\\pi \\sin(2\\pi t)\\hat{j}. Magnitude is 8\\pi, not 8.",
   417→   417→      "CBSE AIPMT",
   418→   418→      2015.0,
   419→   419→      null
   420→   420→    ]
   421→   421→  },
   422→   422→  {
   423→   423→    "sheet": "Class11",
   424→   424→    "row": 910,
   425→   425→    "data": [
   426→   426→      "Physics",
   427→   427→      3.0,
   428→   428→      "समतल में गति",
   429→   429→      "Hindi",
   430→   430→      "एक प्रक्षेप्य (projectile) को पृथ्वी की सतह से 5~ms^{-1} के वेग से क्षैतिज के साथ \\theta कोण पर दागा जाता है। एक अन्य प्रक्षेप्य किसी अन्य ग्रह से 3~ms^{-1} के वेग से उसी कोण पर दागा जाता है जो पृथ्वी से दागे गए प्रक्षेप्य के प्रक्षेपवक्र (trajectory) के समान प्रक्षेपवक्र का अनुसरण करता है। ग्रह पर गुरुत्वीय त्वरण (acceleration due to gravity) का मान (ms^{-2} में) है (दिया गया है, g=9.8~ms^{-2})",
   431→   431→      "(a) 3.5",
   432→   432→      "(b) 5.9",
   433→   433→      "(c) 16.3",
   434→   434→      "(d) 110.8",
   435→   435→      1.0,
   436→   436→      "प्रक्षेपवक्र समीकरण के लिए g/u^2 का नियत होना आवश्यक है। 9.8/5^2 = g'/3^2 \\Rightarrow g' = 9.8(9/25) = 3.5~m/s^2।",
   437→   437→      "CBSE AIPMT",
   438→   438→      2014.0,
   439→   439→      null
   440→   440→    ]
   441→   441→  },
   442→   442→  {
   443→   443→    "sheet": "Class11",
   444→   444→    "row": 911,
   445→   445→    "data": [
   446→   446→      "Physics",
   447→   447→      3.0,
   448→   448→      "समतल में गति",
   449→   449→      "Hindi",
   450→   450→      "एक कण इस प्रकार गति कर रहा है कि उसके स्थिति निर्देशांक (x, y) समय t=0 पर (2m, 3m), समय t=2 पर (6m, 7m) और समय t=5~s पर (13m, 14m) हैं। t=0 से t=5s तक औसत वेग vector (v_{av}) है",
   451→   451→      "(a) \\frac{1}{5}(13\\hat{i}+14\\hat{j})",
   452→   452→      "(b) \\frac{7}{3}(\\hat{i}+\\hat{j})",
   453→   453→      "(c) 2(\\hat{i}+\\hat{j})",
   454→   454→      "(d) \\frac{11}{5}(\\hat{i}+\\hat{j})",
   455→   455→      4.0,
   456→   456→      "\\vec{v}_{av} = \\frac{\\Delta\\vec{r}}{\\Delta t} = \\frac{(13-2)\\hat{i} + (14-3)\\hat{j}}{5-0} = \\frac{11\\hat{i}+11\\hat{j}}{5} = \\frac{11}{5}(\\hat{i}+\\hat{j})।",
   457→   457→      "CBSE AIPMT",
   458→   458→      2014.0,
   459→   459→      null
   460→   460→    ]
   461→   461→  },
   462→   462→  {
   463→   463→    "sheet": "Class11",
   464→   464→    "row": 913,
   465→   465→    "data": [
   466→   466→      "Physics",
   467→   467→      3.0,
   468→   468→      "Motion in a Plane",
   469→   469→      "English",
   470→   470→      "The velocity of a projectile at the initial point A is (2\\hat{i}+3\\hat{j})~m/s. Its velocity (in m/s) at point B is",
   471→   471→      "(a) 2\\hat{i}-3\\hat{j}",
   472→   472→      "(b) 2\\hat{i}+3\\hat{j}",
   473→   473→      "(c) -2\\hat{i}-3\\hat{j}",
   474→   474→      "(d) -2\\hat{i}+3\\hat{j}",
   475→   475→      1.0,
   476→   476→      "At the same horizontal level, the horizontal component of velocity remains unchanged (u_x = 2) while the vertical component reverses direction (u_y = -3).",
   477→   477→      "NEET",
   478→   478→      2013.0,
   479→   479→      null
   480→   480→    ]
   481→   481→  },
   482→   482→  {
   483→   483→    "sheet": "Class11",
   484→   484→    "row": 914,
   485→   485→    "data": [
   486→   486→      "Physics",
   487→   487→      3.0,
   488→   488→      "Motion in a Plane",
   489→   489→      "English",
   490→   490→      "The horizontal range and the maximum height of a projectile are equal. The angle of projection of the projectile is",
   491→   491→      "(a) \\theta = \\tan^{-1}\\left(\\frac{1}{4}\\right)",
   492→   492→      "(b) \\theta = \\tan^{-1}(4)",
   493→   493→      "(c) \\theta = \\tan^{-1}(2)",
   494→   494→      "(d) \\theta = 45^{\\circ}",
   495→   495→      2.0,
   496→   496→      "R = H \\Rightarrow \\frac{u^2 \\sin 2\\theta}{g} = \\frac{u^2 \\sin^2 \\theta}{2g} \\Rightarrow 2\\sin\\theta\\cos\\theta = \\frac{\\sin^2\\theta}{2} \\Rightarrow \\tan\\theta = 4.",
   497→   497→      "NEET",
   498→   498→      2012.0,
   499→   499→      null
   500→   500→    ]
   501→   501→  },
   502→   502→  {
   503→   503→    "sheet": "Class11",
   504→   504→    "row": 915,
   505→   505→    "data": [
   506→   506→      "Physics",
   507→   507→      3.0,
   508→   508→      "Motion in a Plane",
   509→   509→      "English",
   510→   510→      "A missile is fired for maximum range with an initial velocity of 20~m/s. If g=10~m/s^{2}, the range of the missile is",
   511→   511→      "(a) 40 m",
   512→   512→      "(b) 50 m",
   513→   513→      "(c) 60 m",
   514→   514→      "(d) 20 m",
   515→   515→      1.0,
   516→   516→      "For maximum range, \\theta = 45^{\\circ}. R_{max} = \\frac{u^2}{g} = \\frac{20^2}{10} = 40~m.",
   517→   517→      "CBSE AIPMT",
   518→   518→      2011.0,
   519→   519→      null
   520→   520→    ]
   521→   521→  },
   522→   522→  {
   523→   523→    "sheet": "Class11",
   524→   524→    "row": 916,
   525→   525→    "data": [
   526→   526→      "Physics",
   527→   527→      3.0,
   528→   528→      "Motion in a Plane",
   529→   529→      "English",
   530→   530→      "A projectile is fired at an angle of 45^{\\circ} with the horizontal. Elevation angle of the projectile at its highest point as seen from the point of projection, is",
   531→   531→      "(a) 45^{\\circ}",
   532→   532→      "(b) 60^{\\circ}",
   533→   533→      "(c) \\tan^{-1}\\left(\\frac{1}{2}\\right)",
   534→   534→      "(d) \\tan^{-1}\\left(\\frac{\\sqrt{3}}{2}\\right)",
   535→   535→      3.0,
   536→   536→      "Let \\phi be the elevation angle. \\tan\\phi = \\frac{H}{R/2}. Since \\tan\\theta = \\frac{4H}{R}, here \\theta=45^{\\circ} \\Rightarrow \\frac{H}{R}=\\frac{1}{4}. Thus \\tan\\phi = 2\\left(\\frac{1}{4}\\right) = 0.5.",
   537→   537→      "CBSE AIPMT",
   538→   538→      2011.0,
   539→   539→      null
   540→   540→    ]
   541→   541→  },
   542→   542→  {
   543→   543→    "sheet": "Class11",
   544→   544→    "row": 917,
   545→   545→    "data": [
   546→   546→      "Physics",
   547→   547→      3.0,
   548→   548→      "Motion in a Plane",
   549→   549→      "English",
   550→   550→      "The speed of a projectile at its maximum height is half of its initial speed. The angle of projection is",
   551→   551→      "(a) 60^{\\circ}",
   552→   552→      "(b) 15^{\\circ}",
   553→   553→      "(c) 30^{\\circ}",
   554→   554→      "(d) 45^{\\circ}",
   555→   555→      1.0,
   556→   556→      "Speed at max height v = u\\cos\\theta. Given v = \\frac{u}{2} \\Rightarrow \\cos\\theta = \\frac{1}{2} \\Rightarrow \\theta = 60^{\\circ}.",
   557→   557→      "CBSE AIPMT",
   558→   558→      2010.0,
   559→   559→      null
   560→   560→    ]
   561→   561→  },
   562→   562→  {
   563→   563→    "sheet": "Class11",
   564→   564→    "row": 918,
   565→   565→    "data": [
   566→   566→      "Physics",
   567→   567→      3.0,
   568→   568→      "Motion in a Plane",
   569→   569→      "English",
   570→   570→      "A particle of mass m is projected with velocity v making an angle of 45^{\\circ} with the horizontal. When the particle lands on the level ground the magnitude of the change in its momentum will be",
   571→   571→      "(a) mv\\sqrt{2}",
   572→   572→      "(b) zero",
   573→   573→      "(c) 2mv",
   574→   574→      "(d) mv/\\sqrt{2}",
   575→   575→      1.0,
   576→   576→      "Change in momentum \\Delta P = 2mv\\sin\\theta = 2mv\\sin 45^{\\circ} = 2mv\\frac{1}{\\sqrt{2}} = mv\\sqrt{2}.",
   577→   577→      "CBSE AIPMT",
   578→   578→      2008.0,
   579→   579→      null
   580→   580→    ]
   581→   581→  },
   582→   582→  {
   583→   583→    "sheet": "Class11",
   584→   584→    "row": 919,
   585→   585→    "data": [
   586→   586→      "Physics",
   587→   587→      3.0,
