     1→     1→[
   112→   112→      "शून्य और शून्य",
   113→   113→      "100 और 200",
   114→   114→      "शून्य और 100",
   115→   115→      2.0,
   116→   116→      "जल विभव किसी भी प्रणाली की अपने परिवेश को जल देने की कुल प्रवृत्ति को दर्शाता है। वायुमंडलीय दाब पर शुद्ध जल का जल विभव शून्य होता है। इस जल में किसी भी विलेय को मिलाने से इसका जल विभव घट जाता है और इसका मान ऋणात्मक हो जाता है। शुद्ध जल का परासरण विभव भी शून्य होता है।",
   117→   117→      "CBSE AIPMT",
   118→   118→      null,
   119→   119→      null
   120→   120→    ]
   121→   121→  },
   122→   122→  {
   123→   123→    "sheet": "Class11",
   124→   124→    "row": 2496,
   125→   125→    "data": [
   126→   126→      "Biology",
   127→   127→      null,
   128→   128→      "पौधों में परिवहन",
   129→   129→      "Hindi",
   130→   130→      "यदि पानी से घिरी कोशिका की स्फीति बढ़ जाती है, तो दीवार का दबाव बढ़ जाएगा।",
   131→   131→      "बढ़ोतरी",
   132→   132→      "घटाना",
   133→   133→      "उतार चढ़ाव",
   134→   134→      "अपरिवर्तित ही रहेंगे",
   135→   135→      1.0,
   136→   136→      "यदि किसी पादप कोशिका को कम वसा वाले विलयन/शुद्ध जल में रखा जाए, तो अंतःसूजन द्वारा जल अंदर जाने लगता है। जैसे-जैसे प्रोटोप्लास्ट का आयतन बढ़ता है, वह कोशिका भित्ति पर दाब (तृप्ति दाब) डालने लगता है। कोशिका भित्ति प्रोटोप्लास्ट पर बराबर और विपरीत दाब (भित्ति दाब) डालती है।",
   137→   137→      "CBSE AIPMT",
   138→   138→      null,
   139→   139→      null
   140→   140→    ]
   141→   141→  },
   142→   142→  {
   143→   143→    "sheet": "Class11",
   144→   144→    "row": 2497,
   145→   145→    "data": [
   146→   146→      "Biology",
   147→   147→      null,
   148→   148→      "पौधों में परिवहन",
   149→   149→      "Hindi",
   150→   150→      "पत्ती की कोशिकाओं में परासरण दाब धनात्मक होता है।",
   151→   151→      "अत्यधिक वाष्पोत्सर्जन",
   152→   152→      "कम वाष्पोत्सर्जन",
   153→   153→      "अत्यधिक अवशोषण",
   154→   154→      "आंत्र",
   155→   155→      1.0,
   156→   156→      "अत्यधिक वाष्पोत्सर्जन के दौरान पत्ती की कोशिकाओं में परासरण दाब धनात्मक होता है। वाष्पोत्सर्जन एक भौतिक और क्रियात्मक प्रक्रिया है जिसमें जीवित पौधे के ऊपरी भाग वाष्प के रूप में जल को बाहर निकालते हैं। वाष्पोत्सर्जन द्वारा पत्ती की सतह से जल के निकलने से पत्ती की कोशिकाओं का परासरण दाब बढ़ जाता है।",
   157→   157→      "CBSE AIPMT",
   158→   158→      null,
   159→   159→      null
   160→   160→    ]
   161→   161→  },
   162→   162→  {
   163→   163→    "sheet": "Class11",
   164→   164→    "row": 2498,
   165→   165→    "data": [
   166→   166→      "Biology",
   167→   167→      null,
   168→   168→      "पादपों में परिवहन",
   169→   169→      "Hindi",
   170→   170→      "जड़ों में कॉर्टेक्स की एक कोशिका से बगल वाली कोशिका तक पानी का संचलन निम्न कारणों से होता है:",
   171→   171→      "कोशिकाओं में अकार्बनिक लवणों का संचय",
   172→   172→      "कोशिकाओं में कार्बनिक यौगिकों का संचय",
   173→   173→      "रासायनिक विभव प्रवणता",
   174→   174→      "जल विभव प्रवणता",
   175→   175→      4.0,
   176→   176→      "जल विभव किसी प्रणाली में जल की प्रति इकाई मोलल आयतन की रासायनिक विभव और समान तापमान एवं दाब पर शुद्ध जल की रासायनिक विभव के बीच का अंतर है। जल हमेशा उच्च जल विभव वाले क्षेत्र से निम्न जल विभव वाले क्षेत्र की ओर गति करता है।",
   177→   177→      null,
   178→   178→      null,
   179→   179→      null
   180→   180→    ]
   181→   181→  },
   182→   182→  {
   183→   183→    "sheet": "Class11",
   184→   184→    "row": 2499,
   185→   185→    "data": [
   186→   186→      "Biology",
   187→   187→      null,
   188→   188→      "पौधों में परिवहन",
   189→   189→      "Hindi",
   190→   190→      "एक कोशिका से दूसरी कोशिका में जल की गति की दिशा और दर निम्नलिखित पर आधारित होती है:",
   191→   191→      "डब्ल्यूपी",
   192→   192→      "टीपी",
   193→   193→      "डीपीडी",
   194→   194→      "प्रारंभिक प्लास्मोलिसिस",
   195→   195→      3.0,
   196→   196→      "किसी विशेष तापमान और वायुमंडलीय स्थिति में विलयन और उसके विलायकों के विसरण दाब के बीच के अंतर को विसरण दाब घाटा (DPD) कहते हैं। एक कोशिका से दूसरी कोशिका में जल की गति की दिशा और दर विसरण दाब घाटा घाटा (DPD) पर आधारित होती है।",
   197→   197→      "CBSE AIPMT",
   198→   198→      null,
   199→   199→      null
   200→   200→    ]
   201→   201→  },
   202→   202→  {
   203→   203→    "sheet": "Class11",
   204→   204→    "row": 2500,
   205→   205→    "data": [
   206→   206→      "Biology",
   207→   207→      null,
   208→   208→      "पौधों में परिवहन",
   209→   209→      "Hindi",
   210→   210→      "जल विभव निम्न प्रकार से प्राप्त किया जा सकता है:",
   211→   211→      "ओपी + टीपी",
   212→   212→      "ओपी = डब्ल्यूपी",
   213→   213→      "Ψ Ψ एस पी +",
   214→   214→      "ओपी – डीपीडी",
   215→   215→      3.0,
   216→   216→      "जल विभव किसी प्रणाली में जल की मुक्त ऊर्जा और शुद्ध जल की मुक्त ऊर्जा के बीच का अंतर है। इसे सूत्र ΨΨΨ WS P = + द्वारा प्राप्त किया जा सकता है। यह विलेय विभव और दाब विभव का फलन है। 118",
   217→   217→      "CBSE AIPMT",
   218→   218→      null,
   219→   219→      null
   220→   220→    ]
   221→   221→  },
   222→   222→  {
   223→   223→    "sheet": "Class11",
   224→   224→    "row": 2501,
   225→   225→    "data": [
   226→   226→      "Biology",
   227→   227→      null,
   228→   228→      "पौधों में परिवहन",
   229→   229→      "Hindi",
   230→   230→      "एंजियोस्पर्म में जल का संवहन मुख्यतः निम्न माध्यम से होता है।",
   231→   231→      "ट्रेकीड",
   232→   232→      "जाइलम वाहिकाओं",
   233→   233→      "छलनी नलिकाओं",
   234→   234→      "इन सब",
   235→   235→      2.0,
   236→   236→      "जड़ों द्वारा अवशोषित जल को ऊपर की ओर ले जाना आवश्यक है ताकि वहां के ऊतकों की आवश्यकताओं को पूरा किया जा सके। जल जाइलम वाहिकाओं के लुमेन के माध्यम से ऊपर की ओर बढ़ता है।",
   237→   237→      "CBSE AIPMT",
   238→   238→      null,
   239→   239→      null
   240→   240→    ]
   241→   241→  },
   242→   242→  {
   243→   243→    "sheet": "Class11",
   244→   244→    "row": 2502,
   245→   245→    "data": [
   246→   246→      "Biology",
   247→   247→      null,
   248→   248→      "पादपों में परिवहन",
   249→   249→      "Hindi",
   250→   250→      "पौधे में जड़ तंत्र अच्छी तरह से विकसित है",
   251→   251→      "ऑक्सिन की कमी के कारण",
   252→   252→      "साइटोकिनिन की कमी के कारण",
   253→   253→      "खनिजों की कमी के कारण",
   254→   254→      "पानी के अवशोषण को बढ़ाने के लिए",
   255→   255→      4.0,
   256→   256→      "स्थलीय पौधों में जल का अवशोषण मुख्यतः जड़ों द्वारा होता है, विशेषकर जड़ों के सिरे पर स्थित रेशों के क्षेत्र में। इसलिए, जल के अवशोषण को बढ़ाने के लिए पौधे की जड़ प्रणाली अच्छी तरह से विकसित होती है। विषय 3 रस का आरोहण",
   257→   257→      "CBSE AIPMT",
   258→   258→      null,
   259→   259→      null
   260→   260→    ]
   261→   261→  },
   262→   262→  {
   263→   263→    "sheet": "Class11",
   264→   264→    "row": 2503,
   265→   265→    "data": [
   266→   266→      "Biology",
   267→   267→      null,
   268→   268→      "पादपों में परिवहन",
   269→   269→      "Hindi",
   270→   270→      "पौधे के तने को उपयुक्त विधि से काटकर कुछ बूंदें रस की एकत्रित की गईं। रस का रासायनिक परीक्षण किया गया। निम्नलिखित में से कौन सा परीक्षण परिणाम इंगित करता है कि यह फ्लोएम रस है?",
   271→   271→      "अम्लीय",
   272→   272→      "क्षारीय",
   273→   273→      "कम अपवर्तनांक",
   274→   274→      "चीनी की अनुपस्थिति",
   275→   275→      2.0,
   276→   276→      "फ्लोएम का रस क्षारीय प्रकृति का होता है। यह शर्करा के परिवहन के दौरान लगातार अपने साथी कोशिकाओं से अन्य पड़ोसी कोशिकाओं में प्रोटॉन का संचार करता रहता है।",
   277→   277→      "NEET , Phase II",
   278→   278→      null,
   279→   279→      null
   280→   280→    ]
   281→   281→  },
   282→   282→  {
   283→   283→    "sheet": "Class11",
   284→   284→    "row": 2504,
   285→   285→    "data": [
   286→   286→      "Biology",
   287→   287→      null,
   288→   288→      "पादपों में परिवहन",
   289→   289→      "Hindi",
   290→   290→      "जड़ पर दबाव निम्न कारणों से विकसित होता है",
   291→   291→      "सक्रिय अवशोषण",
   292→   292→      "मिट्टी में निम्न परासरण क्षमता",
   293→   293→      "निष्क्रिय अवशोषण",
   294→   294→      "वाष्पोत्सर्जन में वृद्धि",
   295→   295→      1.0,
   296→   296→      "जड़ दाब एक धनात्मक दाब है जो जल के संसंजन, आसंजन और पृष्ठ तनाव गुणों पर निर्भर करता है। इन्हीं बलों के कारण वाष्पोत्सर्जन द्वारा संचालित जाइलम रस का आरोहण होता है।",
   297→   297→      "CBSE AIPMT",
   298→   298→      null,
   299→   299→      null
   300→   300→    ]
   301→   301→  },
   302→   302→  {
   303→   303→    "sheet": "Class11",
   304→   304→    "row": 2505,
   305→   305→    "data": [
   306→   306→      "Biology",
   307→   307→      null,
   308→   308→      "पादपों में परिवहन",
   309→   309→      "Hindi",
   310→   310→      "निम्नलिखित में से कौन सा मानदंड सुगम परिवहन पर लागू नहीं होता है?",
   311→   311→      "विशेष झिल्ली प्रोटीन की आवश्यकता",
   312→   312→      "उच्च चयनात्मकता",
   313→   313→      "परिवहन संतृप्ति",
   314→   314→      "ऊपर की ओर परिवहन",
   315→   315→      4.0,
   316→   316→      "ऊपर की ओर परिवहन एक ऐसी प्रक्रिया है जिसमें किसी घटक का विसरण कम सांद्रता वाली धारा से अधिक सांद्रता वाली पारगम्य धारा की ओर होता है। सुगम परिवहन निष्क्रिय परिवहन का एक रूप है जिसमें पदार्थों को प्लाज्मा झिल्ली के पार एक परिवहन प्रोटीन द्वारा उनकी सांद्रता प्रवणता के अनुदिश स्थानांतरित किया जाता है। इसके लिए अभिन्न झिल्ली प्रोटीन और पार करने के लिए अत्यधिक चयनात्मक जैविक झिल्लियों की आवश्यकता होती है। सुगम विसरण में संतृप्ति उत्पन्न होती है क्योंकि सभी मुक्त विलेय अणुओं को संभालने के लिए पर्याप्त वाहक उपलब्ध नहीं हो सकते हैं। गति की दर अधिकतम तक पहुँच सकती है। इस प्रकार, ऊपर की ओर परिवहन सुगम परिवहन से संबंधित नहीं है।",
   317→   317→      "NEET",
   318→   318→      null,
   319→   319→      null
   320→   320→    ]
   321→   321→  },
   322→   322→  {
   323→   323→    "sheet": "Class11",
   324→   324→    "row": 2506,
   325→   325→    "data": [
   326→   326→      "Biology",
   327→   327→      null,
   328→   328→      "पौधों में परिवहन",
   329→   329→      "Hindi",
   330→   330→      "रस के ऊपर चढ़ने के दौरान वाहिकाओं/ट्रैकिड्स में जल स्तंभ में आमतौर पर विखंडन और विभाजन नहीं होता है क्योंकि सतही तनाव कम होता है। 3. पौधों की जड़ों में पोषक तत्वों के सक्रिय अवशोषण से तरल अवस्था में जल की हानि होती है।",
   331→   331→      "लिग्निफाइड मोटी दीवारें",
   332→   332→      "संसंजन और आसंजन D. गटेशन 4. ध्रुवीय सतहों की ओर आकर्षण नीचे दिए गए विकल्पों में से सही उत्तर चुनें। A BC D (a) 2 4 1 3 (b) 4 3 2 1",
   333→   333→      "3 1 4 2",
   334→   334→      "2 1 4 3",
   335→   335→      1.0,
   336→   336→      "(A)-(2), (B)-(4), (C)-(1), (D)-(3) संसंजन एक ही पदार्थ के समान अणुओं का परस्पर आकर्षण के कारण एक दूसरे से चिपकने का गुण है, उदाहरण के लिए जल अणुओं का आकर्षण। आसंजन विभिन्न अणुओं या सतहों का एक दूसरे से चिपकने का गुण है। आसंजन एक प्रकार के अणुओं का दूसरे प्रकार के अणुओं के प्रति आकर्षण है, और यह मिट्टी में स्पष्ट रूप से देखा जा सकता है। जब पोषक तत्व जड़ के रेशों द्वारा सक्रिय रूप से अवशोषित होते हैं, तो जल (खनिजों के साथ) जाइलम में दबाव बढ़ाता है। यह दबाव जल को थोड़ी ऊँचाई तक ऊपर धकेलता है। 22. ऊँचे पेड़ों की जाइलम वाहिकाओं में पानी का स्तंभ अपने भार के कारण नहीं टूटता क्योंकि [CBSE AIPMT 2015] (a) पानी में घुली शर्करा (b) पानी की तन्यता शक्ति (c) जाइलम वाहिकाओं का लिग्निफिकेशन (d) धनात्मक जड़ दाब। b ऊँचे पेड़ों की जाइलम वाहिकाओं में पानी का स्तंभ अपने भार के कारण नहीं टूटता क्योंकि पानी की तन्यता शक्ति बहुत अधिक होती है, अर्थात् खिंचाव बल का प्रतिरोध करने की क्षमता। यह उच्च तन्यता गुण (c) कमजोर गुरुत्वाकर्षण खिंचाव (d) वाष्पोत्सर्जन खिंचाव। b जड़ से पौधे के हवाई भागों तक पानी के ऊर्ध्वाधर संवहन को रस का आरोहण कहते हैं। जल के अणु एक दूसरे से आसंजन बल नामक आकर्षण बल के कारण जुड़े रहते हैं। यह आकर्षण उनके बीच हाइड्रोजन बंधों की उपस्थिति के कारण होता है। इस बल का परिमाण बहुत अधिक होता है, इसलिए जाइलम में निरंतर जल स्तंभ गुरुत्वाकर्षण बल या आंतरिक ऊतकों द्वारा पानी की ऊपर की ओर गति में उत्पन्न अन्य बाधाओं के कारण आसानी से नहीं टूट सकता। जल का यह आसंजक गुण, अर्थात् जल के अणुओं और जाइलम की दीवारों के बीच आकर्षण, जाइलम में जल स्तंभ की निरंतरता भी सुनिश्चित करता है। पौधों में परिवहन 119",
   337→   337→      "CBSE AIPMT",
   338→   338→      null,
   339→   339→      null
   340→   340→    ]
   341→   341→  },
   342→   342→  {
   343→   343→    "sheet": "Class11",
   344→   344→    "row": 2507,
   345→   345→    "data": [
   346→   346→      "Biology",
   347→   347→      null,
   348→   348→      "पादपों में परिवहन",
   349→   349→      "Hindi",
   350→   350→      "गन्ने में सार्थक गर्डलिंग (रिंगिंग) प्रयोग नहीं किया जा सकता क्योंकि",
   351→   351→      "इसका फ्लोएम जाइलम के अंदर स्थित होता है।",
   352→   352→      "इसके तने की सतह मोम जैसी परत से ढकी होती है।",
   353→   353→      "इसके संवहनी बंडल वलय के रूप में मौजूद नहीं होते हैं।",
   354→   354→      "इसका तना पतला है",
   355→   355→      3.0,
   356→   356→      "छाल हटाने के प्रयोग में, एपिडर्मिस, कॉर्टेक्स और फ्लोएम की निरंतरता टूट जाती है। इससे स्पष्ट होता है कि एपिडर्मिस, कॉर्टेक्स और फ्लोएम रस या पानी के परिवहन में भाग नहीं लेते हैं। गन्ने (एकबीजपत्री) में संवहनी बंडल बिखरे होते हैं, इसलिए, छाल हटाने का प्रयोग लागू नहीं होता है। एक सप्ताह के लिए छोड़ दें। विषय 4 वाष्पोत्सर्जन",
   357→   357→      "CBSE AIPMT",
   358→   358→      null,
   359→   359→      null
   360→   360→    ]
   361→   361→  },
   362→   362→  {
   363→   363→    "sheet": "Class11",
   364→   364→    "row": 2508,
   365→   365→    "data": [
   366→   366→      "Biology",
   367→   367→      null,
   368→   368→      "पौधों में परिवहन",
   369→   369→      "Hindi",
   370→   370→      "अत्यधिक शुष्क मौसम में घास की पत्तियाँ अंदर की ओर मुड़ जाती हैं। निम्नलिखित में से सबसे उपयुक्त कारण का चयन करें।",
   371→   371→      "बुलीफॉर्म कोशिकाओं की शिथिलता",
   372→   372→      "स्पंजी मेसोफिल में वायु स्थानों का संकुचन",
   373→   373→      "वाहिकाओं में टाइलोसिस",
   374→   374→      "स्टोमेटा का बंद होना",
   375→   375→      1.0,
   376→   376→      "शुष्क मौसम में घास की पत्तियों के मुड़ने का सबसे उपयुक्त कारण बुलिफॉर्म कोशिकाओं की शिथिलता है। बुलिफॉर्म कोशिकाएं पत्ती की एपिडर्मल कोशिकाओं के बीच मौजूद होती हैं और जल संकट की अवधि के दौरान वाष्पोत्सर्जन के कारण जल हानि को कम करने में सहायक होती हैं।",
   377→   377→      "NEET (National)",
   378→   378→      null,
   379→   379→      null
   380→   380→    ]
   381→   381→  },
   382→   382→  {
   383→   383→    "sheet": "Class11",
   384→   384→    "row": 2509,
   385→   385→    "data": [
   386→   386→      "Biology",
   387→   387→      null,
   388→   388→      "पुष्पी पादपों का शारीर",
   389→   389→      "Hindi",
   390→   390→      "घास की पत्ती में स्टोमेटा होते हैं",
   391→   391→      "आयताकार",
   392→   392→      "गुर्दे के आकार की",
   393→   393→      "डम्बल के आकार का",
   394→   394→      "बैरल के आकार का",
   395→   395→      3.0,
   396→   396→      "पौधों के सभी हरे हवाई भागों की एपिडर्मिस में स्टोमेटा नामक छोटे छिद्र होते हैं। यह रक्षक कोशिकाओं और आस-पास की सहायक कोशिकाओं से घिरी होती है, जिन्हें सामूहिक रूप से स्टोमेटल तंत्र कहा जाता है। गुर्दे के आकार की या सेम के आकार की रक्षक कोशिकाएँ केवल द्विबीजपत्री पौधों में पाई जाती हैं, जबकि घास जैसे एकबीजपत्री पौधों में ये कोशिकाएँ डम्बल के आकार की होती हैं। रक्षक कोशिकाएँ आकार, आकृति और मोटाई में शेष कोशिकाओं से भिन्न होती हैं। पत्ती और फ्लोएम की एपिडर्मल रिंग हटा दी गई। रिंग के ऊपर एक सूजन (d) CO2 सांद्रता a स्टोमेटल गति कोशिकाओं से प्रभावित नहीं होती है। सहायक कोशिकाएँ क्लोरोप्लास्ट 26 गटेशन किसके कारण होता है [CBSE AIPMT 1992] (a) वाष्पोत्सर्जन (b) परासरण/DPD (c) जड़ दाब (d) परासरण दाब c गटेशन का तात्पर्य हाइडाथोड्स नामक कोशिकाओं के समूह के माध्यम से पत्तियों के किनारों और सिरे से तरल पानी की बूंदों के स्राव से है। गटेशन जड़ दाब पर निर्भर करता है। 27 जड़ों को उपलब्ध मृदा जल [CBSE AIPMT 1991] (a) सतही जल (b) आर्द्रता-परायण जल (c) गुरुत्वाकर्षण जल (d) केशिका जल d मृदा कणों के बीच केशिकाओं का जाल बनाकर एकत्रित जल को केशिका जल कहते हैं। यह जल का सबसे महत्वपूर्ण रूप है जिसे पौधे मुख्यतः ग्रहण करते हैं। CO2 सांद्रता। स्टोमेटा पत्तियों और अन्य कोमल हवाई भागों की एपिडर्मिस में पाए जाने वाले छोटे छिद्र समूह होते हैं। ये गैसीय विनिमय के लिए होते हैं, लेकिन वाष्पोत्सर्जन का मुख्य स्रोत भी हैं। स्टोमेटा की गति कई कारकों जैसे प्रकाश, तापमान और CO2 सांद्रता से प्रभावित होती है। अधिकांश पौधों में, स्टोमेटा प्रकाश में खुलते हैं और अंधेरे में बंद हो जाते हैं। सामान्यतः 30°C से अधिक उच्च तापमान कई प्रजातियों में स्टोमेटा के खुलने को कम कर देता है। कम CO2 सांद्रता आमतौर पर स्टोमेटा को खोलती है जबकि उच्च CO2 सांद्रता उन्हें बंद कर देती है। 30. स्टोमेटा की गति किससे प्रभावित नहीं होती? [NEET 2018] (a) ऑक्सीजन सांद्रता (b) प्रकाश (c) तापमान (d) कार्बन डाइऑक्साइड सांद्रता a स्टोमेटा की गति ऑक्सीजन सांद्रता से प्रभावित नहीं होती। स्टोमेटा पत्तियों और अन्य कोमल हवाई भागों की एपिडर्मिस में पाए जाने वाले छोटे छिद्र समूह होते हैं। ये गैसीय संचार के लिए होते हैं। रक्षक कोशिकाएँ स्टोमेटा छिद्र केंद्रक (a) (b) सेम के आकार की रक्षक कोशिकाएँ डम्बल के आकार की रक्षक कोशिकाएँ स्टोमेटा तंत्र",
   397→   397→      "NEET",
   398→   398→      null,
   399→   399→      null
   400→   400→    ]
   401→   401→  },
   402→   402→  {
   403→   403→    "sheet": "Class11",
   404→   404→    "row": 2510,
   405→   405→    "data": [
   406→   406→      "Biology",
   407→   407→      null,
   408→   408→      "उच्च पादपों में प्रकाश संश्लेषण",
   409→   409→      "Hindi",
   410→   410→      "निम्नलिखित में से कौन सा कारक स्टोमेटा के छिद्र को खोलने में सहायक होता है?",
   411→   411→      "रक्षक कोशिकाओं की बाहरी दीवार का संकुचन",
   412→   412→      "रक्षक कोशिकाओं की स्फीति में कमी",
   413→   413→      "रक्षक कोशिकाओं की कोशिका भित्ति में सेल्युलोज माइक्रोफाइब्रिल्स का रेडियल अभिविन्यास",
   414→   414→      "रक्षक कोशिकाओं की कोशिका भित्ति में सेल्युलोज माइक्रोफाइब्रिल्स का अनुदैर्ध्य अभिविन्यास",
   415→   415→      3.0,
   416→   416→      "स्टोमेटा छोटे छिद्रों का समूह होते हैं। प्रत्येक स्टोमेटा दो विशिष्ट हरे एपिडर्मल कोशिकाओं से घिरा होता है जिन्हें गार्ड कोशिकाएँ कहते हैं। स्टोमेटा का खुलना गार्ड कोशिकाओं की कोशिका भित्तियों में सूक्ष्म तंतुओं के अभिविन्यास द्वारा सुगम होता है। सेल्युलोज सूक्ष्म तंतु अनुदैर्ध्य रूप से नहीं बल्कि त्रिज्या के अनुसार उन्मुख होते हैं, जिससे स्टोमेटा का खुलना आसान हो जाता है। 120",
   417→   417→      "NEET",
   418→   418→      null,
   419→   419→      null
   420→   420→    ]
   421→   421→  },
   422→   422→  {
   423→   423→    "sheet": "Class11",
   424→   424→    "row": 2511,
   425→   425→    "data": [
   426→   426→      "Biology",
   427→   427→      null,
   428→   428→      "उच्च पादपों में प्रकाश-संश्लेषण",
   429→   429→      "Hindi",
   430→   430→      "पौधे की पत्ती से स्टोमेटा छिद्र के माध्यम से जलवाष्प बाहर निकलती है। प्रकाश संश्लेषण के दौरान, इसी स्टोमेटा छिद्र के माध्यम से कार्बन डाइऑक्साइड पौधे में प्रवेश करती है। उपरोक्त कथनों के कारण बताइए।",
   431→   431→      "ये दोनों प्रक्रियाएं एक साथ हो सकती हैं क्योंकि पानी और CO2 का विसरण गुणांक अलग-अलग होता है।",
   432→   432→      "उपरोक्त प्रक्रियाएं केवल रात के समय ही होती हैं।",
   433→   433→      "एक प्रक्रिया दिन के समय होती है और दूसरी रात के समय।",
