     1→     1→[
   116→   116→      "प्रकाश श्वसन एक प्रकाश-निर्भर प्रक्रिया है जो C3-पौधों में होती है। यह प्रकाश संश्लेषण के विपरीत है क्योंकि इस प्रक्रिया के दौरान, O2 का अवशोषण और CO2 का उत्सर्जन होता है। (b) स्ट्रोमा लैमेली में केवल PS-I होता है और उनमें NADP रिडक्टेस जल नहीं होता है। 4H O 4H + 4OH 2 + − ऑक्सीजन-उत्पादक कॉम्प्लेक्स क्रान्ज़ एनाटॉमी की उपस्थिति के कारण, C4-पौधे प्रकाश श्वसन नहीं दर्शाते हैं। (d) चक्रीय फोटोफॉस्फोरिलेशन में PS-I और PS-II दोनों शामिल होते हैं। विकल्प (d) में दिया गया कथन गलत है और इसे इस प्रकार सुधारा जा सकता है: चक्रीय फोटोफॉस्फोरिलेशन प्रक्रिया में केवल फोटोसिस्टम I ही शामिल होता है। चक्रीय फोटोफॉस्फोरिलेशन एक ऐसी प्रक्रिया है जिसमें उत्तेजित फोटोसेंटर द्वारा निष्कासित इलेक्ट्रॉन इलेक्ट्रॉन वाहकों की एक श्रृंखला से गुजरने के बाद वापस उसी फोटोसेंटर में लौट आता है। उत्तेजित इलेक्ट्रॉन NADP+ में स्थानांतरित नहीं होता है, बल्कि इलेक्ट्रॉन परिवहन श्रृंखला के माध्यम से PS-I कॉम्प्लेक्स में वापस चक्रित हो जाता है। गैर-चक्रीय फोटोफॉस्फोरिलेशन में फोटोसिस्टम I और II दोनों शामिल होते हैं। इसमें इलेक्ट्रॉन एक गैर-चक्रीय मार्ग का अनुसरण करता है। इसके निरूपण को Z योजना भी कहा जाता है। 19 प्रकाश अभिक्रिया में, प्लास्टोक्विनोन इलेक्ट्रॉनों के स्थानांतरण को सुगम बनाता है [NEET (सितंबर) 2020] (a) साइटोक्रोम-b6f कॉम्प्लेक्स से PS-I तक (b) PS-I से NADP+ तक (c) PS-I से ATP सिंथेस तक (d) PS-II से साइटोक्रोम-b6f कॉम्प्लेक्स तक। प्रकाश अभिक्रिया में, प्लास्टोक्विनोन PS II से साइटोक्रोम b f6 कॉम्प्लेक्स (गैर-चक्रीय फोटोफॉस्फोरिलेशन) तक इलेक्ट्रॉनों के स्थानांतरण को सुगम बनाता है। प्रकाश अभिक्रिया की प्रक्रिया PS II (680 nm) से शुरू होती है। जब सूर्य का प्रकाश अभिक्रिया केंद्र (क्लोरोफिल, a) पर पड़ता है, तो यह 680 nm तरंगदैर्ध्य के लाल प्रकाश को अवशोषित करता है, जिससे इलेक्ट्रॉन उत्तेजित हो जाते हैं और परमाणु नाभिक से दूर एक कक्षा में चले जाते हैं। इन इलेक्ट्रॉनों को इलेक्ट्रॉन स्वीकर्ता द्वारा ग्रहण किया जाता है, जो उन्हें साइटोक्रोम b6 कॉम्प्लेक्स से युक्त एक इलेक्ट्रॉन परिवहन प्रणाली में स्थानांतरित करता है। जल के प्रकाश अपघटन के दौरान मुक्त इलेक्ट्रॉनों को PS-II के P680 फोटोसेंटर द्वारा ग्रहण किया जाता है। प्रकाश ऊर्जा प्राप्त होने पर फोटोसेंटर एक इलेक्ट्रॉन उत्सर्जित करता है जो कई वाहकों से होकर गुजरता है। परिणामस्वरूप, आत्मसात्करण शक्ति, अर्थात् एटीपी और एनएडीपीएच का उत्पादन होता है। श्वसन के दौरान एनएडीएच बनता है। 21 प्रकाश संश्लेषण में, प्रकाश-स्वतंत्र अभिक्रियाएँ [CBSE AIPMT 2015] (a) थाइलाकोइड ल्यूमेन (b) फोटोसिस्टम-I (c) फोटोसिस्टम-II (d) स्ट्रोमल मैट्रिक्स में होती हैं। प्रकाश-स्वतंत्र अभिक्रियाएँ (या अंधकार अभिक्रियाएँ) क्लोरोप्लास्ट के स्ट्रोमल मैट्रिक्स में होती हैं। प्रकाश-स्वतंत्र अभिक्रियाओं में, एटीपी में संग्रहित रासायनिक ऊर्जा का उपयोग करके एनएडीपीएच में मौजूद हाइड्रोजन द्वारा कार्बन डाइऑक्साइड को ग्लूकोज (कार्बोहाइड्रेट) में अपचयित किया जाता है। यह अभिक्रिया RuDP नामक पदार्थ की उपस्थिति में होती है। 22 ऑक्सीजन रहित प्रकाश संश्लेषण किसकी विशेषता है? [CBSE AIPMT 2014] (a) रोडोस्पिरिलम (b) स्पाइरोगाइरा (c) क्लैमाइडोमोनास (d) उल्वा a ऑक्सीजन रहित प्रकाश संश्लेषण (जिसमें ऑक्सीजन मुक्त नहीं होती) रोडोस्पिरिलम में देखा जाता है, जो एक बैंगनी गैर-सल्फर जीवाणु है। यह जीव को प्रकाश ऊर्जा को ग्रहण करने और उसे रासायनिक ऊर्जा के रूप में संग्रहित करने में मदद करता है। इसके अलावा, ऑक्सीजन रहित प्रकाश संश्लेषण आमतौर पर बैंगनी गैर-सल्फर जीवाणुओं, हरे सल्फर/गैर-सल्फर जीवाणुओं और हेलियोबैक्टीरिया आदि में भी होता है।",
   117→   117→      "CBSE AIPMT",
   118→   118→      null,
   119→   119→      null
   120→   120→    ]
   121→   121→  },
   122→   122→  {
   123→   123→    "sheet": "Class11",
   124→   124→    "row": 2596,
   125→   125→    "data": [
   126→   126→      "Biology",
   127→   127→      null,
   128→   128→      "उच्च पादपों में प्रकाश संश्लेषण",
   129→   129→      "Hindi",
   130→   130→      "ऑक्सीजेनिक प्रकाश संश्लेषण होता है",
   131→   131→      "क्रोमेटियम",
   132→   132→      "दोलन",
   133→   133→      "रोडोस्पिरिलम",
   134→   134→      "क्लोरोबियम",
   135→   135→      2.0,
   136→   136→      "ऑसिलटोरिया एक प्रकाश संश्लेषी सायनोबैक्टीरियम है। इस सायनोबैक्टीरिया में प्रकाश संश्लेषण के दौरान जल इलेक्ट्रॉन दाता होता है और ऑक्सीजन एक उप-उत्पाद है, यानी ऑक्सीजन युक्त प्रकाश संश्लेषण होता है। रोडोस्पिरिलम और क्लोरोबियम गैर-ऑक्सीजन युक्त प्रकाश संश्लेषी जीवाणु हैं, जो बैंगनी गैर-सल्फर और हरे-सल्फर जीवाणु के रूप में पाए जाते हैं। क्रोमेटियम बैंगनी सल्फर जीवाणु है, जो गैर-ऑक्सीजन युक्त प्रकाश संश्लेषी जीवाणु भी है।",
   137→   137→      "CBSE AIPMT",
   138→   138→      null,
   139→   139→      null
   140→   140→    ]
   141→   141→  },
   142→   142→  {
   143→   143→    "sheet": "Class11",
   144→   144→    "row": 2597,
   145→   145→    "data": [
   146→   146→      "Biology",
   147→   147→      null,
   148→   148→      "उच्च पादपों में प्रकाश संश्लेषण",
   149→   149→      "Hindi",
   150→   150→      "चक्रीय-फोटोफॉस्फोरिलेशन के परिणामस्वरूप निर्माण होता है",
   151→   151→      "एनएडीपीएच",
   152→   152→      "एटीपी और एनएडीपीएच",
   153→   153→      "एटीपी, एनएडीपीएच और ऑक्सीजन",
   154→   154→      "एटीपी",
   155→   155→      4.0,
   156→   156→      "चक्रीय-फोटोफॉस्फोरिलेशन में केवल पिगमेंट सिस्टम-I शामिल होता है और इसके परिणामस्वरूप केवल एटीपी का निर्माण होता है। जब फोटॉन पीएस-I को सक्रिय करते हैं, तो इलेक्ट्रॉनों का एक जोड़ा उच्च ऊर्जा स्तर पर पहुँच जाता है। इन्हें प्राथमिक स्वीकर्ता द्वारा ग्रहण किया जाता है जो इन्हें फेरेडॉक्सिन, प्लास्टोक्विनोन, साइटोक्रोम कॉम्प्लेक्स, प्लास्टोसायनिन और अंत में पीएस-I के अभिक्रिया केंद्र, यानी P700 तक पहुँचाता है। इलेक्ट्रॉन स्थानांतरण के प्रत्येक चरण में, इलेक्ट्रॉन स्थितिज ऊर्जा खो देते हैं। उनकी नीचे की ओर यात्रा परिवहन श्रृंखला द्वारा थाइलाकोइड झिल्ली के पार H+ को पंप करने के कारण होती है। इस प्रकार स्थापित प्रोटॉन प्रवणता एटीपी (2 अणु) के निर्माण के लिए जिम्मेदार है। एनएडीपी का एनएडीपीएच + H+ में कोई अपचयन नहीं होता है। 130",
   157→   157→      "CBSE AIPMT",
   158→   158→      null,
   159→   159→      null
   160→   160→    ]
   161→   161→  },
   162→   162→  {
   163→   163→    "sheet": "Class11",
   164→   164→    "row": 2598,
   165→   165→    "data": [
   166→   166→      "Biology",
   167→   167→      null,
   168→   168→      "उच्च पादपों में प्रकाश-संश्लेषण",
   169→   169→      "Hindi",
   170→   170→      "फोटोसिस्टम-II के उत्तेजित क्लोरोफिल अणु से इलेक्ट्रॉनों को ग्रहण करने वाला पहला ग्राही है",
   171→   171→      "साइटोक्रोम",
   172→   172→      "आयरन-सल्फर प्रोटीन",
   173→   173→      "फेरेडॉक्सिन",
   174→   174→      "क्विनोन",
   175→   175→      4.0,
   176→   176→      "प्लास्टोक्विनोन, फोटोसिस्टम-II के उत्तेजित क्लोरोफिल अणु से इलेक्ट्रॉनों को ग्रहण करने वाला पहला अणु है।",
   177→   177→      "CBSE AIPMT , 08",
   178→   178→      null,
   179→   179→      null
   180→   180→    ]
   181→   181→  },
   182→   182→  {
   183→   183→    "sheet": "Class11",
   184→   184→    "row": 2599,
   185→   185→    "data": [
   186→   186→      "Biology",
   187→   187→      null,
   188→   188→      "उच्च पादपों में प्रकाश-संश्लेषण",
   189→   189→      "Hindi",
   190→   190→      "फोटोसिस्टम-I में पहला इलेक्ट्रॉन स्वीकर्ता है",
   191→   191→      "साइटोक्रोम",
   192→   192→      "प्लास्टोसायनिन",
   193→   193→      "एक लौह-गंध प्रोटीन",
   194→   194→      "फेरेडॉक्सिन",
   195→   195→      3.0,
   196→   196→      "फोटोसिस्टम-I में, प्राथमिक इलेक्ट्रॉन ग्राही संभवतः एक Fe-S प्रोटीन है। अपचयित प्राथमिक ग्राही इलेक्ट्रॉनों को द्वितीयक इलेक्ट्रॉन ग्राही (संभवतः P430) को स्थानांतरित करता है। इलेक्ट्रॉन स्थानांतरण की इस प्रक्रिया को रेड ड्रॉप अभिक्रिया कहा जाता है। PS-II का अभिक्रिया केंद्र P680 है, जबकि PS-I का अभिक्रिया केंद्र P700 है। अतः रेड ड्रॉप अभिक्रिया में PS-II निष्क्रिय हो जाता है।",
   197→   197→      "CBSE AIPMT",
   198→   198→      null,
   199→   199→      null
   200→   200→    ]
   201→   201→  },
   202→   202→  {
   203→   203→    "sheet": "Class11",
   204→   204→    "row": 2600,
   205→   205→    "data": [
   206→   206→      "Biology",
   207→   207→      null,
   208→   208→      "उच्च पादपों में प्रकाश-संश्लेषण",
   209→   209→      "Hindi",
   210→   210→      "क्लोरोप्लास्ट में होने वाली प्रकाश रासायनिक प्रतिक्रियाएं सीधे तौर पर इसमें शामिल होती हैं।",
   211→   211→      "फॉस्फोग्लिसरिक एसिड का निर्माण",
   212→   212→      "कार्बन डाइऑक्साइड का स्थिरीकरण",
   213→   213→      "ग्लूकोज और स्टार्च का संश्लेषण",
   214→   214→      "जल का प्रकाश अपघटन और एडीपी का एटीपी में फॉस्फोरिलीकरण",
   215→   215→      4.0,
   216→   216→      "क्लोरोप्लास्ट के स्ट्रोमा में CO2 स्थिर हो जाती है, जिससे PGA का संश्लेषण होता है और उससे ग्लिसराल्डिहाइड फॉस्फेट बनता है। ग्लिसराल्डिहाइड फॉस्फेट से शर्करा और स्टार्च बनते हैं। इन सभी के लिए प्रकाश की आवश्यकता नहीं होती है। हालांकि, जल के प्रकाश अपघटन और ADP के ATP में फॉस्फोरिलीकरण के लिए प्रकाश ऊर्जा की आवश्यकता होती है।",
   217→   217→      "CBSE AIPMT",
   218→   218→      null,
   219→   219→      null
   220→   220→    ]
   221→   221→  },
   222→   222→  {
   223→   223→    "sheet": "Class11",
   224→   224→    "row": 2601,
   225→   225→    "data": [
   226→   226→      "Biology",
   227→   227→      null,
   228→   228→      "उच्च पादपों में प्रकाश-संश्लेषण",
   229→   229→      "Hindi",
   230→   230→      "इनमें से कौन सी प्रक्रिया फोटोफॉस्फोरिलेशन के चक्रीय और गैर-चक्रीय दोनों तरीकों के दौरान होती है?",
   231→   231→      "पीएस-I और पीएस-II दोनों की भागीदारी",
   232→   232→      "एटीपी का निर्माण",
   233→   233→      "O2 का उत्सर्जन",
   234→   234→      "एनएडीपीएच का निर्माण",
   235→   235→      2.0,
   236→   236→      "चक्रीय फोटोफॉस्फोरिलेशन प्रकाश-प्रेरित एटीपी संश्लेषण का वह प्रकार है जिसमें उत्तेजित फोटोसेंटर द्वारा निष्कासित इलेक्ट्रॉन वापस उनमें नहीं लौटते हैं। इसमें दो फोटोकेमिकल सिस्टम (PS-I और PS-II) शामिल होते हैं और यह ऊर्जा (एटीपी और एनएडीपीएच) उत्पन्न करता है। चक्रीय और गैर-चक्रीय फोटोफॉस्फोरिलेशन दोनों में एटीपी का निर्माण होता है।",
   237→   237→      "CBSE AIPMT",
   238→   238→      null,
   239→   239→      null
   240→   240→    ]
   241→   241→  },
   242→   242→  {
   243→   243→    "sheet": "Class11",
   244→   244→    "row": 2602,
   245→   245→    "data": [
   246→   246→      "Biology",
   247→   247→      null,
   248→   248→      "उच्च पादपों में प्रकाश संश्लेषण",
   249→   249→      "Hindi",
   250→   250→      "प्रकाश संश्लेषण और श्वसन में एटीपी का निर्माण एक ऑक्सीकरण प्रक्रिया है जो ऊर्जा का उपयोग करती है।",
   251→   251→      "साइटोक्रोम",
   252→   252→      "फेरेडॉक्सिन निम्न का अनुसरण करता है: →− (a) इसके एक भाग में 2 हाइड्रोजन परमाणु",
   253→   253→      "इलेक्ट्रॉनों",
   254→   254→      "कार्बन डाइऑक्साइड − − ई ई ई पी— ए —ए 700 → → — ए पाइरोल रिंग",
   255→   255→      3.0,
   256→   256→      "+ (Chl-a) 1 (फाइलोक्विनोन) 2 (Fe -S 3 (P) प्रोटीन) 430 (b) इसके दो साइटोक्रोम में 2 हाइड्रोजन परमाणु (कीलिन; 1925) हैं। कम किया गया P430 अपने इलेक्ट्रॉनों को थाइलाकोइड झिल्ली की बाहरी सतह पर मौजूद फेरेडॉक्सिन (Fd) को देता है। 28 निम्नलिखित में से कौन प्रकाश संश्लेषण के लिए प्रकाश ऊर्जा को अवशोषित करता है? [CBSE AIPMT 2002] (a) क्लोरोफिल (b) जल अणु (c) O2 (d) RuBP a क्लोरोफिल अणु प्रकाश संश्लेषण के लिए प्रकाश को अवशोषित करता है। H O2 अणु प्रकाश संश्लेषण के दौरान H+ आयन और इलेक्ट्रॉन प्रदान करते हैं। प्रकाश संश्लेषण के दौरान O2 मुक्त होती है। RuBP (राइबुलोज 1, 5-बिसफॉस्फेट) प्रकाश संश्लेषण की अंधकार प्रतिक्रिया के दौरान CO2 के साथ प्रतिक्रिया करता है। यह प्रक्रिया एंजाइम RuBisCO की उपस्थिति में होती है। 29 लाल बूंद में कौन सा वर्णक तंत्र निष्क्रिय हो जाता है? [CBSE AIPMT 2001] (a) PS-I और PS-II (b) PS-I (c) PS-II (d) इनमें से कोई नहीं c स्पेक्ट्रम के लाल क्षेत्र (680 nm) से परे प्रकाश संश्लेषक उपज में गिरावट पाइरोल रिंगों के कारण होती है (c) इसके एक पाइरोल रिंग में 4 हाइड्रोजन परमाणु (d) इसके दो पाइरोल रिंगों में 4 हाइड्रोजन परमाणु a प्रोटोक्लोरोफिल, क्लोरोफिल से इस मायने में भिन्न है कि इसके एक पाइरोल रिंग में 2 हाइड्रोजन परमाणु नहीं होते हैं। 32 NADPH किसके माध्यम से उत्पन्न होता है? [CBSE AIPMT 1997] (a) फोटोसिस्टम-I (b) फोटोसिस्टम-II (c) अवायवीय श्वसन (d) ग्लाइकोलिसिस b NADPH फोटोसिस्टम-II के माध्यम से उत्पन्न होता है। अचक्रीय फोटोफॉस्फोरिलेशन (जिसमें PS-I और II दोनों शामिल होते हैं) में, फोटोलाइसिस से मुक्त प्रोटॉन और P700 से उत्सर्जित इलेक्ट्रॉन अंततः NADP+ को हस्तांतरित हो जाते हैं, जिसके परिणामस्वरूप NADPH का निर्माण होता है। चक्रीय फोटोफॉस्फोरिलेशन (जिसमें केवल PS-I शामिल होता है) में, इलेक्ट्रॉन चक्रीय रूप से प्रवाहित होते हैं, लेकिन NADPH और O2 का कोई शुद्ध निर्माण नहीं होता है। इलेक्ट्रॉन परिवहन मध्यवर्ती में हीम (या संबंधित प्रोस्थेटिक समूह) होते हैं, जिनमें इलेक्ट्रॉन स्थानांतरण के दौरान आयरन की संयोजकता में परिवर्तन होता है और प्रकाश संश्लेषण और श्वसन दोनों में ऊर्जा (ATP) उत्पन्न होती है।",
   257→   257→      "CBSE AIPMT",
   258→   258→      null,
   259→   259→      null
   260→   260→    ]
   261→   261→  },
   262→   262→  {
   263→   263→    "sheet": "Class11",
   264→   264→    "row": 2603,
   265→   265→    "data": [
   266→   266→      "Biology",
   267→   267→      null,
   268→   268→      "उच्च पादपों में प्रकाश संश्लेषण",
   269→   269→      "Hindi",
   270→   270→      "फोटोसिस्टम-II इसमें पाया जाता है",
   271→   271→      "स्ट्रोमा",
   272→   272→      "साइटोक्रोम",
   273→   273→      "ग्रेना",
   274→   274→      "माइटोकॉन्ड्रियल सतह",
   275→   275→      3.0,
   276→   276→      "PS-II ग्रैनल थाइलाकोइड्स के असंपीड़ित भाग में मौजूद होता है। PS-I स्ट्रोमा थाइलाकोइड्स और ग्रैनल थाइलाकोइड्स के गैर-संपीड़ित भागों में मौजूद होता है।",
   277→   277→      "CBSE AIPMT",
   278→   278→      null,
   279→   279→      null
   280→   280→    ]
   281→   281→  },
   282→   282→  {
   283→   283→    "sheet": "Class11",
   284→   284→    "row": 2604,
   285→   285→    "data": [
   286→   286→      "Biology",
   287→   287→      null,
   288→   288→      "उच्च पादपों में प्रकाश संश्लेषण",
   289→   289→      "Hindi",
   290→   290→      "फेरेडॉक्सिन एक घटक है",
   291→   291→      "PS-मैं",
   292→   292→      "PS-द्वितीय",
   293→   293→      "हिल प्रतिक्रिया",
   294→   294→      "पी680",
   295→   295→      1.0,
   296→   296→      "फेरेडॉक्सिन (Fd) एक घुलनशील प्रोटीन है जो इलेक्ट्रॉन वाहक के रूप में कार्य करता है और PS-I का एक घटक है। फेरेडॉक्सिन इलेक्ट्रॉनों को रिडक्टेस कॉम्प्लेक्स में स्थानांतरित करता है जो NADP+ को NADPH (एक प्रबल अपचायक) में अपचयित करने में सहायता करता है। प्रकाश संश्लेषण 131",
   297→   297→      "CBSE AIPMT",
   298→   298→      null,
   299→   299→      null
   300→   300→    ]
   301→   301→  },
   302→   302→  {
   303→   303→    "sheet": "Class11",
   304→   304→    "row": 2605,
   305→   305→    "data": [
   306→   306→      "Biology",
   307→   307→      null,
   308→   308→      "उच्च पादपों में प्रकाश संश्लेषण",
   309→   309→      "Hindi",
   310→   310→      "NADP+ को NADPH में अपचयित किया जाता है",
   311→   311→      "PS-मैं",
   312→   312→      "PS-द्वितीय",
   313→   313→      "केल्विन चक्र",
   314→   314→      "गैर-चक्रीय फोटोफॉस्फोरिलेशन",
   315→   315→      4.0,
   316→   316→      "प्रकाश संश्लेषण में, PS-I और PS-II दोनों को शामिल करने वाले अचक्रीय फोटोफॉस्फोरिलेशन के दौरान, जल के प्रकाश अपघटन से मुक्त इलेक्ट्रॉन, इलेक्ट्रॉन वाहकों की एक श्रृंखला के माध्यम से PS-II और फिर PS-I में स्थानांतरित होते हैं। PS-I का P700 प्रकाश ऊर्जा को अवशोषित करने के बाद इलेक्ट्रॉन मुक्त करता है। यह इलेक्ट्रॉन क्लोरोफिल X, Fe-S, फेरेडॉक्सिन से होकर गुजरता है और अंत में NADP+ तक पहुँचता है। NADP+, NADP रिडक्टेस की सहायता से H+ (प्रकाश अपघटन के दौरान मुक्त) के साथ मिलकर NADPH बनाता है। NADP⁻ + रिडक्टेस + ⎯⎯⎯⎯⎯→ NADP + 2e H NADPH + विषय 3 अंधकार अभिक्रिया",
   317→   317→      "CBSE AIPMT",
   318→   318→      null,
   319→   319→      null
   320→   320→    ]
   321→   321→  },
   322→   322→  {
   323→   323→    "sheet": "Class11",
   324→   324→    "row": 2606,
   325→   325→    "data": [
   326→   326→      "Biology",
   327→   327→      null,
   328→   328→      "उच्च पादपों में प्रकाश संश्लेषण",
   329→   329→      "Hindi",
   330→   330→      "ज्वार में CO2 स्थिरीकरण का पहला स्थिर उत्पाद है",
   331→   331→      "पाइरुविक एसिड",
   332→   332→      "ऑक्सालोएसिटिक एसिड",
   333→   333→      "स्यूसेनिक तेजाब",
   334→   334→      "फॉस्फोग्लिसरिक एसिड",
   335→   335→      2.0,
   336→   336→      "कार्बन स्थिरीकरण या कार्बन आत्मसात्करण वह प्रक्रिया है जिसके द्वारा अकार्बनिक कार्बन (विशेष रूप से कार्बन डाइऑक्साइड के रूप में) को जीवित जीवों द्वारा कार्बनिक यौगिकों में परिवर्तित किया जाता है। इन यौगिकों का उपयोग ऊर्जा भंडारण और अन्य जैव-अणुओं की संरचना के लिए किया जाता है। शुष्क उष्णकटिबंधीय क्षेत्रों में उगने वाले अधिकांश पौधे अपने पहले स्थिर उत्पाद के रूप में C-4 अम्ल, अर्थात् ऑक्सालिक अम्ल बनाते हैं। इन पौधों को C4 पौधे कहा जाता है। गन्ना, मक्का, ज्वार आदि इन पौधों के उदाहरण हैं।",
   337→   337→      "NEET",
   338→   338→      null,
   339→   339→      null
   340→   340→    ]
   341→   341→  },
   342→   342→  {
   343→   343→    "sheet": "Class11",
   344→   344→    "row": 2607,
   345→   345→    "data": [
   346→   346→      "Biology",
   347→   347→      null,
   348→   348→      "उच्च पादपों में प्रकाश संश्लेषण",
   349→   349→      "Hindi",
   350→   350→      "निम्नलिखित में से कौन सा कथन गलत है?",
   351→   351→      "RuBisCO एक द्विकार्यात्मक एंजाइम है",
   352→   352→      "C4 पौधों में RuBisCO गतिविधि का स्थल मेसोफिल कोशिका है।",
   353→   353→      "RuBisCO गतिविधि के लिए सब्सट्रेट अणु एक 5-कार्बन यौगिक है।",
   354→   354→      "RuBisCO की क्रिया के लिए ATP और NADPH की आवश्यकता होती है।",
   355→   355→      2.0,
