     1→     1→[
   168→   168→      "वनस्पति जगत",
   169→   169→      "Hindi",
   170→   170→      "Peat moss का उपयोग फूलों और जीवित पौधों को दूर स्थानों पर भेजने के लिए पैकिंग सामग्री के रूप में किया जाता है क्योंकि:",
   171→   171→      "(a) यह आर्द्रग्राही (hygroscopic) है",
   172→   172→      "(b) यह वाष्पोत्सर्जन (transpiration) को कम करता है",
   173→   173→      "(c) यह एक कीटाणुनाशक (disinfectant) के रूप में कार्य करता है",
   174→   174→      "(d) यह आसानी से उपलब्ध है",
   175→   175→      1.0,
   176→   176→      "Sphagnum (जिसे peat moss भी कहा जाता है) आर्द्रग्राही होता है और इसमें उल्लेखनीय जल धारण क्षमता होती है।",
   177→   177→      "CBSE AIPMT",
   178→   178→      2006.0,
   179→   179→      null
   180→   180→    ]
   181→   181→  },
   182→   182→  {
   183→   183→    "sheet": "Class11",
   184→   184→    "row": 1477,
   185→   185→    "data": [
   186→   186→      "Biology",
   187→   187→      3.0,
   188→   188→      "वनस्पति जगत",
   189→   189→      "Hindi",
   190→   190→      "Funaria के antherozoids होते हैं:",
   191→   191→      "(a) aciliated",
   192→   192→      "(b) biflagellated",
   193→   193→      "(c) multiciliated",
   194→   194→      "(d) monociliated",
   195→   195→      2.0,
   196→   196→      "Funaria के antherozoids सर्पिल रूप से कुंडलित होते हैं और उनके अग्र भाग पर दो समान flagella होते हैं।",
   197→   197→      "CBSE AIPMT",
   198→   198→      1999.0,
   199→   199→      null
   200→   200→    ]
   201→   201→  },
   202→   202→  {
   203→   203→    "sheet": "Class11",
   204→   204→    "row": 1478,
   205→   205→    "data": [
   206→   206→      "Biology",
   207→   207→      3.0,
   208→   208→      "वनस्पति जगत",
   209→   209→      "Hindi",
   210→   210→      "द्विभाजी शाखन (Dichotomous branching) किसमें पाया जाता है?",
   211→   211→      "(a) fern",
   212→   212→      "(b) Funaria",
   213→   213→      "(c) liverworts",
   214→   214→      "(d) Marchantia",
   215→   215→      4.0,
   216→   216→      "Marchantia एक liverwort है जो द्विभाजी रूप से शाखित (dichotomously branched) होता है।",
   217→   217→      "CBSE AIPMT",
   218→   218→      1999.0,
   219→   219→      null
   220→   220→    ]
   221→   221→  },
   222→   222→  {
   223→   223→    "sheet": "Class11",
   224→   224→    "row": 1479,
   225→   225→    "data": [
   226→   226→      "Biology",
   227→   227→      3.0,
   228→   228→      "वनस्पति जगत",
   229→   229→      "Hindi",
   230→   230→      "Bryophytes में शामिल हैं:",
   231→   231→      "(a) लंबी अवधि का sporophyte",
   232→   232→      "(b) sporophyte का प्रमुख चरण जो परजीवी (parasitic) है",
   233→   233→      "(c) gametophyte का प्रमुख चरण जो बीजाणु (spores) पैदा करता है",
   234→   234→      "(d) छोटा sporophyte चरण जो आम तौर पर gametophyte पर परजीवी होता है",
   235→   235→      4.0,
   236→   236→      "Bryophytes में मुख्य पादप शरीर gametophytic (अगुणित) होता है। Sporophyte चरण gametophyte से भोजन लेता है, इस प्रकार उस पर परजीवी की तरह व्यवहार करता है।",
   237→   237→      "CBSE AIPMT",
   238→   238→      1999.0,
   239→   239→      null
   240→   240→    ]
   241→   241→  },
   242→   242→  {
   243→   243→    "sheet": "Class11",
   244→   244→    "row": 1480,
   245→   245→    "data": [
   246→   246→      "Biology",
   247→   247→      3.0,
   248→   248→      "वनस्पति जगत",
   249→   249→      "Hindi",
   250→   250→      "Bryophytes के बारे में निम्नलिखित में से कौन सा सत्य है?",
   251→   251→      "(a) उनमें archegonia होते हैं",
   252→   252→      "(b) उनमें chloroplast होता है",
   253→   253→      "(c) वे thalloid होते हैं",
   254→   254→      "(d) उपरोक्त सभी",
   255→   255→      4.0,
   256→   256→      "Bryophytes का मुख्य पादप शरीर gametophytic होता है जो thalloid संरचना है। इसमें प्रकाश संश्लेषण के लिए क्लोरोफिल होता है और मादा यौन अंग के रूप में archegonia होता है।",
   257→   257→      "CBSE AIPMT",
   258→   258→      1999.0,
   259→   259→      null
   260→   260→    ]
   261→   261→  },
   262→   262→  {
   263→   263→    "sheet": "Class11",
   264→   264→    "row": 1481,
   265→   265→    "data": [
   266→   266→      "Biology",
   267→   267→      3.0,
   268→   268→      "वनस्पति जगत",
   269→   269→      "Hindi",
   270→   270→      "Bryophytes पानी पर निर्भर होते हैं क्योंकि:",
   271→   271→      "(a) उनकी homosporous प्रकृति के लिए निषेचन हेतु पानी आवश्यक है",
   272→   272→      "(b) उनके कायिक प्रवर्धन (vegetative propagation) के लिए पानी आवश्यक है",
   273→   273→      "(c) शुक्राणु (sperms) आसानी से archegonium में अंडे तक पहुँच सकते हैं",
   274→   274→      "(d) निषेचन के लिए archegonium को पानी से भरा रहना पड़ता है",
   275→   275→      3.0,
   276→   276→      "Bryophytes के antherozoids (शुक्राणु) कशाभिक (flagellated) होते हैं और archegonium तक पहुँचने के लिए तैरने हेतु पानी की एक फिल्म की आवश्यकता होती है।",
   277→   277→      "CBSE AIPMT",
   278→   278→      1998.0,
   279→   279→      null
   280→   280→    ]
   281→   281→  },
   282→   282→  {
   283→   283→    "sheet": "Class11",
   284→   284→    "row": 1482,
   285→   285→    "data": [
   286→   286→      "Biology",
   287→   287→      3.0,
   288→   288→      "वनस्पति जगत",
   289→   289→      "Hindi",
   290→   290→      "Bryophytes को शैवाल (algae) से अलग किया जा सकता है क्योंकि वे:",
   291→   291→      "(a) thalloid रूप हैं",
   292→   292→      "(b) कोई संवहनी ऊतक नहीं है",
   293→   293→      "(c) बाँझ कोशिकाओं (sterile cells) की बाहरी परत के साथ archegonia रखते हैं",
   294→   294→      "(d) उनकी कोशिकाओं में chloroplasts होते हैं",
   295→   295→      3.0,
   296→   296→      "Bryophytes में Archegonia एक बहुकोशिकीय मादा यौन अंग है जो बाँझ कोशिकाओं (sterile cells) की एक परत से सुरक्षित होता है।",
   297→   297→      "CBSE AIPMT",
   298→   298→      1997.0,
   299→   299→      null
   300→   300→    ]
   301→   301→  },
   302→   302→  {
   303→   303→    "sheet": "Class11",
   304→   304→    "row": 1483,
   305→   305→    "data": [
   306→   306→      "Biology",
   307→   307→      3.0,
   308→   308→      "वनस्पति जगत",
   309→   309→      "Hindi",
   310→   310→      "बहुकोशिकीय शाखित rhizoids और पत्तेदार (leafy) gametophytes किसकी विशेषताएँ हैं?",
   311→   311→      "(a) सभी bryophytes",
   312→   312→      "(b) कुछ bryophytes",
   313→   313→      "(c) सभी pteridophytes",
   314→   314→      "(d) कुछ pteridophytes",
   315→   315→      2.0,
   316→   316→      "Bryophytes में, gametophyte मुख्य पीढ़ी है लेकिन मॉस (जैसे Funaria) में, यह पत्तेदार (foliose) होता है।",
   317→   317→      "CBSE AIPMT",
   318→   318→      1997.0,
   319→   319→      null
   320→   320→    ]
   321→   321→  },
   322→   322→  {
   323→   323→    "sheet": "Class11",
   324→   324→    "row": 1484,
   325→   325→    "data": [
   326→   326→      "Biology",
   327→   327→      3.0,
   328→   328→      "वनस्पति जगत",
   329→   329→      "Hindi",
   330→   330→      "इनमें से किसमें कैप्सूल में परिपक्व बीजाणुओं (spores) के साथ elaters मौजूद होते हैं (बीजाणु प्रसार में मदद करने के लिए)?",
   331→   331→      "(a) Riccia",
   332→   332→      "(b) Marchantia",
   333→   333→      "(c) Funaria",
   334→   334→      "(d) Sphagnum",
   335→   335→      2.0,
   336→   336→      "Marchantia में, कैप्सूल (sporophyte का हिस्सा) में elaters और बीजाणु (spores) होते हैं। Elaters आर्द्रग्राही होते हैं और बीजाणु प्रसार में सहायता करते हैं।",
   337→   337→      "CBSE AIPMT",
   338→   338→      1996.0,
   339→   339→      null
   340→   340→    ]
   341→   341→  },
   342→   342→  {
   343→   343→    "sheet": "Class11",
   344→   344→    "row": 1485,
   345→   345→    "data": [
   346→   346→      "Biology",
   347→   347→      3.0,
   348→   348→      "वनस्पति जगत",
   349→   349→      "Hindi",
   350→   350→      "मॉस (Funaria) का पादप शरीर (plant body) होता है:",
   351→   351→      "(a) पूरी तरह से sporophyte",
   352→   352→      "(b) पूरी तरह से gametophyte",
   353→   353→      "(c) मुख्य रूप से sporophyte के साथ gametophyte",
   354→   354→      "(d) मुख्य रूप से gametophyte के साथ sporophyte",
   355→   355→      4.0,
   356→   356→      "Funaria का पादप शरीर gametophytic चरण का प्रतिनिधित्व करता है। Sporophyte, gametophyte पर निर्भर होता है।",
   357→   357→      "CBSE AIPMT",
   358→   358→      "1995, 2006",
   359→   359→      null
   360→   360→    ]
   361→   361→  },
   362→   362→  {
   363→   363→    "sheet": "Class11",
   364→   364→    "row": 1486,
   365→   365→    "data": [
   366→   366→      "Biology",
   367→   367→      3.0,
   368→   368→      "वनस्पति जगत",
   369→   369→      "Hindi",
   370→   370→      "Bryophytes की अनूठी (unique) विशेषताएं यह हैं कि वे:",
   371→   371→      "(a) बीजाणु (spores) पैदा करते हैं",
   372→   372→      "(b) sporophyte, gametophyte से जुड़ा होता है",
   373→   373→      "(c) जड़ों (roots) की कमी होती है",
   374→   374→      "(d) संवहनी ऊतकों (vascular tissues) की कमी होती है",
   375→   375→      2.0,
   376→   376→      "Bryophytes का मुख्य शरीर gametophytic है जो स्वतंत्र होता है। Sporophyte आंशिक या पूरी तरह से gametophyte पर निर्भर होता है।",
   377→   377→      "CBSE AIPMT",
   378→   378→      1994.0,
   379→   379→      null
   380→   380→    ]
   381→   381→  },
   382→   382→  {
   383→   383→    "sheet": "Class11",
   384→   384→    "row": 1487,
   385→   385→    "data": [
   386→   386→      "Biology",
   387→   387→      3.0,
   388→   388→      "वनस्पति जगत",
   389→   389→      "Hindi",
   390→   390→      "वह पादप समूह जो बीजाणु (spores) और भ्रूण (embryo) पैदा करता है लेकिन संवहनी ऊतकों (vascular tissues) और बीजों (seeds) की कमी होती है:",
   391→   391→      "(a) Pteridophyta",
   392→   392→      "(b) Rhodophyta",
   393→   393→      "(c) Bryophyta",
   394→   394→      "(d) Phaeophyta",
   395→   395→      3.0,
   396→   396→      "Bryophytes संवहनी ऊतक (xylem और phloem) रहित होते हैं और इनमें पीढ़ियों का एकांतरण (alternation of generation) होता है।",
   397→   397→      "CBSE AIPMT",
   398→   398→      1992.0,
   399→   399→      null
   400→   400→    ]
   401→   401→  },
   402→   402→  {
   403→   403→    "sheet": "Class11",
   404→   404→    "row": 1488,
   405→   405→    "data": [
   406→   406→      "Biology",
   407→   407→      3.0,
   408→   408→      "वनस्पति जगत",
   409→   409→      "Hindi",
   410→   410→      "सबसे बड़ा gametophyte किसमें होता है?",
   411→   411→      "(a) Cycas",
   412→   412→      "(b) Angiosperm",
   413→   413→      "(c) Selaginella",
   414→   414→      "(d) Moss",
   415→   415→      4.0,
   416→   416→      "दिए गए विकल्पों में से, मॉस (Moss) में सबसे बड़ा gametophyte होता है। विकास क्रम में gametophyte छोटा होता जाता है।",
   417→   417→      "CBSE AIPMT",
   418→   418→      1991.0,
   419→   419→      null
   420→   420→    ]
   421→   421→  },
   422→   422→  {
   423→   423→    "sheet": "Class11",
   424→   424→    "row": 1489,
   425→   425→    "data": [
   426→   426→      "Biology",
   427→   427→      3.0,
   428→   428→      "वनस्पति जगत",
   429→   429→      "Hindi",
   430→   430→      "Bryophytes उभयचर (amphibians) हैं क्योंकि:",
   431→   431→      "(a) उन्हें यौन प्रजनन के लिए पानी की एक परत की आवश्यकता होती है",
   432→   432→      "(b) वे नम स्थानों पर पाए जाते हैं",
   433→   433→      "(c) वे ज्यादातर जलीय होते हैं",
   434→   434→      "(d) उपरोक्त सभी",
   435→   435→      1.0,
   436→   436→      "चूंकि संवहनी ऊतक अनुपस्थित होते हैं, नर युग्मकों को तैरने और निषेचन (fertilisation) के लिए पानी की एक परत की आवश्यकता होती है।",
   437→   437→      "CBSE AIPMT",
   438→   438→      "1991, 96",
   439→   439→      null
   440→   440→    ]
   441→   441→  },
   442→   442→  {
   443→   443→    "sheet": "Class11",
   444→   444→    "row": 1490,
   445→   445→    "data": [
   446→   446→      "Biology",
   447→   447→      3.0,
   448→   448→      "वनस्पति जगत",
   449→   449→      "Hindi",
   450→   450→      "Funaria के कैप्सूल में apophysis है:",
   451→   451→      "(a) निचला भाग (lower part)",
   452→   452→      "(b) ऊपरी भाग (upper part)",
   453→   453→      "(c) मध्य भाग (middle part)",
   454→   454→      "(d) उपजाऊ भाग (fertile part)",
   455→   455→      1.0,
   456→   456→      "Funaria का कैप्सूल operculum, theca और apophysis (निचला बाँझ भाग) में विभेदित होता है।",
   457→   457→      "CBSE AIPMT",
   458→   458→      1990.0,
   459→   459→      null
   460→   460→    ]
   461→   461→  },
   462→   462→  {
   463→   463→    "sheet": "Class11",
   464→   464→    "row": 1491,
   465→   465→    "data": [
   466→   466→      "Biology",
   467→   467→      3.0,
   468→   468→      "वनस्पति जगत",
   469→   469→      "Hindi",
   470→   470→      "मॉस peristome किसमें भाग लेता है?",
   471→   471→      "(a) बीजाणु प्रसार (spore dispersal)",
   472→   472→      "(b) प्रकाश संश्लेषण (photosynthesis)",
   473→   473→      "(c) सुरक्षा (protection)",
   474→   474→      "(d) अवशोषण (absorption)",
   475→   475→      1.0,
   476→   476→      "Peristome बीजाणुओं (spores) के प्रसार में कार्य करता है।",
   477→   477→      "CBSE AIPMT",
   478→   478→      1990.0,
   479→   479→      null
   480→   480→    ]
   481→   481→  },
   482→   482→  {
   483→   483→    "sheet": "Class11",
   484→   484→    "row": 1492,
   485→   485→    "data": [
   486→   486→      "Biology",
   487→   487→      3.0,
   488→   488→      "वनस्पति जगत",
   489→   489→      "Hindi",
   490→   490→      "Protonema किसके जीवन चक्र में होता है?",
   491→   491→      "(a) Riccia",
   492→   492→      "(b) Funaria",
   493→   493→      "(c) Chlamydomonas",
   494→   494→      "(d) Spirogyra",
   495→   495→      2.0,
   496→   496→      "Protonema मॉस (Funaria) की किशोर अवस्था (juvenile stage) का प्रतिनिधित्व करता है जो बीजाणुओं के अंकुरण से बनता है।",
   497→   497→      "CBSE AIPMT",
   498→   498→      "1990, 93",
   499→   499→      null
   500→   500→    ]
   501→   501→  },
   502→   502→  {
   503→   503→    "sheet": "Class11",
   504→   504→    "row": 1493,
   505→   505→    "data": [
   506→   506→      "Biology",
   507→   507→      3.0,
   508→   508→      "वनस्पति जगत",
   509→   509→      "Hindi",
   510→   510→      "Funaria और Pteris दोनों के शुक्राणु Pteris के archegonia के पास एक साथ छोड़े गए। केवल Pteris के शुक्राणु archegonia में प्रवेश करते हैं क्योंकि:",
   511→   511→      "(a) Pteris archegonia, Funaria शुक्राणुओं को पीछे हटाते हैं",
   512→   512→      "(b) Funaria शुक्राणु, Pteris शुक्राणुओं द्वारा मारे जाते हैं",
   513→   513→      "(c) Funaria शुक्राणु कम गतिशील होते हैं",
   514→   514→      "(d) Pteris archegonia अपने शुक्राणुओं को आकर्षित करने के लिए रसायन छोड़ते हैं",
   515→   515→      4.0,
   516→   516→      "निषेचन के समय, शुक्राणु archegonia द्वारा छोड़े गए रसायनों द्वारा आकर्षित होते हैं।",
   517→   517→      "CBSE AIPMT",
   518→   518→      1989.0,
   519→   519→      null
   520→   520→    ]
   521→   521→  },
   522→   522→  {
   523→   523→    "sheet": "Class11",
   524→   524→    "row": 1494,
   525→   525→    "data": [
   526→   526→      "Biology",
   527→   527→      3.0,
   528→   528→      "वनस्पति जगत",
   529→   529→      "Hindi",
   530→   530→      "Bryophytes और pteridophytes में, नर युग्मकों (male gametes) के परिवहन के लिए क्या आवश्यक है?",
   531→   531→      "(a) कीड़े (insects)",
   532→   532→      "(b) पक्षी (birds)",
   533→   533→      "(c) पानी (water)",
   534→   534→      "(d) हवा (wind)",
   535→   535→      3.0,
   536→   536→      "Bryophytes और pteridophytes जैसे आदिम पौधों में, नर युग्मकों के मादा प्रजनन अंग तक स्थानांतरण के लिए पानी माध्यम है।",
   537→   537→      "NEET",
   538→   538→      " 2016,  ",
   539→   539→      null
   540→   540→    ]
   541→   541→  },
   542→   542→  {
   543→   543→    "sheet": "Class11",
   544→   544→    "row": 1496,
   545→   545→    "data": [
   546→   546→      "Biology",
   547→   547→      3.0,
   548→   548→      "Plant Kingdom",
   549→   549→      "English",
   550→   550→      "Which one of the following is a correct statement?",
   551→   551→      "(a) Pteridophyte gametophyte has a protonemal and leafy stage",
   552→   552→      "(b) in gymnosperms female gametophyte is free-living",
   553→   553→      "(c) Antheridiophores and archegoniophores are present in pteridophytes",
   554→   554→      "(d) Origin of seed habit can be traced in pteridophytes",
   555→   555→      4.0,
   556→   556→      "Origin of seed habitat can be traced in pteridophytes. Some pteridophytes like Selaginella and Salvinia are heterosporous.",
   557→   557→      "NEET",
   558→   558→      2013.0,
   559→   559→      null
   560→   560→    ]
   561→   561→  },
   562→   562→  {
   563→   563→    "sheet": "Class11",
   564→   564→    "row": 1497,
   565→   565→    "data": [
   566→   566→      "Biology",
   567→   567→      3.0,
   568→   568→      "Plant Kingdom",
   569→   569→      "English",
   570→   570→      "Which one of the following is a vascular cryptogam?",
   571→   571→      "(a) Equisetum",
   572→   572→      "(b) Ginkgo",
   573→   573→      "(c) Marchantia",
   574→   574→      "(d) Cedrus",
   575→   575→      1.0,
   576→   576→      "Pteridophytes are also called vascular cryptogams as these have a well developed vascular system but are non-flowering plants. e.g. Equisetum.",
   577→   577→      "CBSE AIPMT",
   578→   578→      2009.0,
   579→   579→      null
   580→   580→    ]
   581→   581→  },
   582→   582→  {
   583→   583→    "sheet": "Class11",
   584→   584→    "row": 1498,
   585→   585→    "data": [
   586→   586→      "Biology",
   587→   587→      3.0,
   588→   588→      "Plant Kingdom",
   589→   589→      "English",
   590→   590→      "In which one of the following, male and female gametophytes don't have free living independent existence?",
   591→   591→      "(a) Pteris",
   592→   592→      "(b) Funaria",
   593→   593→      "(c) Polytrichum",
   594→   594→      "(d) Cedrus",
   595→   595→      4.0,
   596→   596→      "Cedrus is a gymnosperm in which main plant body is a sporophyte on which reduced type of gametophytes are formed. In Pteris, gametophytes have free living independent existence.",
   597→   597→      "CBSE AIPMT",
   598→   598→      2008.0,
   599→   599→      null
   600→   600→    ]
   601→   601→  },
   602→   602→  {
   603→   603→    "sheet": "Class11",
   604→   604→    "row": 1499,
   605→   605→    "data": [
   606→   606→      "Biology",
   607→   607→      3.0,
   608→   608→      "Plant Kingdom",
   609→   609→      "English",
   610→   610→      "Which one of the following is heterosporous?",
   611→   611→      "(a) Dryopteris",
   612→   612→      "(b) Salvinia",
   613→   613→      "(c) Adiantum",
   614→   614→      "(d) Equisetum",
   615→   615→      2.0,
   616→   616→      "Salvinia is heterosporous. Heterospory is the production of spores of two different sizes and two different developmental patterns.",
   617→   617→      "CBSE AIPMT",
   618→   618→      2008.0,
   619→   619→      null
   620→   620→    ]
   621→   621→  },
   622→   622→  {
   623→   623→    "sheet": "Class11",
   624→   624→    "row": 1500,
   625→   625→    "data": [
   626→   626→      "Biology",
   627→   627→      3.0,
   628→   628→      "Plant Kingdom",
   629→   629→      "English",
   630→   630→      "Which of the following propagates through leaf-tip?",
   631→   631→      "(a) Walking fern",
   632→   632→      "(b) Sproux-leaf plant",
   633→   633→      "(c) Marchantia",
   634→   634→      "(d) Moss",
   635→   635→      1.0,
   636→   636→      "Adiantum is also called walking fern. In Adiantum the tips of the leaves, on coming in contact with the soil, give out adventitious roots.",
   637→   637→      "CBSE AIPMT",
   638→   638→      2004.0,
   639→   639→      null
   640→   640→    ]
   641→   641→  },
   642→   642→  {
   643→   643→    "sheet": "Class11",
   644→   644→    "row": 1501,
   645→   645→    "data": [
   646→   646→      "Biology",
   647→   647→      3.0,
   648→   648→      "Plant Kingdom",
   649→   649→      "English",
   650→   650→      "Which one the following pairs of plants are not seed producers?",
   651→   651→      "(a) Ficus and Chlamydomonas",
   652→   652→      "(b) Punica and Pinus",
   653→   653→      "(c) Fern and Funaria",
   654→   654→      "(d) Funaria and Ficus",
   655→   655→      3.0,
   656→   656→      "Fern is a pteridophyte and Funaria is a bryophyte, both these produce spores but not seeds.",
   657→   657→      "CBSE AIPMT",
   658→   658→      2003.0,
   659→   659→      null
   660→   660→    ]
   661→   661→  },
   662→   662→  {
   663→   663→    "sheet": "Class11",
   664→   664→    "row": 1502,
   665→   665→    "data": [
   666→   666→      "Biology",
   667→   667→      3.0,
   668→   668→      "Plant Kingdom",
   669→   669→      "English",
   670→   670→      "In ferns meiosis occurs when",
   671→   671→      "(a) spore germinates",
   672→   672→      "(b) gametes are formed",
   673→   673→      "(c) spores are formed",
   674→   674→      "(d) antheridia and archegonia are formed",
   675→   675→      3.0,
   676→   676→      "In the ferns sporangium is a diploid structure. It bears diploid spore mother cells which undergo meiosis and produce haploid spores.",
   677→   677→      "CBSE AIPMT",
   678→   678→      2000.0,
   679→   679→      null
   680→   680→    ]
   681→   681→  },
   682→   682→  {
   683→   683→    "sheet": "Class11",
   684→   684→    "row": 1503,
   685→   685→    "data": [
   686→   686→      "Biology",
   687→   687→      3.0,
   688→   688→      "Plant Kingdom",
   689→   689→      "English",
   690→   690→      "The 'walking fern' is so named because",
   691→   691→      "(a) it is dispersed through the agency of walking animals",
   692→   692→      "(b) it propagates vegetatively by its leaf tips",
   693→   693→      "(c) it knows how to walk by itself",
   694→   694→      "(d) its spores are able to walk",
   695→   695→      2.0,
   696→   696→      "Adiantum is called walking fern. The tips of its leaves, on coming in contact with the soil, gives out adventitious roots.",
   697→   697→      "CBSE AIPMT",
   698→   698→      1998.0,
   699→   699→      null
   700→   700→    ]
   701→   701→  },
   702→   702→  {
   703→   703→    "sheet": "Class11",
   704→   704→    "row": 1504,
   705→   705→    "data": [
   706→   706→      "Biology",
   707→   707→      3.0,
   708→   708→      "Plant Kingdom",
   709→   709→      "English",
   710→   710→      "A well developed archegonium with neck consisting of 4-6 rows of neck canal cells, characterises",
   711→   711→      "(a) gymnosperms only",
   712→   712→      "(b) bryophytes and pteridophytes",
   713→   713→      "(c) pteridophytes and gymnosperms",
   714→   714→      "(d) gymnosperms and flowering plants",
   715→   715→      2.0,
   716→   716→      "Archegonium is the flask-shaped female reproductive body of bryophytes and pteridophytes.",
   717→   717→      "CBSE AIPMT",
   718→   718→      1995.0,
   719→   719→      null
   720→   720→    ]
   721→   721→  },
   722→   722→  {
   723→   723→    "sheet": "Class11",
   724→   724→    "row": 1505,
   725→   725→    "data": [
