     1→     1→[
   108→   108→      "Photosynthesis in Higher Plants",
   109→   109→      "English",
   110→   110→      "Ferredoxin is a constituent of",
   111→   111→      "PS-I",
   112→   112→      "PS-II",
   113→   113→      "Hill reaction",
   114→   114→      "P680",
   115→   115→      1.0,
   116→   116→      "Ferredoxin (Fd) is a soluble protein which acts as electron carrier and forms a constituent of PS-I. Ferredoxin passes electrons to reductase complex which helps in reducing NADP+ to NADPH (a strong reducing agent). Photosynthesis 131",
   117→   117→      "CBSE AIPMT",
   118→   118→      null,
   119→   119→      null
   120→   120→    ]
   121→   121→  },
   122→   122→  {
   123→   123→    "sheet": "Class11",
   124→   124→    "row": 2146,
   125→   125→    "data": [
   126→   126→      "Biology",
   127→   127→      null,
   128→   128→      "Photosynthesis in Higher Plants",
   129→   129→      "English",
   130→   130→      "NADP+ is reduced to NADPH in",
   131→   131→      "PS-I",
   132→   132→      "PS-II",
   133→   133→      "Calvin cycle",
   134→   134→      "Non-cyclic photophosphorylation",
   135→   135→      4.0,
   136→   136→      "In photosynthesis during non-cyclic photophosphorylation involving both PS-I and PS-II, electrons released during photolysis of water are transfered to PS-II and then PS-I via a series of electron carriers.P700 of PS-I releases electron after absorbing light energy. This electron passes through chlorophyll X, Fe-S, ferredoxin and finally to NADP+.NADP+ combines with H+ (released during photolysis) with the help of NADP reductase to form NADPH. NADP − + reductase + ⎯⎯⎯⎯⎯→ NADP + 2e H NADPH + TOPIC 3 Dark Reaction",
   137→   137→      "CBSE AIPMT",
   138→   138→      null,
   139→   139→      null
   140→   140→    ]
   141→   141→  },
   142→   142→  {
   143→   143→    "sheet": "Class11",
   144→   144→    "row": 2147,
   145→   145→    "data": [
   146→   146→      "Biology",
   147→   147→      null,
   148→   148→      "Photosynthesis in Higher Plants",
   149→   149→      "English",
   150→   150→      "The first stable product of CO2 fixation in Sorghum is",
   151→   151→      "pyruvic acid",
   152→   152→      "oxaloacetic acid",
   153→   153→      "succinic acid",
   154→   154→      "phosphoglyceric acid",
   155→   155→      2.0,
   156→   156→      "Carbon fixation or carbon assimilation is the process by which inorganic carbon (particularly in the form of carbon dioxide) is converted to organic compounds by living organisms. The compounds are then used to store energy and as structure for other biomolecules. Most of the plants that are adapted to dry tropical regions form C-4 acid i.e. oxalic acid as their first stable product. These plants are called C4 plants. Sugarcane, maize, Sorghum, etc. are the examples of these plants.",
   157→   157→      "NEET",
   158→   158→      null,
   159→   159→      null
   160→   160→    ]
   161→   161→  },
   162→   162→  {
   163→   163→    "sheet": "Class11",
   164→   164→    "row": 2148,
   165→   165→    "data": [
   166→   166→      "Biology",
   167→   167→      null,
   168→   168→      "Photosynthesis in Higher Plants",
   169→   169→      "English",
   170→   170→      "Which of the following statements is incorrect?",
   171→   171→      "RuBisCO is a bifunctional enzyme",
   172→   172→      "InC4 plants the site of RuBisCO activity is mesophyll cell",
   173→   173→      "The substrate molecule for RuBisCO activity is a 5-carbon compound",
   174→   174→      "RuBisCO action requires ATP and NADPH",
   175→   175→      2.0,
   176→   176→      "Statement (b) is incorrect and can be corrected as In C4 plants, Kranz anatomy in leaf is found due to the presence of two type of cells viz., mesophyll cells and bundle sheath cells. The mesophyll cells are specialised to perform light reaction, evolveO2 and produce assimilatory power. The bundle sheath cells possess RuBisCO and thus, perform RuBisCO activity at this site.",
   177→   177→      "NEET (Oct.)",
   178→   178→      null,
   179→   179→      null
   180→   180→    ]
   181→   181→  },
   182→   182→  {
   183→   183→    "sheet": "Class11",
   184→   184→    "row": 2149,
   185→   185→    "data": [
   186→   186→      "Biology",
   187→   187→      null,
   188→   188→      "Photosynthesis in Higher Plants",
   189→   189→      "English",
   190→   190→      "The oxygenation activity of RuBisCO enzyme in photorespiration leads to the formation of",
   191→   191→      "1 molecule of 3-C compound",
   192→   192→      "1 molecule of 6-C compound",
   193→   193→      "1 molecule of 4-C compound and 1 molecule of 2-C compound",
   194→   194→      "2 molecules of 3-C compound",
   195→   195→      1.0,
   196→   196→      "The oxygenation activity of RuBisCO enzyme in photorespiration leads to the formation of 1 molecule of 3C compound (phosphoglycerate). InC3 plants during oxygen fixation, one molecule of PGA(3C) and one molecule of 2-phosphoglycolate(2C) are formed. The latter is then converted back to PGA in the photorespiratory cycle. Photorespiration occurs at high concentration of oxygen and temperature in the environment.",
   197→   197→      "NEET (Sep.)",
   198→   198→      null,
   199→   199→      null
   200→   200→    ]
   201→   201→  },
   202→   202→  {
   203→   203→    "sheet": "Class11",
   204→   204→    "row": 2150,
   205→   205→    "data": [
   206→   206→      "Biology",
   207→   207→      null,
   208→   208→      "Photosynthesis in Higher Plants",
   209→   209→      "English",
   210→   210→      "In Hatch and Slack pathway, the primaryCO2 acceptor is",
   211→   211→      "oxaloacetic acid",
   212→   212→      "phosphoglyceric acid",
   213→   213→      "phosphoenol pyruvate",
   214→   214→      "RuBisCO",
   215→   215→      3.0,
   216→   216→      "In Hatch and Slack pathway, the primary CO2 acceptor is phosphoenol pyruvate. This occurs in C4-plants. Phosphoenol pyruvate, a 3-carbon compound, accepts CO2 and forms oxaloacetic acid which is a 4-carbon compound.",
   217→   217→      "NEET (Odisha)",
   218→   218→      null,
   219→   219→      null
   220→   220→    ]
   221→   221→  },
   222→   222→  {
   223→   223→    "sheet": "Class11",
   224→   224→    "row": 2151,
   225→   225→    "data": [
   226→   226→      "Biology",
   227→   227→      null,
   228→   228→      "Photosynthesis in Higher Plants",
   229→   229→      "English",
   230→   230→      "Phosphoenol Pyruvate (PEP) is the primaryCO2 acceptor in",
   231→   231→      "C3-plants",
   232→   232→      "C4-plants",
   233→   233→      "C2 -plants",
   234→   234→      "C3 andC4-plants",
   235→   235→      2.0,
   236→   236→      "Phosphoenol Pyruvate (PEP) is found in the mesophyll cell, which accepts the atmospheric CO2 in C4-plants and converts it to oxalo acetate –– aC4 compound. It is the first stable compound of C4-plants. Concept Enhancer C4-plants possess special adaptation anatomy in their leaves to cope up the photorespiratory losses. There are dimorphic chloroplast present in them—agranal in bundle sheath cells and granal in mesophyll cells.",
   237→   237→      "NEET",
   238→   238→      null,
   239→   239→      null
   240→   240→    ]
   241→   241→  },
   242→   242→  {
   243→   243→    "sheet": "Class11",
   244→   244→    "row": 2152,
   245→   245→    "data": [
   246→   246→      "Biology",
   247→   247→      null,
   248→   248→      "Photosynthesis in Higher Plants",
   249→   249→      "English",
   250→   250→      "A plant in your garden avoids photorespiratory losses, has improved water use efficiency, shows high rates of photosynthesis at high temperatures and has improved efficiency of nitrogen utilisation. In which of the following physiological groups would you assign this plant?",
   251→   251→      "C4",
   252→   252→      "CAM",
   253→   253→      "Nitrogen fixer",
   254→   254→      "C3",
   255→   255→      1.0,
   256→   256→      "This plant is a C4-plant as these group of plants shows little photorespiration, efficient in binding to CO2 even at low concentrations, better utilisation of water as well as high rates of photosynthesis even at high temperatures, i.e. tropical region. Besides, they can also tolerate excess of salts due to presence of organic acids.",
   257→   257→      "NEET , Phase I",
   258→   258→      null,
   259→   259→      null
   260→   260→    ]
   261→   261→  },
   262→   262→  {
   263→   263→    "sheet": "Class11",
   264→   264→    "row": 2153,
   265→   265→    "data": [
   266→   266→      "Biology",
   267→   267→      null,
   268→   268→      "Photosynthesis in Higher Plants",
   269→   269→      "English",
   270→   270→      "PGA as the firstCO2 -fixation product was discovered in photosynthesis of",
   271→   271→      "bryophyte",
   272→   272→      "gymnosperm",
   273→   273→      "angiosperm",
   274→   274→      "alga",
   275→   275→      4.0,
   276→   276→      "The use of radioactive 14Cby Melvin Calvin in algal (Chlorella) photosynthesis studies led to the discovery that the first CO2 fixation product was a 3-carbon organic acid. The first product identified was 3-phosphoglyceric acid (PGA).",
   277→   277→      "CBSE AIPMT",
   278→   278→      null,
   279→   279→      null
   280→   280→    ]
   281→   281→  },
   282→   282→  {
   283→   283→    "sheet": "Class11",
   284→   284→    "row": 2154,
   285→   285→    "data": [
   286→   286→      "Biology",
   287→   287→      null,
   288→   288→      "Photosynthesis in Higher Plants",
   289→   289→      "English",
   290→   290→      "C4 -plants are more efficient in photosynthesis thanC3 -plants due to",
   291→   291→      "higher leaf area",
   292→   292→      "presence of larger number of chloroplasts in the leaf cells",
   293→   293→      "presence of thin cuticle",
   294→   294→      "lower rate of photorespiration 132",
   295→   295→      2.0,
   296→   296→      "C4-plants are more efficient in photosynthesis than C3-plants but use more energy. They possess the larger number of chloroplasts in the leaf cells. In the leaves of C4-plants, the vascular bundles are surrounded by bundle sheath cells which in turn are surrounded by mesophyll cells. Chloroplast in bundle sheath cells are larger and always contain grana, whereas chloroplasts in mesophyll cells are smaller.",
   297→   297→      "CBSE AIPMT , 08",
   298→   298→      null,
   299→   299→      null
   300→   300→    ]
   301→   301→  },
   302→   302→  {
   303→   303→    "sheet": "Class11",
   304→   304→    "row": 2155,
   305→   305→    "data": [
   306→   306→      "Biology",
   307→   307→      null,
   308→   308→      "Photosynthesis in Higher Plants",
   309→   309→      "English",
   310→   310→      "In the leaves ofC4 -plants, malic acid formation duringCO2 -fixation occurs in the cells of",
   311→   311→      "mesophyll",
   312→   312→      "bundle sheath",
   313→   313→      "phloem",
   314→   314→      "epidermis",
   315→   315→      1.0,
   316→   316→      "The oxalic acid is reduced to malic acid in mesophyll cells, from chloroplast of mesophyll cells the malic acid is transferred to the chloroplast of bundle sheath cells where, it is decarboxylated to form CO2 and pyruvic acid.",
   317→   317→      "CBSE AIPMT , 08",
   318→   318→      null,
   319→   319→      null
   320→   320→    ]
   321→   321→  },
   322→   322→  {
   323→   323→    "sheet": "Class11",
   324→   324→    "row": 2156,
   325→   325→    "data": [
   326→   326→      "Biology",
   327→   327→      null,
   328→   328→      "Photosynthesis in Higher Plants",
   329→   329→      "English",
   330→   330→      "As compared to aC3 -plant, how many additional molecules of ATP are needed for net production of one molecule of hexose sugar by C4 -plants",
   331→   331→      2.0,
   332→   332→      6.0,
   333→   333→      12.0,
   334→   334→      "zero",
   335→   335→      3.0,
   336→   336→      "InC4-plants everyCO2 molecule has to be fixed twice, so these plants are needed more energy for the synthesis of hexose sugar molecules than C3-plants in whichCO2 has to be fixed only once. 18 ATP molecules are required byC3-plants for the synthesis of one molecule of hexose sugar while 30 ATP molecules are needed by theC4-plants for the same. Thus,C4-plants have a need of 12 ATP molecules extra than C3-plants for the synthesis of one molecule of hexose sugar. (c) four carbon acids are the primary initialCO2 -fixation products (d) the primary fixation ofCO2 is mediated via PEP carboxylase  d  The fixation of CO2 in C4-plants takes place in two places and by two different organic compounds. Phosphoenol Pyruvate (PEP) is found in mesophyll cells which primarily fixes atmospheric CO2 into oxalo acetic acid (4C). RuBisCO is present in bundle sheath cells where final fixation of CO2 in hexose sugars takes place. CO2 is primarily fixed by PEP carboxylase because this enzyme has greater affinity to CO2 than RuBisCO.",
   337→   337→      "CBSE AIPMT",
   338→   338→      null,
   339→   339→      null
   340→   340→    ]
   341→   341→  },
   342→   342→  {
   343→   343→    "sheet": "Class11",
   344→   344→    "row": 2157,
   345→   345→    "data": [
   346→   346→      "Biology",
   347→   347→      null,
   348→   348→      "Photosynthesis in Higher Plants",
   349→   349→      "English",
   350→   350→      "InC3 -plants, the first stable product of photosynthesis during the dark reaction is",
   351→   351→      "malic acid",
   352→   352→      "oxaloacetic acid",
   353→   353→      "3-phosphoglyceric acid",
   354→   354→      "phosphoglyceraldehyde",
   355→   355→      3.0,
   356→   356→      "In C3-plants the first stable product formed during dark reaction is 3-phosphoglyceric acid. Since, it is a 3 carbon compound hence, the pathway is referred as C3-pathway. Oxalo Acetic Acid (OAA) is the first stable compound in C4-plants. It is a 4C compound.",
   357→   357→      "CBSE AIPMT",
   358→   358→      null,
   359→   359→      null
   360→   360→    ]
   361→   361→  },
   362→   362→  {
   363→   363→    "sheet": "Class11",
   364→   364→    "row": 2158,
   365→   365→    "data": [
   366→   366→      "Biology",
   367→   367→      null,
   368→   368→      "Photosynthesis in Higher Plants",
   369→   369→      "English",
   370→   370→      "In sugarcane plant 142 CO is fixed in malic acid, in which the enzyme that fixesCO2 is",
   371→   371→      "fructose phosphatase",
   372→   372→      "ribulose bisphosphate carboxylase",
   373→   373→      "phosphoenol pyruvic acid carboxylase",
   374→   374→      "ribulose phosphate kinase",
   375→   375→      3.0,
   376→   376→      "In C4-plants, CO2 is taken up by Phosphoenol- Pyruvate (PEP) and the reaction being catalysed by PEP carboxylase.",
   377→   377→      "CBSE AIPMT",
   378→   378→      null,
   379→   379→      null
   380→   380→    ]
   381→   381→  },
   382→   382→  {
   383→   383→    "sheet": "Class11",
   384→   384→    "row": 2159,
   385→   385→    "data": [
   386→   386→      "Biology",
   387→   387→      null,
   388→   388→      "Photosynthesis in Higher Plants",
   389→   389→      "English",
   390→   390→      "In photosynthesis energy from light reaction to dark reaction is transferred in the form of",
   391→   391→      "ADP",
   392→   392→      "ATP",
   393→   393→      "RuDP",
   394→   394→      "chlorophyll",
   395→   395→      2.0,
   396→   396→      "As a result of light reaction, oxygen, NADPH and ATP are formed. Oxygen is released into the atmosphere while NADPH and ATP are utilised for reduction of CO2 to carbohydrate in dark reaction.",
   397→   397→      "CBSE AIPMT",
   398→   398→      null,
   399→   399→      null
   400→   400→    ]
   401→   401→  },
   402→   402→  {
   403→   403→    "sheet": "Class11",
   404→   404→    "row": 2160,
   405→   405→    "data": [
   406→   406→      "Biology",
   407→   407→      null,
   408→   408→      "Photosynthesis in Higher Plants",
   409→   409→      "English",
   410→   410→      "Which pair is wrong?",
   411→   411→      "C3—Maize",
   412→   412→      "C4—Kranz anatomy",
   413→   413→      "Calvin cycle—PGA",
   414→   414→      "Hatch and Slack Pathway—Oxalo acetic acid",
   415→   415→      1.0,
   416→   416→      "Maize is a C4-plant. C4-plants have Kranz type anatomy of leaves. PGA (3-Phosphoglyceric Acid) is formed during Calvin cycle. OAA (Oxalo Acetic Acid) a 4C compound is formed during Hatch and Slack cycle (C4 cycle).",
   417→   417→      "CBSE AIPMT",
   418→   418→      null,
   419→   419→      null
   420→   420→    ]
   421→   421→  },
   422→   422→  {
   423→   423→    "sheet": "Class11",
   424→   424→    "row": 2161,
   425→   425→    "data": [
   426→   426→      "Biology",
   427→   427→      null,
   428→   428→      "Photosynthesis in Higher Plants",
   429→   429→      "English",
   430→   430→      "How many turns of Calvin cycle yield one molecule of glucose?",
   431→   431→      8.0,
   432→   432→      2.0,
   433→   433→      6.0,
   434→   434→      4.0,
   435→   435→      3.0,
   436→   436→      "Conversion of CO2 to simple (reduced) organic compounds is called CO2 assimilation or CO2 fixation or carbon fixation. This fixation pathway was elucidated in the early 1950s by Melvin Calvin and Coworkers and is often called as Calvin cycle. Since, one molecule of carbon is fixed in one turn of the Calvin cycle. So, six turns of the cycle are required to fix the glucose molecule containing 6 carbon atoms.",
   437→   437→      "CBSE AIPMT",
   438→   438→      null,
   439→   439→      null
   440→   440→    ]
   441→   441→  },
   442→   442→  {
   443→   443→    "sheet": "Class11",
   444→   444→    "row": 2162,
   445→   445→    "data": [
   446→   446→      "Biology",
   447→   447→      null,
   448→   448→      "Photosynthesis in Higher Plants",
   449→   449→      "English",
   450→   450→      "Fixation of oneCO2 molecule through Calvin cycle requires 48 Photosynthesis inC4 -plants is relatively less limited by atmosphericCO2 levels because",
   451→   451→      "effective pumping ofCO2 into bundle sheath cells",
   452→   452→      "RuBisCO inC4-plants has higher affinity forCO2 CO + PEP 2PEP carboxylase (Mesophyll cells of C -plant) 4 Oxalo acetic acid NADPH Dehydro genase Malic acid + NADP+ [CBSE AIPMT 2000] (a) 1 ATP and 2NADPH2 (b) 2 ATP and 2NADPH2",
   453→   453→      "3 ATP and 2NADPH2",
   454→   454→      "2ATP and 1NADPH2",
   455→   455→      3.0,
   456→   456→      "2 ATP are required during conversion of PGA to 1, 3 diphosphoglyceric acid and 1 Photosynthesis 133 ATP during conversion of glyceraldehyde phosphate to ribulose biphosphate. 2 NADPH2 molecules are utilised for converting 1, 3 diphosphoglyceric acid to glyceraldehyde phosphate.",
   457→   457→      "CBSE AIPMT",
   458→   458→      null,
   459→   459→      null
   460→   460→    ]
   461→   461→  },
   462→   462→  {
   463→   463→    "sheet": "Class11",
   464→   464→    "row": 2163,
   465→   465→    "data": [
   466→   466→      "Biology",
   467→   467→      null,
   468→   468→      "Photosynthesis in Higher Plants",
   469→   469→      "English",
   470→   470→      "Which one of the following is represented by Calvin cycle?",
   471→   471→      "Reductive carboxylation",
   472→   472→      "Oxidative carboxylation",
   473→   473→      "Photophosphorylation",
   474→   474→      "Oxidative phosphorylation",
   475→   475→      1.0,
   476→   476→      "In dark phase or Calvin cycle, carbon dioxide is assimilated with the help of assimilatory power (ATP and NADPH2 ) to produce organic acid. The cycle involves reduction of carbon involving carboxylation, glycolytic reversal and regeneration of RuBP. C3 cycle is also known as reductive pentose pathway or Photosynthetic Carbon Reduction (PCR).",
   477→   477→      "CBSE AIPMT",
   478→   478→      null,
   479→   479→      null
   480→   480→    ]
   481→   481→  },
   482→   482→  {
   483→   483→    "sheet": "Class11",
   484→   484→    "row": 2164,
   485→   485→    "data": [
   486→   486→      "Biology",
   487→   487→      null,
   488→   488→      "Photosynthesis in Higher Plants",
   489→   489→      "English",
   490→   490→      "C4 -cycle was discovered by",
   491→   491→      "Hatch and Slack",
   492→   492→      "Calvin",
   493→   493→      "Hill",
   494→   494→      "Arnon",
   495→   495→      1.0,
   496→   496→      "C4 pathway or dicarboxylic acid pathway is an alternative path of CO2 -fixation in photosynthesis. It was discovered by MD Hatch and CR Slack in 1967, so also known as Hatch- Slack cycle.",
   497→   497→      "CBSE AIPMT",
   498→   498→      null,
   499→   499→      null
   500→   500→    ]
   501→   501→  },
   502→   502→  {
   503→   503→    "sheet": "Class11",
   504→   504→    "row": 2165,
   505→   505→    "data": [
   506→   506→      "Biology",
   507→   507→      null,
   508→   508→      "Photosynthesis in Higher Plants",
   509→   509→      "English",
   510→   510→      "The carbon dioxide acceptor in Calvin cycle/ C3 -plants is",
   511→   511→      "Phosphoenol Pyruvate (PEP)",
   512→   512→      "Ribulose 1,5-Diphosphate (RuDP)",
   513→   513→      "Phosphoglyceric Acid (PGA)",
   514→   514→      "Ribulose Monophosphate (RMP)",
   515→   515→      2.0,
   516→   516→      "In C3-plants, CO2 combines with ribulose biphosphate (acceptor molecule) in the presence of RuBisCO (RuBP carboxylase) and form two molecules of 3-Phosphoglyceric acid or PGA (first stable product).",
   517→   517→      "CBSE AIPMT , 95, 96, 99",
   518→   518→      null,
   519→   519→      null
   520→   520→    ]
   521→   521→  },
   522→   522→  {
   523→   523→    "sheet": "Class11",
   524→   524→    "row": 2166,
   525→   525→    "data": [
   526→   526→      "Biology",
   527→   527→      null,
   528→   528→      "Photosynthesis in Higher Plants",
   529→   529→      "English",
   530→   530→      "Which one is aC4 -plant?",
   531→   531→      "Papaya",
   532→   532→      "Pea",
   533→   533→      "Potato",
   534→   534→      "Maize/Corn",
   535→   535→      4.0,
   536→   536→      "The plants in which the first stable product of dark reaction of photosynthesis is a 4-carbon compound are called C4-plants, e.g. sugarcane, maize, sorghum, etc. These plants show characteristic Kranz anatomy. The first CO2 acceptor in these plants is Phosphoenol Pyruvate (PEP).",
   537→   537→      "CBSE AIPMT",
   538→   538→      null,
   539→   539→      null
   540→   540→    ]
   541→   541→  },
   542→   542→  {
   543→   543→    "sheet": "Class11",
   544→   544→    "row": 2167,
   545→   545→    "data": [
   546→   546→      "Biology",
   547→   547→      null,
   548→   548→      "Photosynthesis in Higher Plants",
   549→   549→      "English",
   550→   550→      "The enzyme that catalyses initial carbon dioxide fixation in C4 -plants is",
   551→   551→      "RuBP carboxylase",
   552→   552→      "PEP carboxylase",
   553→   553→      "carbonic anhydrase",
   554→   554→      "carboxydismutase",
   555→   555→      2.0,
   556→   556→      "In C4-plants, mesophyll cells fix carbon dioxide with the help of phosphoenol-pyruvate (the first acceptor) in the presence of PEP carboxylase to a compound oxaloacetic acid (first product).",
   557→   557→      "CBSE AIPMT , 2002",
   558→   558→      null,
   559→   559→      null
   560→   560→    ]
   561→   561→  },
   562→   562→  {
   563→   563→    "sheet": "Class11",
   564→   564→    "row": 2168,
   565→   565→    "data": [
   566→   566→      "Biology",
   567→   567→      null,
   568→   568→      "Photosynthesis in Higher Plants",
   569→   569→      "English",
   570→   570→      "Dark reactions of photosynthesis occur in",
   571→   571→      "granal thylakoid membranes",
   572→   572→      "stromal lamella membranes",
   573→   573→      "stroma outside photosynthetic lamellae",
   574→   574→      "periplastidial space",
   575→   575→      3.0,
   576→   576→      "Light reaction of photosynthesis occurs in granal thylakoid membranes of chloroplast while dark reaction occurs in the stroma or matrix, i.e. outside the photosynthetic lamellae of chloroplast.",
   577→   577→      "CBSE AIPMT",
   578→   578→      null,
   579→   579→      null
   580→   580→    ]
   581→   581→  },
   582→   582→  {
   583→   583→    "sheet": "Class11",
   584→   584→    "row": 2169,
   585→   585→    "data": [
   586→   586→      "Biology",
   587→   587→      null,
   588→   588→      "Photosynthesis in Higher Plants",
   589→   589→      "English",
   590→   590→      "Which technique has helped in investigation of Calvin cycle?",
   591→   591→      "X-ray crystallography",
   592→   592→      "X-ray technique",
   593→   593→      "Radioactive isotope technique",
   594→   594→      "Intermittent light",
   595→   595→      3.0,
   596→   596→      "Calvin, Benson and Basshan utilised C14 (with long life) to trace the path of carbon in photosynthesis. Calvin was awarded Nobel Prize in 1961 in recognition to his work with C14 isotope. He discovered the cycle involved in carbon assimilation, known as Calvin cycle or C3-cycle.",
   597→   597→      "CBSE AIPMT",
   598→   598→      null,
   599→   599→      null
   600→   600→    ]
   601→   601→  },
   602→   602→  {
   603→   603→    "sheet": "Class11",
   604→   604→    "row": 2170,
   605→   605→    "data": [
   606→   606→      "Biology",
   607→   607→      null,
   608→   608→      "Photosynthesis in Higher Plants",
   609→   609→      "English",
   610→   610→      "Kranz anatomy is typical of",
   611→   611→      "C4 -plants",
   612→   612→      "C3-plants",
   613→   613→      "C2-plants",
   614→   614→      "CAM plants",
   615→   615→      1.0,
   616→   616→      "Leaves of C4-plants (e.g. sugarcane, maize) are characterised by Kranz anatomy in which the mesophyll is undifferentiated and its cells occur in concentric layers around vascular bundles. Vascular bundles are surrounded by large sized bundle sheath cells which are arranged in a wreath-like manner (Kranz- wreath).",
