     1→     1→[
   113→   113→      "(c) कार्यात्मक उपांगों (functional appendages) के दो जोड़े की उपस्थिति",
   114→   114→      "(d) शरीर एक बहिःकंकाल (exoskeleton) से ढका होता है",
   115→   115→      1.0,
   116→   116→      "कशेरुकियों में अच्छी तरह से विकसित कपाल (skull) होता है, इसलिए उन्हें Craniata भी कहा जाता है।",
   117→   117→      "CBSE AIPMT",
   118→   118→      1994.0,
   119→   119→      null
   120→   120→    ]
   121→   121→  },
   122→   122→  {
   123→   123→    "sheet": "Class11",
   124→   124→    "row": 1842,
   125→   125→    "data": [
   126→   126→      "Biology",
   127→   127→      4.0,
   128→   128→      "प्राणी जगत",
   129→   129→      "Hindi",
   130→   130→      "सभी कॉर्डेट्स (chordates) में होता है:",
   131→   131→      "(a) बहिःकंकाल (exoskeleton)",
   132→   132→      "(b) अंग (limbs)",
   133→   133→      "(c) खोपड़ी (skull)",
   134→   134→      "(d) नोटोकॉर्ड की अक्षीय कंकाल छड़ (axial skeletal rod)",
   135→   135→      4.0,
   136→   136→      "संघ-कॉर्डेटा (Chordata) पीठ के साथ एक नरम, सहायक छड़ जैसी संरचना की उपस्थिति को संदर्भित करता है जिसे 'नोटोकॉर्ड' कहा जाता है।",
   137→   137→      "CBSE AIPMT",
   138→   138→      1994.0,
   139→   139→      null
   140→   140→    ]
   141→   141→  },
   142→   142→  {
   143→   143→    "sheet": "Class11",
   144→   144→    "row": 1843,
   145→   145→    "data": [
   146→   146→      "Biology",
   147→   147→      4.0,
   148→   148→      "प्राणी जगत",
   149→   149→      "Hindi",
   150→   150→      "सभी कशेरुकियों (vertebrates) में होता है:",
   151→   151→      "(a) वृक्क निवाहिका तंत्र (renal portal system)",
   152→   152→      "(b) पृष्ठीय, खोखला, केंद्रीय तंत्रिका तंत्र",
   153→   153→      "(c) चार कक्षीय अधर हृदय",
   154→   154→      "(d) ग्रसनी गिल दरारें (pharyngeal gill slits)",
   155→   155→      2.0,
   156→   156→      "पृष्ठीय, खोखला, केंद्रीय तंत्रिका तंत्र सभी कशेरुकियों में मौजूद होता है।",
   157→   157→      "CBSE AIPMT",
   158→   158→      1993.0,
   159→   159→      null
   160→   160→    ]
   161→   161→  },
   162→   162→  {
   163→   163→    "sheet": "Class11",
   164→   164→    "row": 1844,
   165→   165→    "data": [
   166→   166→      "Biology",
   167→   167→      4.0,
   168→   168→      "प्राणी जगत",
   169→   169→      "Hindi",
   170→   170→      "पेंगुइन (Penguin) पाया जाता है:",
   171→   171→      "(a) ऑस्ट्रेलिया",
   172→   172→      "(b) अंटार्कटिका",
   173→   173→      "(c) अफ्रीका",
   174→   174→      "(d) अमेरिका",
   175→   175→      2.0,
   176→   176→      "पेंगुइन अंटार्कटिका (दक्षिणी ध्रुव) में पाए जाते हैं। उनके पास चप्पू जैसे पंख होते हैं और वे उड़ नहीं सकते।",
   177→   177→      "CBSE AIPMT",
   178→   178→      1990.0,
   179→   179→      null
   180→   180→    ]
   181→   181→  },
   182→   182→  {
   183→   183→    "sheet": "Class11",
   184→   184→    "row": 1845,
   185→   185→    "data": [
   186→   186→      "Biology",
   187→   187→      4.0,
   188→   188→      "प्राणी जगत",
   189→   189→      "Hindi",
   190→   190→      "एक कॉर्डेट लक्षण (chordate character) है:",
   191→   191→      "(a) गिल्स (gills)",
   192→   192→      "(b) श्वास रंध्र (spiracles)",
   193→   193→      "(c) गुदा-पश्च पूंछ (post-anal tail)",
   194→   194→      "(d) काइटिनस बहिःकंकाल",
   195→   195→      3.0,
   196→   196→      "गुदा-पश्च पूंछ की उपस्थिति कॉर्डेट के लक्षणों में से एक है।",
   197→   197→      "CBSE AIPMT",
   198→   198→      1989.0,
   199→   199→      null
   200→   200→    ]
   201→   201→  },
   202→   202→  {
   203→   203→    "sheet": "Class11",
   204→   204→    "row": 1846,
   205→   205→    "data": [
   206→   206→      "Biology",
   207→   207→      4.0,
   208→   208→      "प्राणी जगत",
   209→   209→      "Hindi",
   210→   210→      "Necturus है:",
   211→   211→      "(a) hell bender",
   212→   212→      "(b) congo eel",
   213→   213→      "(c) mud puppy",
   214→   214→      "(d) blind worm",
   215→   215→      3.0,
   216→   216→      "Necturus का सामान्य नाम मड पपी (mud puppy) है। यह गण-Urodela के अंतर्गत आता है।",
   217→   217→      "CBSE AIPMT",
   218→   218→      1988.0,
   219→   219→      null
   220→   220→    ]
   221→   221→  },
   222→   222→  {
   223→   223→    "sheet": "Class11",
   224→   224→    "row": 1847,
   225→   225→    "data": [
   226→   226→      "Biology",
   227→   227→      4.0,
   228→   228→      "प्राणी जगत",
   229→   229→      "Hindi",
   230→   230→      "Typhlos है:",
   231→   231→      "(a) समुद्री सांप",
   232→   232→      "(b) कांच का सांप (glass snake)",
   233→   233→      "(c) अंधा सांप (blind snake)",
   234→   234→      "(d) घास का सांप (grass snake)",
   235→   235→      3.0,
   236→   236→      "Typhlos अंधा सांप है और यह विषहीन होता है।",
   237→   237→      "CBSE AIPMT",
   238→   238→      1988.0,
   239→   239→      null
   240→   240→    ]
   241→   241→  },
   242→   242→  {
   243→   243→    "sheet": "Class11",
   244→   244→    "row": 1848,
   245→   245→    "data": [
   246→   246→      "Biology",
   247→   247→      4.0,
   248→   248→      "प्राणी जगत",
   249→   249→      "Hindi",
   250→   250→      "निम्नलिखित स्तंभों का मिलान करें और नीचे दिए गए कोड से सही विकल्प चुनें। Column I: A. Aptenodytes, B. Pteropus, C. Pterophyllum, D. Petromyzon. Column II: 1. फ्लाइंग फॉक्स, 2. एंजल फिश, 3. लैम्प्रे, 4. पेंगुइन।",
   251→   251→      "(a) A-3, B-4, C-2, D-1",
   252→   252→      "(b) A-3, B-4, C-1, D-2",
   253→   253→      "(c) A-4, B-1, C-2, D-3",
   254→   254→      "(d) A-2, B-1, C-4, D-3",
   255→   255→      3.0,
   256→   256→      "सही मिलान इस प्रकार है: Aptenodytes पेंगुइन है; Pteropus फ्लाइंग फॉक्स है; Pterophyllum एंजल फिश है; Petromyzon लैम्प्रे है।",
   257→   257→      "NEET (Oct.)",
   258→   258→      2020.0,
   259→   259→      null
   260→   260→    ]
   261→   261→  },
   262→   262→  {
   263→   263→    "sheet": "Class11",
   264→   264→    "row": 1849,
   265→   265→    "data": [
   266→   266→      "Biology",
   267→   267→      4.0,
   268→   268→      "प्राणी जगत",
   269→   269→      "Hindi",
   270→   270→      "निम्नलिखित स्तंभों का मिलान करें और सही विकल्प चुनें। Column I: A. 6-15 जोड़ी गिल दरारें, B. विषमपालि (Heterocercal) दुम पंख, C. वायु कोष (Air bladder), D. विष दंश (Poison sting)। Column II: 1. Trygon, 2. Cyclostomes, 3. Chondrichthyes, 4. Osteichthyes.",
   271→   271→      "(a) A-3, B-4, C-1, D-2",
   272→   272→      "(b) A-4, B-2, C-3, D-1",
   273→   273→      "(c) A-1, B-4, C-3, D-2",
   274→   274→      "(d) A-2, B-3, C-4, D-1",
   275→   275→      4.0,
   276→   276→      "Cyclostomes में 6-15 जोड़ी गिल दरारें होती हैं। Chondrichthyes में विषमपालि दुम पंख होते हैं। Osteichthyes में वायु कोष होता है। Trygon (Chondrichthyes) में विष दंश होता है।",
   277→   277→      "NEET (Sep.)",
   278→   278→      2020.0,
   279→   279→      null
   280→   280→    ]
   281→   281→  },
   282→   282→  {
   283→   283→    "sheet": "Class11",
   284→   284→    "row": 1850,
   285→   285→    "data": [
   286→   286→      "Biology",
   287→   287→      4.0,
   288→   288→      "प्राणी जगत",
   289→   289→      "Hindi",
   290→   290→      "निम्नलिखित में से कौन सी विशेषता हमेशा जानवरों के संबंधित समूह के लिए सही होती है?",
   291→   291→      "(a) जरायुज (Viviparous) - Mammalia",
   292→   292→      "(b) ऊपरी और निचले जबड़े वाला मुंह - Chordata",
   293→   293→      "(c) एक अपूर्ण रूप से विभाजित निलय के साथ 3-कक्षीय हृदय - Reptilia",
   294→   294→      "(d) उपास्थिल अंतःकंकाल (Cartilaginous endoskeleton) - Chondrichthyes",
   295→   295→      4.0,
   296→   296→      "मगरमच्छों को छोड़कर सरीसृपों में 3-कक्षीय हृदय होता है। प्रोटोथीरियन स्तनधारियों को छोड़कर स्तनधारी जरायुज होते हैं; प्रोटोकॉर्डेट्स और साइक्लोस्टोम को छोड़कर कॉर्डेट्स में जबड़े होते हैं।",
   297→   297→      "NEET, Phase I",
   298→   298→      " 2016,  ",
   299→   299→      null
   300→   300→    ]
   301→   301→  },
   302→   302→  {
   303→   303→    "sheet": "Class11",
   304→   304→    "row": 1851,
   305→   305→    "data": [
   306→   306→      "Biology",
   307→   307→      4.0,
   308→   308→      "प्राणी जगत",
   309→   309→      "Hindi",
   310→   310→      "एक जबड़े रहित मछली, जो मीठे पानी में अंडे देती है और जिसके एमोसीट्स लार्वा (ammocoetes larvae) कायांतरण के बाद समुद्र में लौट आते हैं, वह है:",
   311→   311→      "(a) Eptatretus",
   312→   312→      "(b) Myxine",
   313→   313→      "(c) Neomyxine",
   314→   314→      "(d) Petromyzon",
   315→   315→      4.0,
   316→   316→      "Petromyzon (लैम्प्रे) अनुप्रवाही (anadromous) है; यह अंडे देने के लिए मीठे पानी में प्रवास करता है। इसका लार्वा Ammocoetes है।",
   317→   317→      "CBSE AIPMT",
   318→   318→      2015.0,
   319→   319→      null
   320→   320→    ]
   321→   321→  },
   322→   322→  {
   323→   323→    "sheet": "Class11",
   324→   324→    "row": 1852,
   325→   325→    "data": [
   326→   326→      "Biology",
   327→   327→      4.0,
   328→   328→      "प्राणी जगत",
   329→   329→      "Hindi",
   330→   330→      "एक समुद्री उपास्थिल मछली जो विद्युत प्रवाह (electric current) पैदा कर सकती है, वह है:",
   331→   331→      "(a) Pristis",
   332→   332→      "(b) Torpedo",
   333→   333→      "(c) Trygon",
   334→   334→      "(d) Scoliodon",
   335→   335→      2.0,
   336→   336→      "Torpedo (Electric ray) एक समुद्री उपास्थिल मछली है जो प्रजातियों के आधार पर 8-220 वोल्ट विद्युत आवेश (करंट) पैदा करती है।",
   337→   337→      "CBSE AIPMT",
   338→   338→      2014.0,
   339→   339→      null
   340→   340→    ]
   341→   341→  },
   342→   342→  {
   343→   343→    "sheet": "Class11",
   344→   344→    "row": 1853,
   345→   345→    "data": [
   346→   346→      "Biology",
   347→   347→      4.0,
   348→   348→      "प्राणी जगत",
   349→   349→      "Hindi",
   350→   350→      "जानवर के नाम (column I) का एक विशेषता (column II) और उस संघ/वर्ग (column III) के साथ मिलान करें जिससे वह संबंधित है।",
   351→   351→      "(a) Petromyzon — बाह्य परजीवी — Cyclostomata",
   352→   352→      "(b) Ichthyophis — स्थलीय — Reptilia",
   353→   353→      "(c) Limulus — शरीर कािटिनस बहिःकंकाल द्वारा ढका हुआ — Pisces",
   354→   354→      "(d) Adamsia — अरीय सममित — Porifera",
   355→   355→      1.0,
   356→   356→      "Petromyzon (लैम्प्रे) मछलियों पर एक बाह्य परजीवी है, जो Cyclostomata से संबंधित है। Ichthyophis एक पादविहीन उभयचर है।",
   357→   357→      "NEET",
   358→   358→      2013.0,
   359→   359→      null
   360→   360→    ]
   361→   361→  },
   362→   362→  {
   363→   363→    "sheet": "Class11",
   364→   364→    "row": 1854,
   365→   365→    "data": [
   366→   366→      "Biology",
   367→   367→      4.0,
   368→   368→      "प्राणी जगत",
   369→   369→      "Hindi",
   370→   370→      "निम्नलिखित में से कौन सा जानवरों का समूह बिना किसी अपवाद के अपनी एक विशेषता के साथ सही ढंग से सुमेलित है?",
   371→   371→      "(a) Chordata - ऊपरी और निचले जबड़े वाला मुंह होता है",
   372→   372→      "(b) Chondrichthyes - उपास्थिल अंतःकंकाल होता है",
   373→   373→      "(c) Mammalia - बच्चों को जन्म देते हैं",
   374→   374→      "(d) Reptilia - एक अपूर्ण रूप से विभाजित निलय के साथ 3-कक्षीय हृदय होता है",
   375→   375→      2.0,
   376→   376→      "वर्ग-Chondrichthyes के सदस्य धारा-रेखीय शरीर वाले समुद्री जानवर हैं और उनमें उपास्थिल अंतःकंकाल होता है।",
   377→   377→      "CBSE AIPMT",
   378→   378→      2011.0,
   379→   379→      null
   380→   380→    ]
   381→   381→  },
   382→   382→  {
   383→   383→    "sheet": "Class11",
   384→   384→    "row": 1856,
   385→   385→    "data": [
   386→   386→      "Biology",
   387→   387→      4.0,
   388→   388→      "Animal Kingdom",
   389→   389→      "English",
   390→   390→      "What will you look for to identify the sex of the following?",
   391→   391→      "(a) Male frog – A copulatory pad on the first digit of the hindlimb",
   392→   392→      "(b) Female cockroach–Anal cerci",
   393→   393→      "(c) Male shark – Claspers borne on pelvic fins",
   394→   394→      "(d) Female Ascaris– Sharply curved posterior end",
   395→   395→      3.0,
   396→   396→      "A clasper is a male anatomical structure found in some groups of animals and used in mating. Male cartilaginous fish like shark have claspers formed from the posterior portion of their pelvic fin.",
   397→   397→      "CBSE AIPMT",
   398→   398→      2011.0,
   399→   399→      null
   400→   400→    ]
   401→   401→  },
   402→   402→  {
   403→   403→    "sheet": "Class11",
   404→   404→    "row": 1857,
   405→   405→    "data": [
   406→   406→      "Biology",
   407→   407→      4.0,
   408→   408→      "Animal Kingdom",
   409→   409→      "English",
   410→   410→      "Which one of the following pairs of animal comprises ‘jawless fishes’?",
   411→   411→      "(a) Lampreys and eels",
   412→   412→      "(b) Mackerals and rohu",
   413→   413→      "(c) Lampreys and hag fishes",
   414→   414→      "(d) Guppies and hag fishes",
   415→   415→      3.0,
   416→   416→      "Lampreys and Myxine (hag fish) belong to the class—Cyclostomata, group–Agnatha of Vertebrata. Agnatha have mouth without jaws.",
   417→   417→      "CBSE AIPMT",
   418→   418→      2009.0,
   419→   419→      null
   420→   420→    ]
   421→   421→  },
   422→   422→  {
   423→   423→    "sheet": "Class11",
   424→   424→    "row": 1858,
   425→   425→    "data": [
   426→   426→      "Biology",
   427→   427→      4.0,
   428→   428→      "Animal Kingdom",
   429→   429→      "English",
   430→   430→      "Which one of the following is an exotic Indian fish?",
   431→   431→      "(a) Catla catla",
   432→   432→      "(b) Heteropneustes fossilis",
   433→   433→      "(c) Cyprinus caprio",
   434→   434→      "(d) Labeo rohita",
   435→   435→      3.0,
   436→   436→      "Cyprinus caprio is the exotic breed. It is also known as common carp. It is a widespread fresh water fish of eutrophic water lakes and rivers in Europe and Asia.",
   437→   437→      "CBSE AIPMT",
   438→   438→      1996.0,
   439→   439→      null
   440→   440→    ]
   441→   441→  },
   442→   442→  {
   443→   443→    "sheet": "Class11",
   444→   444→    "row": 1859,
   445→   445→    "data": [
   446→   446→      "Biology",
   447→   447→      4.0,
   448→   448→      "Animal Kingdom",
   449→   449→      "English",
   450→   450→      "Fish which can be used in biological control of mosquitoes/larvicidal fish is",
   451→   451→      "(a) eel",
   452→   452→      "(b) carp",
   453→   453→      "(c) cat fish",
   454→   454→      "(d) Gambusia",
   455→   455→      4.0,
   456→   456→      "Gambusia (mosquito fish) eats the larvae of mosquito, so it is used in biological control of mosquito.",
   457→   457→      "CBSE AIPMT",
   458→   458→      "1989, 99, 2001",
   459→   459→      null
   460→   460→    ]
   461→   461→  },
   462→   462→  {
   463→   463→    "sheet": "Class11",
   464→   464→    "row": 1860,
   465→   465→    "data": [
   466→   466→      "Biology",
   467→   467→      4.0,
   468→   468→      "Animal Kingdom",
   469→   469→      "English",
   470→   470→      "In which one of the following the genus name, its two characters and its class/phylum are correctly matched?",
   471→   471→      "(a) Salamandra (i) A tympanum represents ear Amphibia (ii) Fertilisation is external",
   472→   472→      "(b) Pteropus (i) Skin possesses hair Mammalia (ii) Oviparous",
   473→   473→      "(c) Aurelia (i) Cnidoblast Coelenterata (ii) Organ level of organisation",
   474→   474→      "(d) Ascaris (i) Body segmented Annelida (ii) Males and females distinct",
   475→   475→      1.0,
   476→   476→      "Salamandra (salamander) is a member of class–Amphibia. It has a tympanum representing the ear and fertilisation is external.",
   477→   477→      "CBSE AIPMT",
   478→   478→      2011.0,
   479→   479→      null
   480→   480→    ]
   481→   481→  },
   482→   482→  {
   483→   483→    "sheet": "Class11",
   484→   484→    "row": 1861,
   485→   485→    "data": [
   486→   486→      "Biology",
   487→   487→      4.0,
   488→   488→      "Animal Kingdom",
   489→   489→      "English",
   490→   490→      "The presence of gills in the tadpole of frog indicates that",
   491→   491→      "(a) fishes were amphibious in the past",
   492→   492→      "(b) fishes evolved from frog like ancestors",
   493→   493→      "(c) frogs will have gills in future",
   494→   494→      "(d) frogs evolved from gilled ancestors",
   495→   495→      4.0,
   496→   496→      "According to biogenetic law of Ernst Haeckel (1860) Ontogeny repeats Phylogeny. Resemblance of Amphibia to fish is seen in most systems of the body, leading to the conclusion that amphibians have originated from fishes.",
   497→   497→      "CBSE AIPMT",
   498→   498→      2004.0,
   499→   499→      null
   500→   500→    ]
   501→   501→  },
   502→   502→  {
   503→   503→    "sheet": "Class11",
   504→   504→    "row": 1862,
   505→   505→    "data": [
   506→   506→      "Biology",
   507→   507→      4.0,
   508→   508→      "Animal Kingdom",
   509→   509→      "English",
   510→   510→      "Mucus helps frog in forming",
   511→   511→      "(a) thick skin",
   512→   512→      "(b) dry skin",
   513→   513→      "(c) smooth skin",
   514→   514→      "(d) moist skin",
   515→   515→      4.0,
   516→   516→      "Mucus helps frog in keeping the skin moist that helps in cutaneous respiration when the frog is in hibernation or estivation.",
   517→   517→      "CBSE AIPMT",
   518→   518→      1993.0,
   519→   519→      null
   520→   520→    ]
   521→   521→  },
   522→   522→  {
   523→   523→    "sheet": "Class11",
   524→   524→    "row": 1863,
   525→   525→    "data": [
   526→   526→      "Biology",
   527→   527→      4.0,
   528→   528→      "Animal Kingdom",
   529→   529→      "English",
   530→   530→      "Bull frog of India is",
   531→   531→      "(a) Rana tigrina",
   532→   532→      "(b) R. sylvatica",
   533→   533→      "(c) R. ecutesbeiana",
   534→   534→      "(d) R. esculenta",
   535→   535→      1.0,
   536→   536→      "Indian bull frog is Rana tigrina.",
   537→   537→      "CBSE AIPMT",
   538→   538→      1992.0,
   539→   539→      null
   540→   540→    ]
   541→   541→  },
   542→   542→  {
   543→   543→    "sheet": "Class11",
   544→   544→    "row": 1864,
   545→   545→    "data": [
   546→   546→      "Biology",
   547→   547→      4.0,
   548→   548→      "Animal Kingdom",
   549→   549→      "English",
   550→   550→      "Skin is a respiratory organ in",
   551→   551→      "(a) lizards",
   552→   552→      "(b) birds",
   553→   553→      "(c) primitive mammals",
   554→   554→      "(d) frog",
   555→   555→      4.0,
   556→   556→      "Frog is an amphibian and its skin is well adapted or in other words acts as a secondary respiratory organ when it is in water.",
   557→   557→      "CBSE AIPMT",
   558→   558→      1990.0,
   559→   559→      null
   560→   560→    ]
   561→   561→  },
   562→   562→  {
   563→   563→    "sheet": "Class11",
   564→   564→    "row": 1865,
   565→   565→    "data": [
   566→   566→      "Biology",
   567→   567→      4.0,
   568→   568→      "Animal Kingdom",
   569→   569→      "English",
   570→   570→      "Which is not a true amphibian animal?",
   571→   571→      "(a) Salamander",
   572→   572→      "(b) Toad",
   573→   573→      "(c) Tortoise",
   574→   574→      "(d) Frog",
   575→   575→      3.0,
   576→   576→      "Tortoise is a reptile of sub–class— Anapsida and order—Chetomia or Testudinata.",
   577→   577→      "CBSE AIPMT",
   578→   578→      1988.0,
   579→   579→      null
   580→   580→    ]
   581→   581→  },
   582→   582→  {
   583→   583→    "sheet": "Class11",
   584→   584→    "row": 1866,
   585→   585→    "data": [
   586→   586→      "Biology",
   587→   587→      4.0,
   588→   588→      "Animal Kingdom",
   589→   589→      "English",
   590→   590→      "Fire bellied toad is",
   591→   591→      "(a) Amphiuma",
   592→   592→      "(b) Bombinator",
   593→   593→      "(c) Necturus",
   594→   594→      "(d) Salamandra",
   595→   595→      2.0,
   596→   596→      "Fire bellied toad is Bombinator and this is an Anuran.",
   597→   597→      "CBSE AIPMT",
   598→   598→      1988.0,
   599→   599→      null
   600→   600→    ]
   601→   601→  },
   602→   602→  {
   603→   603→    "sheet": "Class11",
   604→   604→    "row": 1867,
   605→   605→    "data": [
   606→   606→      "Biology",
   607→   607→      4.0,
   608→   608→      "Animal Kingdom",
   609→   609→      "English",
   610→   610→      "Which of the following pairs are correctly matched? Animals Morphological features (i) Crocodile — Four-chambered heart (ii) Sea urchin — Parapodia (iii) Obelia — Metagenesis (iv) Lemur — Thecodont",
   611→   611→      "(a) (i), (iii) and (iv)",
   612→   612→      "(b) (ii), (iii) and (iv)",
   613→   613→      "(c) Only (i) and (iv)",
   614→   614→      "(d) Only (i) and (ii)",
   615→   615→      1.0,
   616→   616→      "Exceptionally, crocodile has four-chambered heart. In Obelia alternation of generation is called metagenesis. Thecodont dentition is found in mammals (Lemur).",
   617→   617→      "CBSE AIPMT",
   618→   618→      2007.0,
   619→   619→      null
   620→   620→    ]
   621→   621→  },
   622→   622→  {
   623→   623→    "sheet": "Class11",
   624→   624→    "row": 1868,
   625→   625→    "data": [
   626→   626→      "Biology",
   627→   627→      4.0,
   628→   628→      "Animal Kingdom",
   629→   629→      "English",
   630→   630→      "In which of the following animal, post-anal tail is found?",
   631→   631→      "(a) Earthworm",
   632→   632→      "(b) Lower invertebrate",
   633→   633→      "(c) Scorpion",
   634→   634→      "(d) Snake",
   635→   635→      4.0,
   636→   636→      "In snakes, post-anal tail is found. Snakes belong to class—Reptilia.",
   637→   637→      "CBSE AIPMT",
   638→   638→      2001.0,
   639→   639→      null
   640→   640→    ]
   641→   641→  },
   642→   642→  {
   643→   643→    "sheet": "Class11",
   644→   644→    "row": 1869,
   645→   645→    "data": [
   646→   646→      "Biology",
   647→   647→      4.0,
   648→   648→      "Animal Kingdom",
   649→   649→      "English",
   650→   650→      "Which one of the following organisms bears hollow and pneumatic long bones?",
   651→   651→      "(a) Neophron",
   652→   652→      "(b) Hemidactylus",
   653→   653→      "(c) Macropus",
   654→   654→      "(d) Ornithorhynchus",
   655→   655→      1.0,
   656→   656→      "Pneumatic bones are hollow bones found in birds, which enables them to fly. Neophron is a bird.",
   657→   657→      "NEET",
   658→   658→      2021.0,
   659→   659→      null
   660→   660→    ]
   661→   661→  },
   662→   662→  {
   663→   663→    "sheet": "Class11",
   664→   664→    "row": 1870,
   665→   665→    "data": [
   666→   666→      "Biology",
   667→   667→      4.0,
   668→   668→      "Animal Kingdom",
   669→   669→      "English",
