     1→     1→[
   142→   142→      "Flame cells in liver fluke are excretory organs as nephridia in an earthworm.",
   143→   143→      "CBSE AIPMT",
   144→   144→      1996.0,
   145→   145→      null,
   146→   146→      null
   147→   147→    ]
   148→   148→  },
   149→   149→  {
   150→   150→    "sheet": "Class11",
   151→   151→    "row": 3197,
   152→   152→    "data": [
   153→   153→      "Biology",
   154→   154→      4.0,
   155→   155→      "Animal Kingdom",
   156→   156→      "English",
   157→   157→      "Which pair of a body feature and the animal possessing it is correctly matched?",
   158→   158→      "Post-anal tail – Octopus",
   159→   159→      "Ventral central nervous system – Leech",
   160→   160→      "Pharyngeal gills slits absent in embryo – Chameleon",
   161→   161→      "Ventral heart – Scorpion",
   162→   162→      2.0,
   163→   163→      "The nervous system of leech consists of ventral central nervous system, peripheral nervous system and sympathetic nervous system.",
   164→   164→      "CBSE AIPMT",
   165→   165→      2007.0,
   166→   166→      null,
   167→   167→      null
   168→   168→    ]
   169→   169→  },
   170→   170→  {
   171→   171→    "sheet": "Class11",
   172→   172→    "row": 3198,
   173→   173→    "data": [
   174→   174→      "Biology",
   175→   175→      4.0,
   176→   176→      "Animal Kingdom",
   177→   177→      "English",
   178→   178→      "True coelom is the space lying between the alimentary canal and body wall enclosed by the layers of:",
   179→   179→      "ectoderm on both sides",
   180→   180→      "endoderm on one side and ectoderm on the other",
   181→   181→      "mesoderm on one side and ectoderm on the other",
   182→   182→      "mesoderm on both sides",
   183→   183→      4.0,
   184→   184→      "Coeloms are secondary body cavities bounded on all sides by mesodermal peritoneum. The true coelom arises within the mesoderm itself.",
   185→   185→      "CBSE AIPMT",
   186→   186→      1996.0,
   187→   187→      null,
   188→   188→      null
   189→   189→    ]
   190→   190→  },
   191→   191→  {
   192→   192→    "sheet": "Class11",
   193→   193→    "row": 3199,
   194→   194→    "data": [
   195→   195→      "Biology",
   196→   196→      4.0,
   197→   197→      "Animal Kingdom",
   198→   198→      "English",
   199→   199→      "Coelom derived from blastocoel is known as:",
   200→   200→      "enterocoelom",
   201→   201→      "schizocoelom",
   202→   202→      "pseudocoelom",
   203→   203→      "haemocoelom",
   204→   204→      3.0,
   205→   205→      "Coelom derived from blastocoel is pseudocoelom. These are cavities not entirely lined by peritoneum (thin cellular membrane derived from mesoderm). Embryologically pseudocoel may be a persistent blastocoel. Such type of coelom is found in Nematohelminthes.",
   206→   206→      "CBSE AIPMT",
   207→   207→      1994.0,
   208→   208→      null,
   209→   209→      null
   210→   210→    ]
   211→   211→  },
   212→   212→  {
   213→   213→    "sheet": "Class11",
   214→   214→    "row": 3200,
   215→   215→    "data": [
   216→   216→      "Biology",
   217→   217→      4.0,
   218→   218→      "Animal Kingdom",
   219→   219→      "English",
   220→   220→      "Which one assists in locomotion?",
   221→   221→      "Trichocysts in Paramecium",
   222→   222→      "Pedicellariae of starfish",
   223→   223→      "Clitellum in Pheretima",
   224→   224→      "Posterior sucker in Hirudinaria",
   225→   225→      4.0,
   226→   226→      "In Hirudinaria locomotion takes place by looping and swimming in which its posterior suckers provide help as setae are not present for locomotion.",
   227→   227→      "CBSE AIPMT",
   228→   228→      1993.0,
   229→   229→      null,
   230→   230→      null
   231→   231→    ]
   232→   232→  },
   233→   233→  {
   234→   234→    "sheet": "Class11",
   235→   235→    "row": 3201,
   236→   236→    "data": [
   237→   237→      "Biology",
   238→   238→      4.0,
   239→   239→      "Animal Kingdom",
   240→   240→      "English",
   241→   241→      "Blood of Pheretima is:",
   242→   242→      "blue with haemocyanin in corpuscles",
   243→   243→      "blue with haemocyanin in plasma",
   244→   244→      "red with haemoglobin in corpuscles",
   245→   245→      "red with haemoglobin in plasma",
   246→   246→      4.0,
   247→   247→      "Blood of Pheretima is red in colour and respiratory pigment haemoglobin is dissolved in blood plasma.",
   248→   248→      "CBSE AIPMT",
   249→   249→      1990.0,
   250→   250→      null,
   251→   251→      null
   252→   252→    ]
   253→   253→  },
   254→   254→  {
   255→   255→    "sheet": "Class11",
   256→   256→    "row": 3202,
   257→   257→    "data": [
   258→   258→      "Biology",
   259→   259→      4.0,
   260→   260→      "Animal Kingdom",
   261→   261→      "English",
   262→   262→      "Pheretima posthuma is highly useful as:",
   263→   263→      "their burrows make the soil loose",
   264→   264→      "they make the soil porous, leave their castings and take organic debris in the soil",
   265→   265→      "they are used as fish meal",
   266→   266→      "they kill the birds due to biomagnification of chlorinated hydrocarbons",
   267→   267→      2.0,
   268→   268→      "Pheretima posthuma is useful for farmers as they enrich the soil by their excretory wastes and make the soil porous.",
   269→   269→      "CBSE AIPMT",
   270→   270→      1990.0,
   271→   271→      null,
   272→   272→      null
   273→   273→    ]
   274→   274→  },
   275→   275→  {
   276→   276→    "sheet": "Class11",
   277→   277→    "row": 3203,
   278→   278→    "data": [
   279→   279→      "Biology",
   280→   280→      4.0,
   281→   281→      "Animal Kingdom",
   282→   282→      "English",
   283→   283→      "Earthworms are:",
   284→   284→      "useful",
   285→   285→      "harmful",
   286→   286→      "more useful than harmful",
   287→   287→      "more harmful",
   288→   288→      1.0,
   289→   289→      "Earthworms are friends of farmers because they enrich the soil by nephridial excretion, it increases the fertility of soil. They also help in ploughing of fields, make the soil porous. Earthworms are also used for dissection in laboratories.",
   290→   290→      "CBSE AIPMT",
   291→   291→      1989.0,
   292→   292→      null,
   293→   293→      null
   294→   294→    ]
   295→   295→  },
   296→   296→  {
   297→   297→    "sheet": "Class11",
   298→   298→    "row": 3204,
   299→   299→    "data": [
   300→   300→      "Biology",
   301→   301→      4.0,
   302→   302→      "Animal Kingdom",
   303→   303→      "English",
   304→   304→      "Photoreceptors of earthworm occur on:",
   305→   305→      "clitellum",
   306→   306→      "many eyes",
   307→   307→      "dorsal surface",
   308→   308→      "lateral sides",
   309→   309→      3.0,
   310→   310→      "Photoreceptors (with L-shaped lens or optic organelles) are present on the surface of skin on dorsal side. Earthworm has no eyes, photoreceptors are used to judge intensity and duration of light, but do not have the capacity of vision.",
   311→   311→      "CBSE AIPMT",
   312→   312→      1989.0,
   313→   313→      null,
   314→   314→      null
   315→   315→    ]
   316→   316→  },
   317→   317→  {
   318→   318→    "sheet": "Class11",
   319→   319→    "row": 3205,
   320→   320→    "data": [
   321→   321→      "Biology",
   322→   322→      4.0,
   323→   323→      "Animal Kingdom",
   324→   324→      "English",
   325→   325→      "Which one of the following belongs to the family-Muscidae ?",
   326→   326→      "Firefly",
   327→   327→      "Grasshopper",
   328→   328→      "Cockroach",
   329→   329→      "Housefly",
   330→   330→      4.0,
   331→   331→      "Housefly belong to Muscidae family. Muscidae are a family of flies found in superfamily-Muscoidea. The family-Muscidae is a large dipteran family comprised of more than 5000 species. Other options can be explained as: Firefly belong to Lampyridae family Grasshopper belong to Acrididae family Cockroach belong to Blattidae family.",
   332→   332→      "NEET",
   333→   333→      2021.0,
   334→   334→      null,
   335→   335→      null
   336→   336→    ]
   337→   337→  },
   338→   338→  {
   339→   339→    "sheet": "Class11",
   340→   340→    "row": 3206,
   341→   341→    "data": [
   342→   342→      "Biology",
   343→   343→      4.0,
   344→   344→      "Animal Kingdom",
   345→   345→      "English",
   346→   346→      "Match the following organisms with their respective characteristics.",
   347→   347→      "A. Pila (iii) Radula, B. Bombyx (iv) Malpighian tubules, C. Pleurobrachia (ii) Comb plates, D. Taenia (i) Flame cells",
   348→   348→      "A. Pila (ii) Comb plates, B. Bombyx (iv) Malpighian tubules, C. Pleurobrachia (iii) Radula, D. Taenia (i) Flame cells",
   349→   349→      "A. Pila (iii) Radula, B. Bombyx (ii) Comb plates, C. Pleurobrachia (iv) Malpighian tubules, D. Taenia (i) Flame cells",
   350→   350→      "A. Pila (iii) Radula, B. Bombyx (ii) Comb plates, C. Pleurobrachia (i) Flame cells, D. Taenia (iv) Malpighian tubules",
   351→   351→      1.0,
   352→   352→      "Pila or apple snail contains a file-like rasping organ called radula for feeding. Bombyx or silkworm is an arthropod in which excretion occurs through Malpighian tubules. The body of ctenophore Pleurobrachia bears eight rows of ciliated comb plates, which help in locomotion. In Taenia, excretion occurs through specialised cells called flame cells which contain a protonephridia.",
   353→   353→      "NEET (National)",
   354→   354→      2019.0,
   355→   355→      null,
   356→   356→      null
   357→   357→    ]
   358→   358→  },
   359→   359→  {
   360→   360→    "sheet": "Class11",
   361→   361→    "row": 3207,
   362→   362→    "data": [
   363→   363→      "Biology",
   364→   364→      4.0,
   365→   365→      "Animal Kingdom",
   366→   366→      "English",
   367→   367→      "Which of the following features is not present in the phylum–Arthropoda?",
   368→   368→      "Metameric segmentation",
   369→   369→      "Parapodia",
   370→   370→      "Jointed appendages",
   371→   371→      "Chitinous exoskeleton",
   372→   372→      2.0,
   373→   373→      "Parapodia are present in aquatic annelids like Nereis, which help them in swimming. Other three features, i.e. metameric segmentation, jointed appendages and chitinous exoskeleton are present in phylum—Arthropoda. Out of these metameric segmentation is visible as tagmetisation.",
   374→   374→      "NEET",
   375→   375→      "2016, Phase I",
   376→   376→      null,
   377→   377→      null
   378→   378→    ]
   379→   379→  },
   380→   380→  {
   381→   381→    "sheet": "Class11",
   382→   382→    "row": 3208,
   383→   383→    "data": [
   384→   384→      "Biology",
   385→   385→      4.0,
   386→   386→      "Animal Kingdom",
   387→   387→      "English",
   388→   388→      "Match column I with column II for housefly classification and select the correct option using the codes given below:",
   389→   389→      "A. Family (3) Muscidae, B. Order (1) Diptera, C. Class (4) Insecta, D. Phylum (2) Arthropoda",
   390→   390→      "A. Family (3) Muscidae, B. Order (2) Arthropoda, C. Class (4) Insecta, D. Phylum (1) Diptera",
   391→   391→      "A. Family (4) Insecta, B. Order (3) Muscidae, C. Class (2) Arthropoda, D. Phylum (1) Diptera",
   392→   392→      "A. Family (4) Insecta, B. Order (2) Arthropoda, C. Class (1) Diptera, D. Phylum (3) Muscidae",
   393→   393→      1.0,
   394→   394→      "Classification of housefly A. Family – Muscidae B. Order – Diptera C. Class – Insecta D. Phylum – Arthropoda. Short Trick The question can be easily solved via elimination technique as (D) phylum is given with (2) Arthropoda combination in only option (a). This easily eliminates other options as correct answer. Thus, saves your time too.",
   395→   395→      "NEET",
   396→   396→      "2016, Phase II",
   397→   397→      null,
   398→   398→      null
   399→   399→    ]
   400→   400→  },
   401→   401→  {
   402→   402→    "sheet": "Class11",
   403→   403→    "row": 3209,
   404→   404→    "data": [
   405→   405→      "Biology",
   406→   406→      4.0,
   407→   407→      "Animal Kingdom",
   408→   408→      "English",
   409→   409→      "Which group of animals belong to the same phylum?",
   410→   410→      "Malarial parasite, Amoeba, mosquito",
   411→   411→      "Earthworm, pinworm, tapeworm",
   412→   412→      "Prawn, scorpion, Locusta",
   413→   413→      "Sponge, sea anemone, starfish",
   414→   414→      3.0,
   415→   415→      "Prawn, Scorpion, Locusta belong to phylum– Arthropoda therefore, it is correct. Others can be corrected as Malarial parasite (Plasmodium vivax) and Amoeba belong to phylum–Protozoa. Mosquito—Phylum –Arthropoda Earthworm — Phylum –Annelida Pinworm and Tapeworm –Phylum– Aschelminthes Sponge—Phylum—Porifera, Sea anemone – Phylum — Coelenterata Starfish — Phylum-Echinodermata",
   416→   416→      "NEET",
   417→   417→      2013.0,
   418→   418→      null,
   419→   419→      null
   420→   420→    ]
   421→   421→  },
   422→   422→  {
   423→   423→    "sheet": "Class11",
   424→   424→    "row": 3210,
   425→   425→    "data": [
   426→   426→      "Biology",
   427→   427→      4.0,
   428→   428→      "Animal Kingdom",
   429→   429→      "English",
   430→   430→      "One of the representative of Phylum– Arthropoda is:",
   431→   431→      "cuttle fish",
   432→   432→      "silver fish",
   433→   433→      "puffer fish",
   434→   434→      "flying fish",
   435→   435→      2.0,
   436→   436→      "Silver fish — Arthropoda (phylum) Silver fish is a small, wingless insect in the order Thysanura. Cuttle fish — Mollusca Putter fish — Chordata (phylum), class — Pisces Flying fish — Pisces.",
   437→   437→      "NEET",
   438→   438→      2013.0,
   439→   439→      null,
   440→   440→      null
   441→   441→    ]
   442→   442→  },
   443→   443→  {
   444→   444→    "sheet": "Class11",
   445→   445→    "row": 3211,
   446→   446→    "data": [
   447→   447→      "Biology",
   448→   448→      4.0,
   449→   449→      "Animal Kingdom",
   450→   450→      "English",
   451→   451→      "Which of the following are correctly matched with respect to their taxonomic classification?",
   452→   452→      "Flying fish, cuttle fish, silver fish—Pisces",
   453→   453→      "Centipede, millipede, spider, scorpion—Insecta",
   454→   454→      "House fly, butterfly, tse-tse fly, silver fish—Insecta",
   455→   455→      "Spiny anteater, sea urchin, sea cucumber—Echinodermata",
   456→   456→      3.0,
   457→   457→      "Option (c) is correctly matched housefly, butterfly, tse-tse fly, silver fish–Insecta of phylum–Arthropoda. Others can be corrected as Flying fish, class – Osteichthyes of phylum – Pisces, cuttle fish (Sepia) of phylum – Mollusca Silver fish, class–Insecta of phylum – Arthropoda Sea urchin and sea cucumber belong to Echinodermata. Spider and scorpion belong to class – Arachnida of phylum − Arthropoda. Centipede belongs to class – Chilopoda of phylum – Arthropoda. Millipede belongs to class – Diplopeda of phylum – Arthropoda.",
   458→   458→      "NEET",
   459→   459→      2013.0,
   460→   460→      null,
   461→   461→      null
   462→   462→    ]
   463→   463→  },
   464→   464→  {
   465→   465→    "sheet": "Class11",
   466→   466→    "row": 3212,
   467→   467→    "data": [
   468→   468→      "Biology",
   469→   469→      4.0,
   470→   470→      "Animal Kingdom",
   471→   471→      "English",
   472→   472→      "Which of the following is correctly states as it happens in the common cockroach?",
   473→   473→      "Oxygen is transported by haemoglobin in blood",
   474→   474→      "Nitrogenous excretory product is urea",
   475→   475→      "The food is ground by mandibles and gizzard",
   476→   476→      "Malpighian tubules are excretory organs projecting out from the colon",
   477→   477→      3.0,
   478→   478→      "In cockroach, mandibles are a pair of hard, strong, large, dark coloured triangular, structures which move in horizontal motion and crush food between them. Gizzard or proventriculus has an outer layer of thick circular muscles and thick inner cuticle forming six highly chitinous plate called teeth. The gizzard acts as the grinding chamber and helps in grinding the food particles.",
   479→   479→      "CBSE AIPMT",
   480→   480→      2011.0,
   481→   481→      null,
   482→   482→      null
   483→   483→    ]
   484→   484→  },
   485→   485→  {
   486→   486→    "sheet": "Class11",
   487→   487→    "row": 3213,
   488→   488→    "data": [
   489→   489→      "Biology",
   490→   490→      4.0,
   491→   491→      "Animal Kingdom",
   492→   492→      "English",
   493→   493→      "Which one of the following is the true description about an animal concerned?",
   494→   494→      "Earthworm— The alimentary canal consists of a sequence of pharynx, oesophagus, stomach, gizzard and intestine",
   495→   495→      "Frog — Body divisible into three regions— head, neck and trunk",
   496→   496→      "Rat — Left kidney is slightly higher in position than the right one",
   497→   497→      "Cockroach — 10 pairs of spiracles (2 pairs on thorax and 8 pairs on abdomen)",
   498→   498→      4.0,
   499→   499→      "The respiratory system of cockroach consists of tracheae, tracheoles and spiracles. The main tracheal trunks open to exterior on body surface through 10 pairs of segmentally arranged spiracles. Two pair of spiracles are thoracic (one between pro and mesothorax and other between meso and metathorax). Eight pairs of spiracle are abdominal (one pair in each of the first eight abdominal segments). Alimentary canal of earthworm is complete and functionally regioned into buccal chamber, pharynx, oesophagus, gizzard, stomach and intestine. Frog’s body has two main parts, i.e., head and trunk. Absence of neck and tail provide convenience in both",
   500→   500→      "CBSE AIPMT",
   501→   501→      2008.0,
   502→   502→      null,
   503→   503→      null
   504→   504→    ]
   505→   505→  },
   506→   506→  {
   507→   507→    "sheet": "Class11",
   508→   508→    "row": 3214,
   509→   509→    "data": [
   510→   510→      "Biology",
   511→   511→      4.0,
   512→   512→      "Animal Kingdom",
   513→   513→      "English",
   514→   514→      "Which one of the following phyla is correctly matched with its two general characteristics?",
   515→   515→      "Arthropoda — Body divided into head, thorax and abdomen and respiration by tracheae",
   516→   516→      "Chordata — Notochord at some stage and separate anal and urinary openings to the outside",
   517→   517→      "Echinodermata— Pentamerous radial symmetry and mostly internal fertilisation",
   518→   518→      "Mollusca — Normally oviparous and development through a trochophore or veliger larva",
   519→   519→      null,
   520→   520→      "Arthropoda is the largest phylum of animal kingdom. Body of an arthropod is divisible into head, thorax and abdomen. Head and thorax often fused to form cephalothorax. The respiration takes place by general body surface, gills, tracheae or book lungs.",
   521→   521→      "CBSE AIPMT",
   522→   522→      2008.0,
   523→   523→      null,
   524→   524→      null
   525→   525→    ]
   526→   526→  },
   527→   527→  {
   528→   528→    "sheet": "Class11",
   529→   529→    "row": 3215,
   530→   530→    "data": [
   531→   531→      "Biology",
   532→   532→      4.0,
   533→   533→      "Animal Kingdom",
   534→   534→      "English",
   535→   535→      "What is true about Nereis, scorpion, cockroach and silver fish?",
   536→   536→      "They all have jointed paired appendages",
   537→   537→      "They all possess dorsal heart",
   538→   538→      "None of them is aquatic",
   539→   539→      "They all belong to the same phylum",
   540→   540→      null,
   541→   541→      "Nereis lives in burrows in sand or mud. Scorpion is abundant in deserts. Cockroach is found in warmth, dampness and plenty of organic food. Lepisma (silver fish) resides in damp cool places. Thus, none of them is aquatic.",
   542→   542→      "CBSE AIPMT",
   543→   543→      2007.0,
   544→   544→      null,
   545→   545→      null
   546→   546→    ]
   547→   547→  },
   548→   548→  {
   549→   549→    "sheet": "Class11",
   550→   550→    "row": 3216,
   551→   551→    "data": [
   552→   552→      "Biology",
   553→   553→      4.0,
   554→   554→      "Animal Kingdom",
   555→   555→      "English",
   556→   556→      "Two common characters found in centipede, cockroach and crab are",
   557→   557→      "compound eyes and anal cerci",
   558→   558→      "jointed legs and chitinous exoskeleton",
   559→   559→      "green gland and tracheae",
   560→   560→      "book lungs and antennae",
   561→   561→      null,
   562→   562→      "Crab, centipede and cockroach belong to phylum–Arthropoda. These have jointed appendages and chitinous exoskeleton.",
   563→   563→      "CBSE AIPMT",
   564→   564→      2006.0,
   565→   565→      null,
   566→   566→      null
   567→   567→    ]
   568→   568→  },
   569→   569→  {
   570→   570→    "sheet": "Class11",
   571→   571→    "row": 3217,
   572→   572→    "data": [
   573→   573→      "Biology",
   574→   574→      4.0,
   575→   575→      "Animal Kingdom",
   576→   576→      "English",
   577→   577→      "From the following statements select the wrong one.",
   578→   578→      "Millipedes have two pairs of appendages in each segment of the body",
   579→   579→      "Prawn has two pairs of antennae",
   580→   580→      "Animals belonging to phylum–Porifera are exclusively marine",
   581→   581→      "Nematocysts are characteristic of the phylum–Cnidaria",
   582→   582→      null,
   583→   583→      "Prawn does not have two pairs of antennae instead it has one pair of antennae and one pair of antennules.",
   584→   584→      "CBSE AIPMT",
   585→   585→      2005.0,
   586→   586→      null,
   587→   587→      null
   588→   588→    ]
   589→   589→  },
   590→   590→  {
   591→   591→    "sheet": "Class11",
   592→   592→    "row": 3218,
   593→   593→    "data": [
   594→   594→      "Biology",
   595→   595→      4.0,
   596→   596→      "Animal Kingdom",
   597→   597→      "English",
   598→   598→      "In Arthropoda, head and thorax are often fused to form cephalothorax, but in which one of the following classes, is the body divided into head, thorax and abdomen?",
   599→   599→      "Insecta",
   600→   600→      "Myriapoda",
   601→   601→      "Crustacea",
   602→   602→      "Arachnida and Crustacea",
   603→   603→      null,
   604→   604→      "An arthropod body consists of head, thorax and abdomen, in some cases head and thorax may be fused to form cephalothorax. Class—Insecta have body divided into head, thorax and abdomen.",
   605→   605→      "CBSE AIPMT",
   606→   606→      2004.0,
   607→   607→      null,
   608→   608→      null
   609→   609→    ]
   610→   610→  },
   611→   611→  {
   612→   612→    "sheet": "Class11",
   613→   613→    "row": 3219,
   614→   614→    "data": [
   615→   615→      "Biology",
   616→   616→      4.0,
   617→   617→      "Animal Kingdom",
   618→   618→      "English",
   619→   619→      "What is common among silver fish, scorpion, crab and honeybee?",
   620→   620→      "Compound eyes",
   621→   621→      "Poison glands",
   622→   622→      "Jointed appendages",
   623→   623→      "Metamorphosis",
   624→   624→      null,
   625→   625→      "The main characteristics of phylum— Arthropoda are jointed appendages, bilateral symmetry, exoskeleton of cuticle, complex muscular system, reduced coelom, complete digestive system, open circulatory system, respiration by body surface, gills, trachea or book lungs, paired excretory glands, and nervous system with dorsal brain connected to a ventral nerve chain. All the listed animals belong to Arthropoda and exhibit jointed appendages.",
   626→   626→      "CBSE AIPMT",
   627→   627→      1997.0,
   628→   628→      null,
   629→   629→      null
   630→   630→    ]
   631→   631→  },
   632→   632→  {
   633→   633→    "sheet": "Class11",
   634→   634→    "row": 3220,
   635→   635→    "data": [
   636→   636→      "Biology",
   637→   637→      4.0,
   638→   638→      "Animal Kingdom",
   639→   639→      "English",
   640→   640→      "A larval stage occurs in the life history of all members of the group",
   641→   641→      "frog, lizard and cockroach",
   642→   642→      "Ascaris, housefly and frog",
   643→   643→      "housefly, earthworm and mosquito",
   644→   644→      "butterfly, frog and mosquito",
   645→   645→      null,
   646→   646→      "Lizard, cockroach, Ascaris, earthworm shows direct development in their life cycle. Whereas, butterfly has a caterpillar stage, frog has a tadpole stage, and mosquito has a wriggler larva in their life cycle.",
   647→   647→      "CBSE AIPMT",
   648→   648→      1993.0,
   649→   649→      null,
   650→   650→      null
   651→   651→    ]
   652→   652→  },
   653→   653→  {
   654→   654→    "sheet": "Class11",
   655→   655→    "row": 3221,
   656→   656→    "data": [
   657→   657→      "Biology",
   658→   658→      4.0,
   659→   659→      "Animal Kingdom",
   660→   660→      "English",
   661→   661→      "Adult Culex and Anopheles can be distinguished with the help of",
   662→   662→      "mouth parts/colour",
   663→   663→      "sitting posture",
   664→   664→      "antennae/wings",
   665→   665→      "feeding habits",
   666→   666→      null,
   667→   667→      "The body of Anopheles mosquito makes an angle of 45° while sitting, whereas the body of Culex mosquito lies parallel to the surface.",
   668→   668→      "CBSE AIPMT",
   669→   669→      1992.0,
   670→   670→      null,
   671→   671→      null
   672→   672→    ]
   673→   673→  },
   674→   674→  {
   675→   675→    "sheet": "Class11",
   676→   676→    "row": 3222,
   677→   677→    "data": [
   678→   678→      "Biology",
   679→   679→      4.0,
   680→   680→      "Animal Kingdom",
   681→   681→      "English",
   682→   682→      "Male and female cockroaches can be distinguished externally through",
   683→   683→      "anal styles in male",
   684→   684→      "anal cerci in female",
   685→   685→      "anal style and antennae in females",
   686→   686→      "Both (b) and (c)",
   687→   687→      null,
   688→   688→      "Anal style, a pair of small, spine-like unjointed structures are present on the sternite of the 9th segment in males only.",
   689→   689→      "CBSE AIPMT",
   690→   690→      1991.0,
   691→   691→      null,
