     1→     1→[
   156→   156→      "Cytokinin retards senescence and ageing of leaves by preventing disappearance of chlorophyll and degradation of proteins that occur with the ageing process of leaves.",
   157→   157→      "CBSE AIPMT",
   158→   158→      null,
   159→   159→      null
   160→   160→    ]
   161→   161→  },
   162→   162→  {
   163→   163→    "sheet": "Class11",
   164→   164→    "row": 2298,
   165→   165→    "data": [
   166→   166→      "Biology",
   167→   167→      null,
   168→   168→      "Something went wrong. Try again.",
   169→   169→      "English",
   170→   170→      "Which of the following hormones can replace vernalisation?",
   171→   171→      "Auxin",
   172→   172→      "Cytokinin",
   173→   173→      "Gibberellins",
   174→   174→      "Ethylene",
   175→   175→      3.0,
   176→   176→      "Vernalisation refers to the application of low temperature to moistened seeds and young plants, causing shortening of vegetative phase and initiation of reproductive phase. Chailakhyan (1968) reported that under long-day conditions vernalin hormone turn into gibberellin and thus, in some plants, the requirement for vernalisation is overcome by gibberellins.",
   177→   177→      "CBSE AIPMT",
   178→   178→      null,
   179→   179→      null
   180→   180→    ]
   181→   181→  },
   182→   182→  {
   183→   183→    "sheet": "Class11",
   184→   184→    "row": 2299,
   185→   185→    "data": [
   186→   186→      "Biology",
   187→   187→      null,
   188→   188→      "Anatomy of Flowering Plants",
   189→   189→      "English",
   190→   190→      "Leaves of many grasses are capable of folding and unfolding because they",
   191→   191→      "are very thin",
   192→   192→      "are isobilateral",
   193→   193→      "have specialised bulliform cells",
   194→   194→      "have parallel vascular bundles",
   195→   195→      3.0,
   196→   196→      "Leaves of monocots are characterised as isobilateral (equally green on both the surfaces), amphistomatic (stomata on both surface), dumb bell-shaped guard cells. The upper epidermis possesses groups of larger sized thin walled vacuolate cells called bulliform or motor cells. Bulliform cells help in rolling of leaves during water stress or drought.",
   197→   197→      "CBSE AIPMT",
   198→   198→      null,
   199→   199→      null
   200→   200→    ]
   201→   201→  },
   202→   202→  {
   203→   203→    "sheet": "Class11",
   204→   204→    "row": 2300,
   205→   205→    "data": [
   206→   206→      "Biology",
   207→   207→      null,
   208→   208→      "Plant Growth and Development",
   209→   209→      "English",
   210→   210→      "Movement of leaves of sensitive plant, Mimosa pudica is due to",
   211→   211→      "thermonasty",
   212→   212→      "seismonasty",
   213→   213→      "hydrotropism",
   214→   214→      "chemonasty",
   215→   215→      2.0,
   216→   216→      "In seismonastic movement, response is made to mechanical shocks such as blows, shaking or pressure. In Mimosa, turgor changes occur in thin walled cells of pulvinus (lower side) and pulvinnules (upper side), causing folding of pinnules, drooping of compound leaves.",
   217→   217→      "CBSE AIPMT",
   218→   218→      null,
   219→   219→      null
   220→   220→    ]
   221→   221→  },
   222→   222→  {
   223→   223→    "sheet": "Class11",
   224→   224→    "row": 2301,
   225→   225→    "data": [
   226→   226→      "Biology",
   227→   227→      null,
   228→   228→      "Plant Growth and Development",
   229→   229→      "English",
   230→   230→      "Out or excised leaves remain green for long if induced to root or dipped in",
   231→   231→      "gibberellins",
   232→   232→      "cytokinins",
   233→   233→      "auxins",
   234→   234→      "ethylene",
   235→   235→      2.0,
   236→   236→      "In Richmond-Lang effect, cytokinin delays senescence of leaves. As cytokinin treated detached leaves remain green after a period of twenty days whereas controlled leaves were completely yellow and drying at tips and margins. It was concluded that cytokinin was able to postpone for a number of days the disappearance of chlorophyll and degradation of proteins that normally occur with the ageing process of leaves.",
   237→   237→      "CBSE AIPMT",
   238→   238→      null,
   239→   239→      null
   240→   240→    ]
   241→   241→  },
   242→   242→  {
   243→   243→    "sheet": "Class11",
   244→   244→    "row": 2302,
   245→   245→    "data": [
   246→   246→      "Biology",
   247→   247→      null,
   248→   248→      "Plant Growth and Development",
   249→   249→      "English",
   250→   250→      "Hormone primarily connected with cell division is",
   251→   251→      "IAA",
   252→   252→      "NAA",
   253→   253→      "cytokinin/zeatin",
   254→   254→      "gibberellic acid",
   255→   255→      3.0,
   256→   256→      "Cell division is by far the most characteristic property associated with cytokinins, though cytokinin never acts alone, as in combination with auxins, cytokinins stimulate cell division even in non-meristematic tissues. TOPIC 2 Photoperiodism, Vernalisation and Senescence",
   257→   257→      "CBSE AIPMT , 91",
   258→   258→      null,
   259→   259→      null
   260→   260→    ]
   261→   261→  },
   262→   262→  {
   263→   263→    "sheet": "Class11",
   264→   264→    "row": 2303,
   265→   265→    "data": [
   266→   266→      "Biology",
   267→   267→      null,
   268→   268→      "Plant Growth and Development",
   269→   269→      "English",
   270→   270→      "The site of perception of light in plants during photoperiodism is",
   271→   271→      "shoot apex",
   272→   272→      "stem",
   273→   273→      "axillary bud",
   274→   274→      "leaf",
   275→   275→      4.0,
   276→   276→      "The response of plants to periods of day/night is termed as photoperiodism. The site of perception of photoperiod is leaf. The hormone florigen is responsible for inducing flowering as it migrates from leaves to shoot apices on induction of required photoperiods. Plant Growth and Development 149",
   277→   277→      "NEET",
   278→   278→      null,
   279→   279→      null
   280→   280→    ]
   281→   281→  },
   282→   282→  {
   283→   283→    "sheet": "Class11",
   284→   284→    "row": 2304,
   285→   285→    "data": [
   286→   286→      "Biology",
   287→   287→      null,
   288→   288→      "Plant Growth and Development",
   289→   289→      "English",
   290→   290→      "What is the site of perception of photoperiod necessary for induction of flowering in plants?",
   291→   291→      "Pulvinus",
   292→   292→      "Shoot apex",
   293→   293→      "Leaves",
   294→   294→      "Lateral buds",
   295→   295→      3.0,
   296→   296→      "For the induction of flowering in plants, photoperiod stimulus is percieved by the leaves of plants. As a result, floral hormones are produced in the leaves which are then translocated to the apical part and subsequently cause the initiation of floral primordial growth.",
   297→   297→      "NEET (National)",
   298→   298→      null,
   299→   299→      null
   300→   300→    ]
   301→   301→  },
   302→   302→  {
   303→   303→    "sheet": "Class11",
   304→   304→    "row": 2305,
   305→   305→    "data": [
   306→   306→      "Biology",
   307→   307→      null,
   308→   308→      "Plant Growth and Development",
   309→   309→      "English",
   310→   310→      "Phytochrome is a",
   311→   311→      "flavoprotein",
   312→   312→      "glycoprotein",
   313→   313→      "lipoprotein",
   314→   314→      "chromoprotein",
   315→   315→      4.0,
   316→   316→      "Phytochrome is a chromoprotein which exist in two forms,Pr andPfr. These are inter-convertible. When plants get red right this protein gets converted intoPfr formPr and vice versa. It controls the photoperiodism in the plants.",
   317→   317→      "NEET , Phase II",
   318→   318→      null,
   319→   319→      null
   320→   320→    ]
   321→   321→  },
   322→   322→  {
   323→   323→    "sheet": "Class11",
   324→   324→    "row": 2306,
   325→   325→    "data": [
   326→   326→      "Biology",
   327→   327→      null,
   328→   328→      "Plant Growth and Development",
   329→   329→      "English",
   330→   330→      "A few normal seedlings of tomato were kept in a dark room. After a few days they were found to have become white-coloured like albinos. Which of the following terms will you use to describe them?",
   331→   331→      "Mutated",
   332→   332→      "Embolised",
   333→   333→      "Etiolated",
   334→   334→      "Defoliated",
   335→   335→      3.0,
   336→   336→      "Etiolation is a process in which flowering plants are grown in partial or complete absence of light. Etiolation is mainly characterised by long and weak stem and smaller, sparse pale yellow colour of leaves due to the longer internodes. Thus due to this tomato seeding became white coloured.",
   337→   337→      "CBSE AIPMT",
   338→   338→      null,
   339→   339→      null
   340→   340→    ]
   341→   341→  },
   342→   342→  {
   343→   343→    "sheet": "Class11",
   344→   344→    "row": 2307,
   345→   345→    "data": [
   346→   346→      "Biology",
   347→   347→      null,
   348→   348→      "Plant Growth and Development",
   349→   349→      "English",
   350→   350→      "Importance of day length in flowering of plants was first shown in",
   351→   351→      "Lemna",
   352→   352→      "tobacco",
   353→   353→      "cotton",
   354→   354→      "Petunia",
   355→   355→      2.0,
   356→   356→      "Photoperiodism was first discovered by Garner and Allard (1920, 1922). They observed that maryland mammoth variety of tobacco could be made to flower only by reducing the light hours with artificial darkning. On the basis of photoperiodic response to flowering plants have been divided into short day plants (tobacco), long day plant (e.g. wheat, hanbane), short long day plants. (e.g. Campanula), long short day plants (e.g. Bryophyllum) intermediate plants (e.g. wild kidney bean) and day neutral plants (e.g. cotton).",
   357→   357→      "CBSE AIPMT",
   358→   358→      null,
   359→   359→      null
   360→   360→    ]
   361→   361→  },
   362→   362→  {
   363→   363→    "sheet": "Class11",
   364→   364→    "row": 2308,
   365→   365→    "data": [
   366→   366→      "Biology",
   367→   367→      null,
   368→   368→      "Plant Growth and Development",
   369→   369→      "English",
   370→   370→      "The wavelength of light absorbed by Pr form of phytochrome is",
   371→   371→      "640 nm",
   372→   372→      "680 nm",
   373→   373→      "720 nm",
   374→   374→      "620 nm",
   375→   375→      2.0,
   376→   376→      "When Pr absorbs red light (650-670 nm) it is converted into Pfr form and when Pfr absorbs far red light (730-735 nm) it is converted back into Pr form.",
   377→   377→      "CBSE AIPMT",
   378→   378→      null,
   379→   379→      null
   380→   380→    ]
   381→   381→  },
   382→   382→  {
   383→   383→    "sheet": "Class11",
   384→   384→    "row": 2309,
   385→   385→    "data": [
   386→   386→      "Biology",
   387→   387→      null,
   388→   388→      "Plant Growth and Development",
   389→   389→      "English",
   390→   390→      "One set of a plant was grown at 12 hr day and 12 hr night period cycles and it flowered while in the other set night phase was interrupted by flash of light and it did not produce flower. Under which one of the following categories will you place this plant?",
   391→   391→      "Long-day",
   392→   392→      "Darkness neutral",
   393→   393→      "Day neutral",
   394→   394→      "Short-day",
   395→   395→      4.0,
   396→   396→      "The condition shows that the plant require photo-period shorter than the critical day length. This plant needs uninterrupted dark period for flowering. Therefore, it is a short-day plant and these do not flower if the dark period is interrupted with flashes of light.",
   397→   397→      "CBSE AIPMT",
   398→   398→      null,
   399→   399→      null
   400→   400→    ]
   401→   401→  },
   402→   402→  {
   403→   403→    "sheet": "Class11",
   404→   404→    "row": 2310,
   405→   405→    "data": [
   406→   406→      "Biology",
   407→   407→      null,
   408→   408→      "Plant Growth and Development",
   409→   409→      "English",
   410→   410→      "Which one is a long-day plant?",
   411→   411→      "Tobacco",
   412→   412→      "Glycine max",
   413→   413→      "Mirabilis jalapa",
   414→   414→      "Spinach",
   415→   415→      4.0,
   416→   416→      "Plants which require long-day photoperiod for flowering and a small dark period for vegetation are known as",
   417→   417→      "CBSE AIPMT",
   418→   418→      null,
   419→   419→      null
   420→   420→    ]
   421→   421→  },
   422→   422→  {
   423→   423→    "sheet": "Class11",
   424→   424→    "row": 2311,
   425→   425→    "data": [
   426→   426→      "Biology",
   427→   427→      null,
   428→   428→      "Plant Growth and Development",
   429→   429→      "English",
   430→   430→      "Proteinaceous pigment which control activities concerned with light",
   431→   431→      "phytochrome",
   432→   432→      "chlorophyll",
   433→   433→      "anthocyanin",
   434→   434→      "carotenoids",
   435→   435→      1.0,
   436→   436→      "Phytochromes are the plant chromoproteins, containing protein pigment existing in two inter-convertible forms—Pr (absorbs red light- 660 nm) andPfr (absorbs far red light-730 nm). It controls flowering, seed dormancy, etc.",
   437→   437→      "CBSE AIPMT",
   438→   438→      null,
   439→   439→      null
   440→   440→    ]
   441→   441→  },
   442→   442→  {
   443→   443→    "sheet": "Class11",
   444→   444→    "row": 2312,
   445→   445→    "data": [
   446→   446→      "Biology",
   447→   447→      null,
   448→   448→      "Something went wrong. Try again.",
   449→   449→      "English",
   450→   450→      "The method that renders the seed coat permeable to water so that embryo expansion is not physically retarded, is",
   451→   451→      "vernalisation",
   452→   452→      "stratification",
   453→   453→      "denudation",
   454→   454→      "scarification",
   455→   455→      4.0,
   456→   456→      "In many plants, the seed coats are quite tough and provide mechanical resistance to the growth of the embryos. Scarification done by abrasion through machine, threshing, filing, etc this process is done to rupture or weaken the seed coat and promote germination.",
   457→   457→      "CBSE AIPMT",
   458→   458→      null,
   459→   459→      null
   460→   460→    ]
   461→   461→  },
   462→   462→  {
   463→   463→    "sheet": "Class11",
   464→   464→    "row": 2313,
   465→   465→    "data": [
   466→   466→      "Biology",
   467→   467→      null,
   468→   468→      "Plant Growth and Development",
   469→   469→      "English",
   470→   470→      "The response of different organisms to environmental rhythms of light and darkness is called",
   471→   471→      "phototaxis",
   472→   472→      "photoperiodism",
   473→   473→      "phototropism",
   474→   474→      "vernalisation",
   475→   475→      2.0,
   476→   476→      "Photoperiodism is the term to denote a biological response to changes in the ratio of light and darkness in a 24 hrs cycle.",
   477→   477→      "CBSE AIPMT",
   478→   478→      null,
   479→   479→      null
   480→   480→    ]
   481→   481→  },
   482→   482→  {
   483→   483→    "sheet": "Class11",
   484→   484→    "row": 2314,
   485→   485→    "data": [
   486→   486→      "Biology",
   487→   487→      null,
   488→   488→      "Plant Growth and Development",
   489→   489→      "English",
   490→   490→      "The pigment, that absorbs red and far-red light in plants, is",
   491→   491→      "xanthophyll",
   492→   492→      "cytochrome",
   493→   493→      "phytochrome",
   494→   494→      "carotene",
   495→   495→      3.0,
   496→   496→      "Phytochrome is a type of pigment which absorbs red or far-red light and its absorbing region is closely associated with protein. The phytochrome pigment is found to be present in two photoreversible forms Pr (P660 ) andP (P ) fr 730 ⋅ Red light P P r fr long-day plants, e.g. spinach. (inactive) Far red (active) 150",
   497→   497→      "CBSE AIPMT , 2002",
   498→   498→      null,
   499→   499→      null
   500→   500→    ]
   501→   501→  },
   502→   502→  {
   503→   503→    "sheet": "Class11",
   504→   504→    "row": 2315,
   505→   505→    "data": [
   506→   506→      "Biology",
   507→   507→      null,
   508→   508→      "Plant Growth and Development",
   509→   509→      "English",
   510→   510→      "What will be the effect on phytochrome in a plant subjected to continuous red light?",
   511→   511→      "Level of phytochrome decreases",
   512→   512→      "Phytochrome is destroyed",
   513→   513→      "Phytochrome synthesis increases",
   514→   514→      "Destruction and synthesis of phytochrome remain in equilibrium",
   515→   515→      2.0,
   516→   516→      "Continuous exposure to red light causes (a) conversion ofPr-Pfr which is rapidly destroyed, (b) inhibition of synthesis ofPr. Thus, total amount of phytochrome is decreased.",
   517→   517→      "CBSE AIPMT",
   518→   518→      null,
   519→   519→      null
   520→   520→    ]
   521→   521→  },
   522→   522→  {
   523→   523→    "sheet": "Class11",
   524→   524→    "row": 2316,
   525→   525→    "data": [
   526→   526→      "Biology",
   527→   527→      null,
   528→   528→      "Plant Growth and Development",
   529→   529→      "English",
   530→   530→      "If a tree, flowers thrice in a year (Oct., Jan. and July) in Northern India, it is said to be",
   531→   531→      "photosensitive but thermoinsensitive",
   532→   532→      "thermosensitive but photoinsensitive",
   533→   533→      "hoto and thermosensitive",
   534→   534→      "photo and thermoinsensitive",
   535→   535→      4.0,
   536→   536→      "Since, flowering can take place during any part of the year, therefore, the plant is not sensitive to photoperiod and temperature.",
   537→   537→      "CBSE AIPMT",
   538→   538→      null,
   539→   539→      null
   540→   540→    ]
   541→   541→  },
   542→   542→  {
   543→   543→    "sheet": "Class11",
   544→   544→    "row": 2317,
   545→   545→    "data": [
   546→   546→      "Biology",
   547→   547→      null,
   548→   548→      "Plant Growth and Development",
   549→   549→      "English",
   550→   550→      "In short-day plants, flowering is induced by",
   551→   551→      "photoperiod less than 12 hrs",
   552→   552→      "photoperiod below a critical length and uninterrupted long night",
   553→   553→      "long night",
   554→   554→      "short photoperiod and interrupted long night",
   555→   555→      2.0,
   556→   556→      "In short-day plants, flowering is induced when the day length do not exceed a certain critical value, the day length required is less than a certain critical length. Short-day plants may be more correctly called long night plants as a certain minimum of uninterrupted dark period in 24 hrs is necessary for their flowering. Short-day plants will not flower if the dark period is less than a critical length.",
   557→   557→      "CBSE AIPMT",
   558→   558→      null,
   559→   559→      null
   560→   560→    ]
   561→   561→  },
   562→   562→  {
   563→   563→    "sheet": "Class11",
   564→   564→    "row": 2318,
   565→   565→    "data": [
   566→   566→      "Biology",
   567→   567→      null,
   568→   568→      "Plant Growth and Development",
   569→   569→      "English",
   570→   570→      "Flowering dependent on cold treatment is",
   571→   571→      "cryotherapy",
   572→   572→      "cryogenics",
   573→   573→      "cryoscopy",
   574→   574→      "vernalisation",
   575→   575→      4.0,
   576→   576→      "Vernalisation is a process of shortening of juvenile or vegetative phase and hastening flowering by a previous cold treatment.",
   577→   577→      "CBSE AIPMT",
   578→   578→      null,
   579→   579→      null
   580→   580→    ]
   581→   581→  },
   582→   582→  {
   583→   583→    "sheet": "Class11",
   584→   584→    "row": 2319,
   585→   585→    "data": [
   586→   586→      "Biology",
   587→   587→      null,
   588→   588→      "Plant Growth and Development",
   589→   589→      "English",
   590→   590→      "Which one increases in the absence of light?",
   591→   591→      "Uptake of minerals",
   592→   592→      "Uptake of water",
   593→   593→      "Elongation of internodes",
   594→   594→      "Ascent of sap",
   595→   595→      3.0,
   596→   596→      "In general intense light retards growth in plants. High light intensities induce dwarfening of the plant. Absence of light reduces the overall growth, photosynthesis, uptake of minerals and ascent of sap. However, the elongation of internodes is seen to occur in the absence of light.",
   597→   597→      "CBSE AIPMT",
   598→   598→      null,
   599→   599→      null
   600→   600→    ]
   601→   601→  },
   602→   602→  {
   603→   603→    "sheet": "Class11",
   604→   604→    "row": 2320,
   605→   605→    "data": [
   606→   606→      "Biology",
   607→   607→      null,
   608→   608→      "Plant Growth and Development",
   609→   609→      "English",
   610→   610→      "Phytochrome is involved in",
   611→   611→      "phototropism",
   612→   612→      "photorespiration",
   613→   613→      "photoperiodism",
   614→   614→      "geotropism",
   615→   615→      3.0,
   616→   616→      "Phytochrome is a chromoprotein (photosensitive pigment) that exists in two states,Pr (red) orP660 andPfr (far red) orP730 . Phytochrome is involved in photomorphogenetic responses, seed germination, bud dormancy, synthesis of gibberellin and ethylene and photoperiodism. 16 Digestion and Absorption TOPIC 1 Components of Food and Digestive System",
   617→   617→      "CBSE AIPMT",
   618→   618→      null,
   619→   619→      null
   620→   620→    ]
   621→   621→  },
   622→   622→  {
   623→   623→    "sheet": "Class11",
   624→   624→    "row": 2321,
   625→   625→    "data": [
   626→   626→      "Biology",
   627→   627→      null,
   628→   628→      "Digestion and Absorption",
   629→   629→      "English",
   630→   630→      "Sphincter of Oddi is present at",
   631→   631→      "ileo-caecal junction",
   632→   632→      "junction of hepato-pancreatic duct and duodenum",
   633→   633→      "gastro-oesophageal junction",
   634→   634→      "junction of jejunum and duodenum",
   635→   635→      2.0,
   636→   636→      "Sphincter of Oddi is the smooth muscle or a muscular valve that surrounds the end portion of the common bile duct and pancreatic duct (hepato-pancreatic duct). It controls the flow of digestive juices into the intestine.",
   637→   637→      "NEET",
   638→   638→      null,
   639→   639→      null
   640→   640→    ]
   641→   641→  },
   642→   642→  {
   643→   643→    "sheet": "Class11",
   644→   644→    "row": 2322,
   645→   645→    "data": [
   646→   646→      "Biology",
   647→   647→      null,
   648→   648→      "Digestion and Absorption",
   649→   649→      "English",
   650→   650→      "Identify the correct statement with reference to human digestive system.",
   651→   651→      "Serosa is the innermost layer of the alimentary canal",
   652→   652→      "Ileum is a highly coiled part",
   653→   653→      "Vermiform appendix arises from duodenum",
   654→   654→      "Ileum opens into small intestine",
   655→   655→      2.0,
   656→   656→      "The option (b) is correct as ileum is a highly coiled tube with reference to human digestive system. Other option can be corrected as Serosa is the outermost layer of the alimentary canal. A narrow finger-like tubular projection, the vermiform appendix arises from caecum part of large intestine. Ileum opens into the large intestine.",
   657→   657→      "NEET (Sep.)",
   658→   658→      null,
   659→   659→      null
   660→   660→    ]
   661→   661→  },
   662→   662→  {
   663→   663→    "sheet": "Class11",
   664→   664→    "row": 2323,
   665→   665→    "data": [
   666→   666→      "Biology",
   667→   667→      null,
   668→   668→      "Digestion and Absorption",
   669→   669→      "English",
   670→   670→      "Which one of the following terms describe human dentition?",
   671→   671→      "Pleurodont, Monophyodont, Homodont",
   672→   672→      "Thecodont, Diphyodont, Heterodont",
   673→   673→      "Thecodont, Diphyodont, Homodont",
   674→   674→      "Pleurodont, Diphyodont, Heterodont",
   675→   675→      2.0,
   676→   676→      "The terms, thecodont, diphyodont and heterodont describe human dentition. In men, two types of teeth are found, milk or deciduous teeth and permanent teeth. Thus, they have diphyodont teeth. The teeth are thecodont, i.e. they remain embedded in the sockets of the jaw bones. Men have four types of teeth; incisors, canine, premolars and molars, i.e., heterodont teeth.",
   677→   677→      "NEET",
   678→   678→      null,
   679→   679→      null
   680→   680→    ]
   681→   681→  },
   682→   682→  {
   683→   683→    "sheet": "Class11",
   684→   684→    "row": 2324,
   685→   685→    "data": [
   686→   686→      "Biology",
   687→   687→      null,
   688→   688→      "Microbes in Human Welfare",
   689→   689→      "English",
   690→   690→      "Conversion of milk to curd improves its nutritional value by increasing the amount of",
   691→   691→      "vitamin-B12",
   692→   692→      "vitamin-A",
   693→   693→      "vitamin-D",
   694→   694→      "vitamin-E",
   695→   695→      1.0,
   696→   696→      "Conversion of milk to curd improves its nutritional value by increasing the amount of vitamin-B12 . Vitamin-A is found in milk, carrot, tomato, etc. Skin can synthesise vitamin-D in the presence of sunlight. Vitamin-E is found in wheat, green leafy vegetables, etc.",
   697→   697→      "NEET",
   698→   698→      null,
   699→   699→      null
   700→   700→    ]
   701→   701→  },
   702→   702→  {
   703→   703→    "sheet": "Class11",
   704→   704→    "row": 2325,
   705→   705→    "data": [
   706→   706→      "Biology",
   707→   707→      null,
   708→   708→      "Digestion and Absorption",
   709→   709→      "English",
   710→   710→      "A baby boy aged two years is admitted to play school and passes through a dental check-up. The dentist observed that the boy had twenty teeth. Which teeth were absent?",
   711→   711→      "Incisors",
   712→   712→      "Canines",
   713→   713→      "Premolars",
   714→   714→      "Molars 152",
   715→   715→      3.0,
   716→   716→      "In human beings, after birth the first set of teeth that develops are deciduous teeth or temporary teeth. These are 20 in number. The dental formula of child is 2102/2102. Thus, they have 2 incisors, 1 canine, 0 premolars and 2 molars. Therefore, the baby boy would not have premolars.",
   717→   717→      "NEET",
   718→   718→      null,
   719→   719→      null
   720→   720→    ]
   721→   721→  },
   722→   722→  {
   723→   723→    "sheet": "Class11",
   724→   724→    "row": 2326,
   725→   725→    "data": [
   726→   726→      "Biology",
   727→   727→      null,
   728→   728→      "Digestion and Absorption",
   729→   729→      "English",
   730→   730→      "Which cells of ‘Crypts of Lieberkuhn’ secrete antibacterial lysozyme ?",
   731→   731→      "Argentaffin cells",
   732→   732→      "Paneth cells",
   733→   733→      "Zymogen cells",
   734→   734→      "Kupffer cells",
   735→   735→      2.0,
