     1→     1→[
   145→   145→    "data": [
   146→   146→      "Biology",
   147→   147→      2.0,
   148→   148→      "जीव जगत का वर्गीकरण",
   149→   149→      "Hindi",
   150→   150→      "Ergot of rye किसकी एक प्रजाति के कारण होता है?",
   151→   151→      "(a) Phytophthora",
   152→   152→      "(b) Uncinula",
   153→   153→      "(c) Ustilago",
   154→   154→      "(d) Claviceps",
   155→   155→      4.0,
   156→   156→      "Ergot of rye कवक Claviceps purpurea के कारण होता है।",
   157→   157→      "CBSE AIPMT",
   158→   158→      2007.0,
   159→   159→      null
   160→   160→    ]
   161→   161→  },
   162→   162→  {
   163→   163→    "sheet": "Class11",
   164→   164→    "row": 1318,
   165→   165→    "data": [
   166→   166→      "Biology",
   167→   167→      2.0,
   168→   168→      "जीव जगत का वर्गीकरण",
   169→   169→      "Hindi",
   170→   170→      "निम्नलिखित में से कौन सा जोड़ा Basidiomycetes से संबंधित है?",
   171→   171→      "(a) Birds nest fungi और puff balls",
   172→   172→      "(b) Puff balls और Claviceps",
   173→   173→      "(c) Peziza और stink horns",
   174→   174→      "(d) Morchella और mushrooms",
   175→   175→      1.0,
   176→   176→      "Birds nest fungi और puffballs, Basidiomycetes के सदस्य हैं। Claviceps, Peziza, और Morchella, Ascomycetes से संबंधित हैं।",
   177→   177→      "CBSE AIPMT",
   178→   178→      2007.0,
   179→   179→      null
   180→   180→    ]
   181→   181→  },
   182→   182→  {
   183→   183→    "sheet": "Class11",
   184→   184→    "row": 1319,
   185→   185→    "data": [
   186→   186→      "Biology",
   187→   187→      2.0,
   188→   188→      "जीव जगत का वर्गीकरण",
   189→   189→      "Hindi",
   190→   190→      "Slime mold (Myxomycetes) के थैलॉइड शरीर (thalloid body) को किस रूप में जाना जाता है?",
   191→   191→      "(a) Plasmodium",
   192→   192→      "(b) fruiting body",
   193→   193→      "(c) mycelium",
   194→   194→      "(d) protonema",
   195→   195→      1.0,
   196→   196→      "Acellular slime moulds का वनस्पति, थैलॉइड शरीर Plasmodium कहलाता है, जो प्रोटोप्लाज्म का एक बहुसंस्कृति (multinucleate) द्रव्यमान है।",
   197→   197→      "CBSE AIPMT",
   198→   198→      2006.0,
   199→   199→      null
   200→   200→    ]
   201→   201→  },
   202→   202→  {
   203→   203→    "sheet": "Class11",
   204→   204→    "row": 1320,
   205→   205→    "data": [
   206→   206→      "Biology",
   207→   207→      2.0,
   208→   208→      "जीव जगत का वर्गीकरण",
   209→   209→      "Hindi",
   210→   210→      "रोटी के टुकड़े पर Mucor की इष्टतम वृद्धि के लिए निम्नलिखित में से कौन सी पर्यावरणीय परिस्थितियाँ आवश्यक हैं?\n (i) लगभग 25°C तापमान\n (ii) लगभग 5°C तापमान\n (iii) लगभग 5% सापेक्ष आर्द्रता\n (iv) लगभग 95% सापेक्ष आर्द्रता\n (v) एक छायादार जगह\n (vi) एक चमकदार जगह\n निम्नलिखित विकल्पों में से उत्तर चुनें",
   211→   211→      "(a) (i), (iv) और (v) केवल",
   212→   212→      "(b) (ii), (iv) और (v) केवल",
   213→   213→      "(c) (ii), (iii) और (vi) केवल",
   214→   214→      "(d) (i), (iii) और (v) केवल",
   215→   215→      1.0,
   216→   216→      "Mucor गर्म (25°C), नम (95% RH), और छायादार परिस्थितियों में सबसे अच्छा बढ़ता है।",
   217→   217→      "CBSE AIPMT",
   218→   218→      2006.0,
   219→   219→      null
   220→   220→    ]
   221→   221→  },
   222→   222→  {
   223→   223→    "sheet": "Class11",
   224→   224→    "row": 1321,
   225→   225→    "data": [
   226→   226→      "Biology",
   227→   227→      2.0,
   228→   228→      "जीव जगत का वर्गीकरण",
   229→   229→      "Hindi",
   230→   230→      "एक लाइकेन (lichen) के भीतर शैवाल (algae) और कवक (fungus) के बीच घनिष्ठ संबंध मौजूद होता है। कवक",
   231→   231→      "(a) शैवाल के लिए सुरक्षा, लंगर और अवशोषण प्रदान करता है",
   232→   232→      "(b) शैवाल के लिए भोजन प्रदान करता है",
   233→   233→      "(c) शैवाल के लिए वायुमंडलीय नाइट्रोजन को ठीक करता है",
   234→   234→      "(d) शैवाल के लिए ऑक्सीजन छोड़ता है",
   235→   235→      1.0,
   236→   236→      "लाइकेन में, कवक साथी (mycobiont) शैवाल (phycobiont) के लिए आश्रय, लंगर और पानी और खनिजों को अवशोषित करता है।",
   237→   237→      "CBSE AIPMT",
   238→   238→      2005.0,
   239→   239→      null
   240→   240→    ]
   241→   241→  },
   242→   242→  {
   243→   243→    "sheet": "Class11",
   244→   244→    "row": 1322,
   245→   245→    "data": [
   246→   246→      "Biology",
   247→   247→      2.0,
   248→   248→      "जीव जगत का वर्गीकरण",
   249→   249→      "Hindi",
   250→   250→      "Lichens शैवाल (algae) और कवक (fungus) का एक प्रसिद्ध संयोजन है जहाँ कवक का",
   251→   251→      "(a) शैवाल के साथ saprophytic संबंध है",
   252→   252→      "(b) शैवाल के साथ epiphytic संबंध है",
   253→   253→      "(c) शैवाल के साथ parasitic संबंध है",
   254→   254→      "(d) शैवाल के साथ symbiotic संबंध है",
   255→   255→      4.0,
   256→   256→      "Lichens शैवाल और कवक के बीच एक सहजीवी संबंध (mutualism) का प्रतिनिधित्व करते हैं।",
   257→   257→      "CBSE AIPMT",
   258→   258→      2004.0,
   259→   259→      null
   260→   260→    ]
   261→   261→  },
   262→   262→  {
   263→   263→    "sheet": "Class11",
   264→   264→    "row": 1323,
   265→   265→    "data": [
   266→   266→      "Biology",
   267→   267→      2.0,
   268→   268→      "जीव जगत का वर्गीकरण",
   269→   269→      "Hindi",
   270→   270→      "रोटी (bread) के निर्माण के दौरान किसकी क्रिया द्वारा CO2 की रिहाई के कारण यह छिद्रपूर्ण (porous) हो जाती है?",
   271→   271→      "(a) yeast",
   272→   272→      "(b) bacteria",
   273→   273→      "(c) virus",
   274→   274→      "(d) protozoans",
   275→   275→      1.0,
   276→   276→      "खमीर (Yeast) (Saccharomyces cerevisiae) किण्वन करता है, जिससे CO2 निकलती है जो रोटी को छिद्रपूर्ण बनाती है।",
   277→   277→      "CBSE AIPMT",
   278→   278→      2002.0,
   279→   279→      null
   280→   280→    ]
   281→   281→  },
   282→   282→  {
   283→   283→    "sheet": "Class11",
   284→   284→    "row": 1324,
   285→   285→    "data": [
   286→   286→      "Biology",
   287→   287→      2.0,
   288→   288→      "जीव जगत का वर्गीकरण",
   289→   289→      "Hindi",
   290→   290→      "कौन सा कवक रोग (fungal disease) बीज और फूलों से फैलता है?",
   291→   291→      "(a) Loose smut of wheat",
   292→   292→      "(b) Corn stunt",
   293→   293→      "(c) Covered smut of barley",
   294→   294→      "(d) Soft rot of potato",
   295→   295→      1.0,
   296→   296→      "Loose smut of wheat, Ustilago nuda के कारण होता है, जो एक आंतरिक रूप से बीज-जनित बीमारी है जहाँ संक्रमण फूलों के माध्यम से फैलता है।",
   297→   297→      "CBSE AIPMT",
   298→   298→      2002.0,
   299→   299→      null
   300→   300→    ]
   301→   301→  },
   302→   302→  {
   303→   303→    "sheet": "Class11",
   304→   304→    "row": 1325,
   305→   305→    "data": [
   306→   306→      "Biology",
   307→   307→      2.0,
   308→   308→      "जीव जगत का वर्गीकरण",
   309→   309→      "Hindi",
   310→   310→      "पौधों के अपघटक (Plant decomposers) हैं",
   311→   311→      "(a) Monera और Fungi",
   312→   312→      "(b) Fungi और Plants",
   313→   313→      "(c) Protista और Animalia",
   314→   314→      "(d) Animalia और Monera",
   315→   315→      1.0,
   316→   316→      "बैक्टीरिया (Monera) और कवक (Fungi) पारिस्थितिक तंत्र में प्राथमिक अपघटक हैं, जो कार्बनिक पदार्थों को तोड़ते हैं।",
   317→   317→      "CBSE AIPMT",
   318→   318→      2001.0,
   319→   319→      null
   320→   320→    ]
   321→   321→  },
   322→   322→  {
   323→   323→    "sheet": "Class11",
   324→   324→    "row": 1326,
   325→   325→    "data": [
   326→   326→      "Biology",
   327→   327→      2.0,
   328→   328→      "जीव जगत का वर्गीकरण",
   329→   329→      "Hindi",
   330→   330→      "कवक का चिपकने वाला पैड (Adhesive pad) किसकी मदद से मेजबान (host) में प्रवेश करता है?",
   331→   331→      "(a) यांत्रिक दबाव (mechanical pressure) और एंजाइम",
   332→   332→      "(b) हुक (hooks) और चूसने वाले (suckers)",
   333→   333→      "(c) एंजाइमों द्वारा नरम होना",
   334→   334→      "(d) केवल यांत्रिक दबाव द्वारा",
   335→   335→      1.0,
   336→   336→      "कवक एप्रेसोरिया (appressoria) द्वारा लगाए गए यांत्रिक दबाव और कोशिका भित्ति-विघटित करने वाले एंजाइमों को स्रावित करके मेजबान के ऊतकों में प्रवेश करते हैं।",
   337→   337→      "CBSE AIPMT",
   338→   338→      2001.0,
   339→   339→      null
   340→   340→    ]
   341→   341→  },
   342→   342→  {
   343→   343→    "sheet": "Class11",
   344→   344→    "row": 1327,
   345→   345→    "data": [
   346→   346→      "Biology",
   347→   347→      2.0,
   348→   348→      "जीव जगत का वर्गीकरण",
   349→   349→      "Hindi",
   350→   350→      "कवक (fungi) में संग्रहीत खाद्य सामग्री (stored food material) है",
   351→   351→      "(a) glycogen",
   352→   352→      "(b) starch",
   353→   353→      "(c) sucrose",
   354→   354→      "(d) glucose",
   355→   355→      1.0,
   356→   356→      "कवक मुख्य रूप से ग्लाइकोजन और तेल की बूंदों के रूप में भोजन जमा करते हैं, जो जानवरों के समान है।",
   357→   357→      "CBSE AIPMT",
   358→   358→      2000.0,
   359→   359→      null
   360→   360→    ]
   361→   361→  },
   362→   362→  {
   363→   363→    "sheet": "Class11",
   364→   364→    "row": 1328,
   365→   365→    "data": [
   366→   366→      "Biology",
   367→   367→      2.0,
   368→   368→      "जीव जगत का वर्गीकरण",
   369→   369→      "Hindi",
   370→   370→      "Black rust of wheat किसके कारण होता है?",
   371→   371→      "(a) Puccinia",
   372→   372→      "(b) Mucor",
   373→   373→      "(c) Aspergillus",
   374→   374→      "(d) Rhizopus",
   375→   375→      1.0,
   376→   376→      "गेहूं का Black rust (stem rust) कवक Puccinia graminis के कारण होता है।",
   377→   377→      "CBSE AIPMT",
   378→   378→      2000.0,
   379→   379→      null
   380→   380→    ]
   381→   381→  },
   382→   382→  {
   383→   383→    "sheet": "Class11",
   384→   384→    "row": 1329,
   385→   385→    "data": [
   386→   386→      "Biology",
   387→   387→      2.0,
   388→   388→      "जीव जगत का वर्गीकरण",
   389→   389→      "Hindi",
   390→   390→      "प्रदूषण के मामले में लाइकेन (lichens) का उपयोग निम्नलिखित में से कौन सा है?",
   391→   391→      "(a) Lichens का प्रदूषण से कोई संबंध नहीं है",
   392→   392→      "(b) वे प्रदूषण के जैव संकेतक (bioindicators) के रूप में कार्य करते हैं",
   393→   393→      "(c) वे प्रदूषित पानी का उपचार करते हैं",
   394→   394→      "(d) वे प्रदूषण को बढ़ावा देते हैं",
   395→   395→      2.0,
   396→   396→      "लाइकेन SO2 के प्रति संवेदनशील होते हैं और प्रदूषण वाले क्षेत्रों में नहीं उगते हैं, जो वायु प्रदूषण के जैव संकेतक के रूप में कार्य करते हैं।",
   397→   397→      "CBSE AIPMT",
   398→   398→      1999.0,
   399→   399→      null
   400→   400→    ]
   401→   401→  },
   402→   402→  {
   403→   403→    "sheet": "Class11",
   404→   404→    "row": 1330,
   405→   405→    "data": [
   406→   406→      "Biology",
   407→   407→      2.0,
   408→   408→      "जीव जगत का वर्गीकरण",
   409→   409→      "Hindi",
   410→   410→      "Columella एक विशेष संरचना है जो किसके sporangium में पाई जाती है?",
   411→   411→      "(a) Ulothrix",
   412→   412→      "(b) Rhizopus",
   413→   413→      "(c) Spirogyra",
   414→   414→      "(d) इनमें से कोई नहीं",
   415→   415→      2.0,
   416→   416→      "Columella एक बाँझ, गुंबद के आकार की संरचना है जो Rhizopus के sporangium में पाई जाती है।",
   417→   417→      "CBSE AIPMT",
   418→   418→      1999.0,
   419→   419→      null
   420→   420→    ]
   421→   421→  },
   422→   422→  {
   423→   423→    "sheet": "Class11",
   424→   424→    "row": 1331,
   425→   425→    "data": [
   426→   426→      "Biology",
   427→   427→      2.0,
   428→   428→      "जीव जगत का वर्गीकरण",
   429→   429→      "Hindi",
   430→   430→      "Puccinia बनाता है",
   431→   431→      "(a) गेहूं की पत्तियों पर uredia और aecia",
   432→   432→      "(b) गेहूं की पत्तियों पर uredia और telia",
   433→   433→      "(c) barbery की पत्तियों पर uredia और aecia",
   434→   434→      "(d) barbery की पत्तियों पर uredia और pycnia",
   435→   435→      2.0,
   436→   436→      "Puccinia graminis प्राथमिक मेजबान, गेहूं पर urediniospores (uredia में) और teliospores (telia में) पैदा करता है।",
   437→   437→      "CBSE AIPMT",
   438→   438→      1998.0,
   439→   439→      null
   440→   440→    ]
   441→   441→  },
   442→   442→  {
   443→   443→    "sheet": "Class11",
   444→   444→    "row": 1332,
   445→   445→    "data": [
   446→   446→      "Biology",
   447→   447→      2.0,
   448→   448→      "जीव जगत का वर्गीकरण",
   449→   449→      "Hindi",
   450→   450→      "अधिकांश लाइकेन (lichens) में होते हैं",
   451→   451→      "(a) blue-green algae और Basidomycetes",
   452→   452→      "(b) blue-green algae और Ascomycetes",
   453→   453→      "(c) red algae और Ascomycetes",
   454→   454→      "(d) brown algae और Phycomycetes",
   455→   455→      2.0,
   456→   456→      "अधिकांश लाइकेन एक ascomycete कवक और एक हरे शैवाल या साइनोबैक्टीरियम (blue-green alga) के बीच एक संघ हैं।",
   457→   457→      "CBSE AIPMT",
   458→   458→      1997.0,
   459→   459→      null
   460→   460→    ]
   461→   461→  },
   462→   462→  {
   463→   463→    "sheet": "Class11",
   464→   464→    "row": 1334,
   465→   465→    "data": [
   466→   466→      "Biology",
   467→   467→      2.0,
   468→   468→      "Biological Classification",
   469→   469→      "English",
   470→   470→      "Which one of the following is not true about lichens?",
   471→   471→      "(a) Their body is composed of both algal and fungal cells",
   472→   472→      "(b) Some form food for reindeers in Arctic regions",
   473→   473→      "(c) Some species can be used as pollution indicators",
   474→   474→      "(d) These grow very fast at the rate of about 2 cm per year",
   475→   475→      4.0,
   476→   476→      "Lichens show very slow growth. Their size and slow rate of growth suggest that some lichens in the Arctic are very old.",
   477→   477→      "CBSE AIPMT",
   478→   478→      1996.0,
   479→   479→      null
   480→   480→    ]
   481→   481→  },
   482→   482→  {
   483→   483→    "sheet": "Class11",
   484→   484→    "row": 1335,
   485→   485→    "data": [
   486→   486→      "Biology",
   487→   487→      2.0,
   488→   488→      "Biological Classification",
   489→   489→      "English",
   490→   490→      "Which of the following is not correctly matched?",
   491→   491→      "(a) Root knot disease — Meloidogyne javanica",
   492→   492→      "(b) Smut of bajra — Tolysporium penicillariae",
   493→   493→      "(c) Covered smut of barley — Ustilago nuda",
   494→   494→      "(d) Late blight of potato — Phytophthora infestans",
   495→   495→      3.0,
   496→   496→      "Covered smut of barley is caused by Ustilago hordei. Ustilago nuda causes loose smut of barley.",
   497→   497→      "CBSE AIPMT",
   498→   498→      1995.0,
   499→   499→      null
   500→   500→    ]
   501→   501→  },
   502→   502→  {
   503→   503→    "sheet": "Class11",
   504→   504→    "row": 1336,
   505→   505→    "data": [
   506→   506→      "Biology",
   507→   507→      2.0,
   508→   508→      "Biological Classification",
   509→   509→      "English",
   510→   510→      "The chemical compounds produced by the host plants to protect themselves against fungal infection is",
   511→   511→      "(a) phytotoxin",
   512→   512→      "(b) pathogen",
   513→   513→      "(c) phytoalexins",
   514→   514→      "(d) hormone",
   515→   515→      3.0,
   516→   516→      "Phytoalexins are chemical substances produced by plants in response to fungal infection and are toxic to fungi.",
   517→   517→      "CBSE AIPMT",
   518→   518→      1995.0,
   519→   519→      null
   520→   520→    ]
   521→   521→  },
   522→   522→  {
   523→   523→    "sheet": "Class11",
   524→   524→    "row": 1337,
   525→   525→    "data": [
   526→   526→      "Biology",
   527→   527→      2.0,
   528→   528→      "Biological Classification",
   529→   529→      "English",
   530→   530→      "White rust disease is caused by",
   531→   531→      "(a) Claviceps",
   532→   532→      "(b) Alternaria",
   533→   533→      "(c) Phytophthora",
   534→   534→      "(d) Albugo candida",
   535→   535→      4.0,
   536→   536→      "Albugo candida (Oomycetes) causes white rust or blister rust disease in crucifers like mustard.",
   537→   537→      "CBSE AIPMT",
   538→   538→      1995.0,
   539→   539→      null
   540→   540→    ]
   541→   541→  },
   542→   542→  {
   543→   543→    "sheet": "Class11",
   544→   544→    "row": 1338,
   545→   545→    "data": [
   546→   546→      "Biology",
   547→   547→      2.0,
   548→   548→      "Biological Classification",
   549→   549→      "English",
   550→   550→      "Ustilago caused plant diseases are called smuts because",
   551→   551→      "(a) they parasitise cereals",
   552→   552→      "(b) Mycelium is black",
   553→   553→      "(c) they develop sooty masses of spores",
   554→   554→      "(d) affected parts become completely black",
   555→   555→      3.0,
   556→   556→      "The black dusty masses of spores produced by these fungi resemble soot or smut, hence the name smut fungi.",
   557→   557→      "CBSE AIPMT",
   558→   558→      1994.0,
   559→   559→      null
   560→   560→    ]
   561→   561→  },
   562→   562→  {
   563→   563→    "sheet": "Class11",
   564→   564→    "row": 1339,
   565→   565→    "data": [
   566→   566→      "Biology",
   567→   567→      2.0,
   568→   568→      "Biological Classification",
   569→   569→      "English",
   570→   570→      "Mycorrhiza represents",
   571→   571→      "(a) antagonism",
   572→   572→      "(b) endemism",
   573→   573→      "(c) symbiosis",
   574→   574→      "(d) parasitism",
   575→   575→      3.0,
   576→   576→      "Mycorrhiza represents a symbiotic association of fungi with the roots of higher plants.",
   577→   577→      "CBSE AIPMT",
   578→   578→      "1994, 96, 2003",
   579→   579→      null
   580→   580→    ]
   581→   581→  },
   582→   582→  {
   583→   583→    "sheet": "Class11",
   584→   584→    "row": 1340,
   585→   585→    "data": [
   586→   586→      "Biology",
   587→   587→      2.0,
   588→   588→      "Biological Classification",
   589→   589→      "English",
   590→   590→      "Absorptive heterotrophic nutrition is exhibited by",
   591→   591→      "(a) algae",
   592→   592→      "(b) fungi",
   593→   593→      "(c) bryophytes",
   594→   594→      "(d) pteridophytes",
   595→   595→      2.0,
   596→   596→      "Fungi are heterotrophic and obtain nutrition from hosts or substrates by absorption (holophytic type).",
   597→   597→      "CBSE AIPMT",
   598→   598→      1990.0,
   599→   599→      null
   600→   600→    ]
   601→   601→  },
   602→   602→  {
   603→   603→    "sheet": "Class11",
   604→   604→    "row": 1341,
   605→   605→    "data": [
   606→   606→      "Biology",
   607→   607→      2.0,
   608→   608→      "Biological Classification",
   609→   609→      "English",
   610→   610→      "Lichens indicate SO2 pollution because they",
   611→   611→      "(a) show association between algae and fungi",
   612→   612→      "(b) grow faster than others",
   613→   613→      "(c) are sensitive to SO2",
   614→   614→      "(d) flourish in SO2 rich environment",
   615→   615→      3.0,
   616→   616→      "Lichens are extremely sensitive to SO2 pollution and their growth is inhibited in polluted areas, acting as bioindicators.",
   617→   617→      "CBSE AIPMT",
   618→   618→      "1989, 92",
   619→   619→      null
   620→   620→    ]
   621→   621→  },
   622→   622→  {
   623→   623→    "sheet": "Class11",
   624→   624→    "row": 1342,
   625→   625→    "data": [
   626→   626→      "Biology",
   627→   627→      2.0,
   628→   628→      "Biological Classification",
   629→   629→      "English",
   630→   630→      "Which of the following statements about inclusion bodies is incorrect?",
   631→   631→      "(a) These are involved in ingestion of food particles",
   632→   632→      "(b) They lie free in the cytoplasm",
   633→   633→      "(c) These represent reserve material in cytoplasm",
   634→   634→      "(d) They are not bound by any membrane",
   635→   635→      1.0,
   636→   636→      "Inclusion bodies are reserve materials (like phosphate granules, glycogen granules) and are not involved in ingestion of food particles.",
   637→   637→      "NEET (Sep.)",
   638→   638→      2020.0,
   639→   639→      null
   640→   640→    ]
   641→   641→  },
   642→   642→  {
   643→   643→    "sheet": "Class11",
   644→   644→    "row": 1343,
   645→   645→    "data": [
   646→   646→      "Biology",
   647→   647→      2.0,
   648→   648→      "Biological Classification",
   649→   649→      "English",
   650→   650→      "Which of the following statements is incorrect?",
   651→   651→      "(a) Viruses are obligate parasites",
   652→   652→      "(b) Infective constituent in viruses is the protein coat",
   653→   653→      "(c) Prions consist of abnormally folded proteins",
   654→   654→      "(d) Viroids lack a protein coat",
   655→   655→      2.0,
   656→   656→      "The infective constituent in viruses is the genetic material (DNA or RNA), not the protein coat.",
   657→   657→      "NEET (National)",
   658→   658→      2019.0,
   659→   659→      null
   660→   660→    ]
   661→   661→  },
   662→   662→  {
   663→   663→    "sheet": "Class11",
   664→   664→    "row": 1344,
   665→   665→    "data": [
   666→   666→      "Biology",
   667→   667→      2.0,
   668→   668→      "Biological Classification",
   669→   669→      "English",
   670→   670→      "Viroids differ from viruses in having",
   671→   671→      "(a) DNA molecules with protein coat",
   672→   672→      "(b) DNA molecules without protein coat",
   673→   673→      "(c) RNA molecules with protein coat",
   674→   674→      "(d) RNA molecules without protein coat",
   675→   675→      4.0,
   676→   676→      "Viroids consist of RNA molecules without a protein coat, whereas viruses have a protein coat.",
   677→   677→      "NEET",
   678→   678→      2017.0,
   679→   679→      null
   680→   680→    ]
   681→   681→  },
   682→   682→  {
   683→   683→    "sheet": "Class11",
   684→   684→    "row": 1345,
   685→   685→    "data": [
   686→   686→      "Biology",
   687→   687→      2.0,
   688→   688→      "Biological Classification",
   689→   689→      "English",
   690→   690→      "Which of the following statements is wrong for viroids?",
   691→   691→      "(a) They are smaller than viruses",
   692→   692→      "(b) They cause infections",
   693→   693→      "(c) Their RNA is of high molecular weight",
   694→   694→      "(d) They lack a protein coat",
   695→   695→      3.0,
   696→   696→      "Viroids contain RNA of low molecular weight, not high.",
   697→   697→      "NEET",
   698→   698→      "2016 Phase I",
   699→   699→      null
   700→   700→    ]
   701→   701→  },
   702→   702→  {
   703→   703→    "sheet": "Class11",
   704→   704→    "row": 1346,
   705→   705→    "data": [
   706→   706→      "Biology",
   707→   707→      2.0,
   708→   708→      "Biological Classification",
   709→   709→      "English",
   710→   710→      "Select wrong statement.",
   711→   711→      "(a) The viroids were discovered by DJ Ivanowski",
   712→   712→      "(b) WM Stanley showed that viruses could be crystallised",
   713→   713→      "(c) The term ‘ Contagium vivum fluidum ’ was coined by MW Beijerinek",
   714→   714→      "(d) Mosaic disease in tobacco and AIDS in human being are caused by viruses",
   715→   715→      1.0,
