     1→     1→[
   141→   141→      3.0,
   142→   142→      "The products of reaction catalysed by nitrogenase in root nodules of leguminous plants are ammonia and hydrogen. The reaction is as follows N2 + 8e⁻ + 8H⁺ + 16ATP → 2NH₃ + H₂ + 16ADP + 16Pi",
   143→   143→      "NEET (Sep.) 2020",
   144→   144→      2020.0,
   145→   145→      null,
   146→   146→      null
   147→   147→    ]
   148→   148→  },
   149→   149→  {
   150→   150→    "sheet": "Class11",
   151→   151→    "row": 3797,
   152→   152→    "data": [
   153→   153→      "Biology",
   154→   154→      12.0,
   155→   155→      "Mineral Nutrition",
   156→   156→      "English",
   157→   157→      "Which of the following bacteria reduces nitrate in soil into nitrogen?",
   158→   158→      "Nitrobacter",
   159→   159→      "Nitrococcus",
   160→   160→      "Thiobacillus",
   161→   161→      "Nitrosomonas",
   162→   162→      3.0,
   163→   163→      "Thiobacillus reduces nitrate in soil into nitrogen. The process is called denitrification. On the other hand, Nitrosomonas and Nitrococcus oxidise ammonia into nitrite. The bacterium,Nitrobacter oxidises nitrite to nitrate. These processes together are known as nitrification.",
   164→   164→      "NEET (Odisha) 2019",
   165→   165→      2019.0,
   166→   166→      null,
   167→   167→      null
   168→   168→    ]
   169→   169→  },
   170→   170→  {
   171→   171→    "sheet": "Class11",
   172→   172→    "row": 3798,
   173→   173→    "data": [
   174→   174→      "Biology",
   175→   175→      12.0,
   176→   176→      "Mineral Nutrition",
   177→   177→      "English",
   178→   178→      "Thiobacillus is a group of bacteria helpful in carrying out",
   179→   179→      "chemoautotrophic-fixation",
   180→   180→      "nitrification",
   181→   181→      "denitrification",
   182→   182→      "nitrogen-fixation",
   183→   183→      3.0,
   184→   184→      "Thiobacillus bacteria help to carry out denitrification during nitrogen cycle. This bacteria brings about the reduction of nitrate to free nitrogen (N2 ). Nitrosomonas and Nitrobacter are chemoautotrophs that cause nitrification.",
   185→   185→      "NEET (National) 2019",
   186→   186→      2019.0,
   187→   187→      null,
   188→   188→      null
   189→   189→    ]
   190→   190→  },
   191→   191→  {
   192→   192→    "sheet": "Class11",
   193→   193→    "row": 3799,
   194→   194→    "data": [
   195→   195→      "Biology",
   196→   196→      12.0,
   197→   197→      "Mineral Nutrition",
   198→   198→      "English",
   199→   199→      "Select the mismatch.",
   200→   200→      "Frankia — Alnus",
   201→   201→      "Rhodospirillum — Mycorrhiza",
   202→   202→      "Anabaena — Nitrogen fixer",
   203→   203→      "Rhizobium — Alfa-alfa",
   204→   204→      2.0,
   205→   205→      "Among the given options, only option (b) is mismatched. Rhodospirillum is a free living nitrogen fixing bacteria. Mycorrhiza is the symbiotic association of a fungus with the root of a higher plant.",
   206→   206→      "NEET 2017",
   207→   207→      2017.0,
   208→   208→      null,
   209→   209→      null
   210→   210→    ]
   211→   211→  },
   212→   212→  {
   213→   213→    "sheet": "Class11",
   214→   214→    "row": 3800,
   215→   215→    "data": [
   216→   216→      "Biology",
   217→   217→      12.0,
   218→   218→      "Mineral Nutrition",
   219→   219→      "English",
   220→   220→      "During biological nitrogen fixation, inactivation of nitrogenase by oxygen poisoning is prevented by",
   221→   221→      "leghaemoglobin",
   222→   222→      "xanthophyll",
   223→   223→      "carotene",
   224→   224→      "cytochrome",
   225→   225→      1.0,
   226→   226→      "During biological nitrogen fixation, inactivation of nitrogenase by oxygen poisoning is prevented by leghaemoglobin. It is a red-pigment that is filled outside the peribacteroid space in the cytosol of nodule cells. It is similar to haemoglobin of red blood cells. It has the ability to combine very rapidly with oxygen and thus acts as a very efficient O2 scavenger.",
   227→   227→      "CBSE AIPMT 2015",
   228→   228→      2015.0,
   229→   229→      null,
   230→   230→      null
   231→   231→    ]
   232→   232→  },
   233→   233→  {
   234→   234→    "sheet": "Class11",
   235→   235→    "row": 3801,
   236→   236→    "data": [
   237→   237→      "Biology",
   238→   238→      12.0,
   239→   239→      "Mineral Nutrition",
   240→   240→      "English",
   241→   241→      "The first stable product of fixation of atmospheric nitrogen in leguminous plants is",
   242→   242→      "NO2⁻",
   243→   243→      "ammonia",
   244→   244→      "NO3⁻",
   245→   245→      "glutamate",
   246→   246→      2.0,
   247→   247→      "The process of conversion of nitrogen (N2 ) to ammonia is termed as nitrogen fixation. N2 + 8e⁻ + 8H⁺ + 16ATP → 2NH₃ + H₂ + 16ADP + 16Pi. In reductive animation, ammonia reacts with α-ketoglutaric acid and forms glutamic acid.",
   248→   248→      "NEET 2013",
   249→   249→      2013.0,
   250→   250→      null,
   251→   251→      null
   252→   252→    ]
   253→   253→  },
   254→   254→  {
   255→   255→    "sheet": "Class11",
   256→   256→    "row": 3802,
   257→   257→    "data": [
   258→   258→      "Biology",
   259→   259→      12.0,
   260→   260→      "Mineral Nutrition",
   261→   261→      "English",
   262→   262→      "Which one of the following helps in absorption of phosphorus from soil by plants?",
   263→   263→      "Rhizobium",
   264→   264→      "Frankia",
   265→   265→      "Anabaena",
   266→   266→      "Glomus",
   267→   267→      4.0,
   268→   268→      "Glomus is a genus of arbuscular mycorrhizal fungi, which form symbiotic relationships with plant roots. It is a longest genus of AM fungi but it is currently defined as non-monophyletic. Mo, Zn and B are micronutrients.",
   269→   269→      "CBSE AIPMT 2011",
   270→   270→      2011.0,
   271→   271→      null,
   272→   272→      null
   273→   273→    ]
   274→   274→  },
   275→   275→  {
   276→   276→    "sheet": "Class11",
   277→   277→    "row": 3803,
   278→   278→    "data": [
   279→   279→      "Biology",
   280→   280→      12.0,
   281→   281→      "Mineral Nutrition",
   282→   282→      "English",
   283→   283→      "The function of leghaemoglobin in the root nodules of legumes is",
   284→   284→      "oxygen removal",
   285→   285→      "nodule differentiation",
   286→   286→      "expression of nif gene",
   287→   287→      "inhibition of nitrogenase activity",
   288→   288→      1.0,
   289→   289→      "Leghaemoglobin is an oxygen scavenger. It protects the nitrogen fixing enzyme nitrogenase from oxygen.",
   290→   290→      "CBSE AIPMT 2011",
   291→   291→      2011.0,
   292→   292→      null,
   293→   293→      null
   294→   294→    ]
   295→   295→  },
   296→   296→  {
   297→   297→    "sheet": "Class11",
   298→   298→    "row": 3804,
   299→   299→    "data": [
   300→   300→      "Biology",
   301→   301→      12.0,
   302→   302→      "Mineral Nutrition",
   303→   303→      "English",
   304→   304→      "Nitrifying bacteria",
   305→   305→      "convert free nitrogen to nitrogen compounds",
   306→   306→      "convert proteins into ammonia",
   307→   307→      "reduce nitrates to free nitrogen",
   308→   308→      "oxidise ammonia to nitrates",
   309→   309→      4.0,
   310→   310→      "Nitrifying bacteria (one of the chemosynthetic bacteria) which oxidise ammonia to nitrites and obtain energy for the preparation of food. This oxidation occurs in two steps. In the first step, ammonia is oxidised to nitrite by nitrite bacteria (e.g. Nitrosomonas and Nitrococcus). In the second step, nitrite is oxidised to nitrate by nitrate bacteria (e.g. Nitrocystis and Nitrobacter).",
   311→   311→      "CBSE AIPMT 2011",
   312→   312→      2011.0,
   313→   313→      null,
   314→   314→      null
   315→   315→    ]
   316→   316→  },
   317→   317→  {
   318→   318→    "sheet": "Class11",
   319→   319→    "row": 3805,
   320→   320→    "data": [
   321→   321→      "Biology",
   322→   322→      12.0,
   323→   323→      "Mineral Nutrition",
   324→   324→      "English",
   325→   325→      "An element playing important role in nitrogen fixation is",
   326→   326→      "molybdenum",
   327→   327→      "copper",
   328→   328→      "manganese",
   329→   329→      "zinc",
   330→   330→      1.0,
   331→   331→      "Molybdenum is absorbed as molybdate by plants. It is involved in nitrogen metabolism including nitrogen fixation. It is a component of enzyme nitrogenase and acts as enzyme activator. Its deficiency causes chlorosis and necrosis, whiptail of cauliflower and premature leaf fall. Copper is absorbed by the plant in ionic form. Its deficiency causes necrosis, die back in Citrus, reclamation in legumes. Manganese is absorbed by the plants as bivalent ion. It acts as enzyme activator. Its deficiency causes interveinal chlorosis as well as yellowing of starch and their subsequent degenerate. Zinc is needed for biosynthesis of IAA and also acts as enzyme activator. Its deficiency causes chlorosis, little leaf, rosette, white bud of maize and mottling of leaves.",
   332→   332→      "CBSE AIPMT 2010",
   333→   333→      2010.0,
   334→   334→      null,
   335→   335→      null
   336→   336→    ]
   337→   337→  },
   338→   338→  {
   339→   339→    "sheet": "Class11",
   340→   340→    "row": 3806,
   341→   341→    "data": [
   342→   342→      "Biology",
   343→   343→      12.0,
   344→   344→      "Mineral Nutrition",
   345→   345→      "English",
   346→   346→      "The common nitrogen-fixer in paddy fields is",
   347→   347→      "Rhizobium",
   348→   348→      "Azospirillum",
   349→   349→      "Oscillatoria",
   350→   350→      "Frankia",
   351→   351→      2.0,
   352→   352→      "Azospirillum is a nitrogen fixing bacterium in paddy fields. It is very useful soil and root bacterium. It is associative symbiotic N2-fixing bacteria. When it is added to the soil, it multiplies in millions and can supply 20-40 Kg of nitrogen per hectare per season. It also produces growth promoting substances like Indole Acetic Acid (IAA), gibberellins (GA₃) and promotes root proliferation. These substances improve the plant growth and yield.",
   353→   353→      "CBSE AIPMT 2010",
   354→   354→      2010.0,
   355→   355→      null,
   356→   356→      null
   357→   357→    ]
   358→   358→  },
   359→   359→  {
   360→   360→    "sheet": "Class11",
   361→   361→    "row": 3807,
   362→   362→    "data": [
   363→   363→      "Biology",
   364→   364→      12.0,
   365→   365→      "Mineral Nutrition",
   366→   366→      "English",
   367→   367→      "Nitrogen fixation in root nodules of Alnus is brought about by",
   368→   368→      "Bradyrhizobium",
   369→   369→      "Clostridium",
   370→   370→      "Frankia",
   371→   371→      "Azorhizobium",
   372→   372→      3.0,
   373→   373→      "Nitrogen is the most critical element. Certain non-leguminous plants also form nodules to fix nitrogen. The best known example in temperate region is alder (Alnus sp). The bacteria involved in nodule formation is an Actinomycetes, Frankia. Clostridium is anaerobic, saprotrophic free-living nitrogen fixing bacteria. Bradyrhizobium sp are symbionts in plants of Paraspania and soyabean. The Azorhizobium forms both stem and root nodules in Sesbania (aquatic plant).",
   374→   374→      "CBSE AIPMT 2009, 08",
   375→   375→      2009.0,
   376→   376→      null,
   377→   377→      null
   378→   378→    ]
   379→   379→  },
   380→   380→  {
   381→   381→    "sheet": "Class11",
   382→   382→    "row": 3808,
   383→   383→    "data": [
   384→   384→      "Biology",
   385→   385→      12.0,
   386→   386→      "Mineral Nutrition",
   387→   387→      "English",
   388→   388→      "Which of the following is a flowering plant with nodules containing filamentous nitrogen fixing microorganism?",
   389→   389→      "Casuarina equisetifolia",
   390→   390→      "Crotalaria juncea",
   391→   391→      "Cycas revoluta",
   392→   392→      "Cicer arietinum",
   393→   393→      1.0,
   394→   394→      "The Casuarina tree has nitrogen fixing root nodules that harbor a filamentous actinomycete nitrogen fixing organism called Frankia.",
   395→   395→      "CBSE AIPMT 2007",
   396→   396→      2007.0,
   397→   397→      null,
   398→   398→      null
   399→   399→    ]
   400→   400→  },
   401→   401→  {
   402→   402→    "sheet": "Class11",
   403→   403→    "row": 3809,
   404→   404→    "data": [
   405→   405→      "Biology",
   406→   406→      12.0,
   407→   407→      "Mineral Nutrition",
   408→   408→      "English",
   409→   409→      "A free living, nitrogen fixing cyanobacterium which can also form symbiotic association with the water fern Azolla is",
   410→   410→      "Tolypothrix",
   411→   411→      "Chlorella",
   412→   412→      "Nostoc",
   413→   413→      "Anabaena",
   414→   414→      4.0,
   415→   415→      "Anabaena is a free living, nitrogen fixing cyanobacterium which can form symbiotic association with water fern Azolla.",
   416→   416→      "CBSE AIPMT 2004",
   417→   417→      2004.0,
   418→   418→      null,
   419→   419→      null
   420→   420→    ]
   421→   421→  },
   422→   422→  {
   423→   423→    "sheet": "Class11",
   424→   424→    "row": 3810,
   425→   425→    "data": [
   426→   426→      "Biology",
   427→   427→      12.0,
   428→   428→      "Mineral Nutrition",
   429→   429→      "English",
   430→   430→      "Enzyme involved in nitrogen assimilation",
   431→   431→      "nitrogenase",
   432→   432→      "nitrate reductase",
   433→   433→      "transferase",
   434→   434→      "transaminase",
   435→   435→      1.0,
   436→   436→      "In the process of biological nitrogen fixation, the dinitrogen molecule is reduced by the addition of pairs of hydrogen in the presence of enzyme nitrogenase. Enzyme nitrate reductase and nitrite reductase come into picture at a later stage (for nitrate assimilation).",
   437→   437→      "CBSE AIPMT 2001",
   438→   438→      2001.0,
   439→   439→      null,
   440→   440→      null
   441→   441→    ]
   442→   442→  },
   443→   443→  {
   444→   444→    "sheet": "Class11",
   445→   445→    "row": 3811,
   446→   446→    "data": [
   447→   447→      "Biology",
   448→   448→      12.0,
   449→   449→      "Mineral Nutrition",
   450→   450→      "English",
   451→   451→      "In plants inulin and pectin are",
   452→   452→      "reserved food material",
   453→   453→      "wastes",
   454→   454→      "secretory material",
   455→   455→      "insect attracting material",
   456→   456→      1.0,
   457→   457→      "Inulin, a polymer of fructose, is used as a food store, particularly in roots and tubers of family–Compositae. Pectin is a mucopolysaccharide which is found in the cell wall of plants. During the time of food ripening, the pectin becomes hydrolysed and gives rise to the constituents of sugar.",
   458→   458→      "CBSE AIPMT 2001",
   459→   459→      2001.0,
   460→   460→      null,
   461→   461→      null
   462→   462→    ]
   463→   463→  },
   464→   464→  {
   465→   465→    "sheet": "Class11",
   466→   466→    "row": 3812,
   467→   467→    "data": [
   468→   468→      "Biology",
   469→   469→      12.0,
   470→   470→      "Mineral Nutrition",
   471→   471→      "English",
   472→   472→      "Which aquatic fern performs nitrogen fixation?",
   473→   473→      "Azolla",
   474→   474→      "Nostoc",
   475→   475→      "Salvia",
   476→   476→      "Salvinia",
   477→   477→      1.0,
   478→   478→      "The leaves of Azolla contain colonies of Anabaena azollae which have the capacity to fix atmospheric nitrogen.",
   479→   479→      "CBSE AIPMT 2001",
   480→   480→      2001.0,
   481→   481→      null,
   482→   482→      null
   483→   483→    ]
   484→   484→  },
   485→   485→  {
   486→   486→    "sheet": "Class11",
   487→   487→    "row": 3813,
   488→   488→    "data": [
   489→   489→      "Biology",
   490→   490→      12.0,
   491→   491→      "Mineral Nutrition",
   492→   492→      "English",
   493→   493→      "Which of the following is a free living aerobic non-photosynthetic nitrogen fixer?",
   494→   494→      "Rhizobium",
   495→   495→      "Azotobacter",
   496→   496→      "Azospirillum",
   497→   497→      "Nostoc",
   498→   498→      2.0,
   499→   499→      "Azotobacter",
   500→   500→      "CBSE AIPMT 1997",
   501→   501→      1997.0,
   502→   502→      null,
   503→   503→      null
   504→   504→    ]
   505→   505→  },
   506→   506→  {
   507→   507→    "sheet": "Class11",
   508→   508→    "row": 3814,
   509→   509→    "data": [
   510→   510→      "Biology",
   511→   511→      12.0,
   512→   512→      "Mineral Nutrition",
   513→   513→      "English",
   514→   514→      "Which of the following can fix atmospheric nitrogen?",
   515→   515→      "Albugo",
   516→   516→      "Cystopus",
   517→   517→      "Saprolegnia",
   518→   518→      "Anabaena",
   519→   519→      4.0,
   520→   520→      "Blue-green algae (BGA) are the only organisms, capable of performing oxygenic photosynthesis and fixation of nitrogen, e.g. Anabaena, Nostoc which produce a specialized type of cell, called heterocyst within whichN2 fixation occurs.",
   521→   521→      "CBSE AIPMT",
   522→   522→      1995.0,
   523→   523→      null,
   524→   524→      null
   525→   525→    ]
   526→   526→  },
   527→   527→  {
   528→   528→    "sheet": "Class11",
   529→   529→    "row": 3815,
   530→   530→    "data": [
   531→   531→      "Biology",
   532→   532→      13.0,
   533→   533→      "Photosynthesis in Higher Plants",
   534→   534→      "English",
   535→   535→      "The C4 pathway is advantageous over the C3 pathway in:",
   536→   536→      "High oxygen concentration",
   537→   537→      "Low temperature",
   538→   538→      "High temperature and high light intensity",
   539→   539→      "Low light intensity",
   540→   540→      3.0,
   541→   541→      "The C4 pathway is more efficient than the C3 pathway in hot and dry environments with high light intensity because it minimizes photorespiration and increases carbon fixation.",
   542→   542→      "NEET",
   543→   543→      2020.0,
   544→   544→      null,
   545→   545→      null
   546→   546→    ]
   547→   547→  },
   548→   548→  {
   549→   549→    "sheet": "Class11",
   550→   550→    "row": 3816,
   551→   551→    "data": [
   552→   552→      "Biology",
   553→   553→      13.0,
   554→   554→      "Photosynthesis in Higher Plants",
   555→   555→      "English",
   556→   556→      "The Calvin cycle is part of:",
   557→   557→      "Light-dependent reactions",
   558→   558→      "Photophosphorylation",
   559→   559→      "Chemiosmosis",
   560→   560→      "Light-independent reactions",
   561→   561→      4.0,
   562→   562→      "The Calvin cycle, also known as the light-independent reactions or the dark reactions, is the primary pathway of carbon fixation during photosynthesis, producing glucose from carbon dioxide.",
   563→   563→      "NEET",
   564→   564→      2019.0,
   565→   565→      null,
   566→   566→      null
   567→   567→    ]
   568→   568→  },
   569→   569→  {
   570→   570→    "sheet": "Class11",
   571→   571→    "row": 3817,
   572→   572→    "data": [
   573→   573→      "Biology",
   574→   574→      13.0,
   575→   575→      "Photosynthesis in Higher Plants",
   576→   576→      "English",
   577→   577→      "The most abundant protein in the world is:",
   578→   578→      "Collagen",
   579→   579→      "Rubisco",
   580→   580→      "Hemoglobin",
   581→   581→      "Actin",
   582→   582→      2.0,
   583→   583→      "Rubisco (Ribulose-1,5-bisphosphate carboxylase/oxygenase) is the enzyme that catalyzes the first step of carbon fixation in the Calvin cycle and is the most abundant protein on Earth, particularly in plants.",
   584→   584→      "NEET",
   585→   585→      2018.0,
   586→   586→      null,
   587→   587→      null
   588→   588→    ]
   589→   589→  },
   590→   590→  {
   591→   591→    "sheet": "Class11",
   592→   592→    "row": 3818,
   593→   593→    "data": [
   594→   594→      "Biology",
   595→   595→      13.0,
   596→   596→      "Photosynthesis in Higher Plants",
   597→   597→      "English",
   598→   598→      "Which pigment is responsible for absorbing light energy during photosynthesis?",
   599→   599→      "Carotenoids",
   600→   600→      "Xanthophylls",
   601→   601→      "Phycobilins",
   602→   602→      "Chlorophyll",
   603→   603→      4.0,
   604→   604→      "Chlorophyll, primarily chlorophyll a and b, are the main photosynthetic pigments that absorb light energy in the red and blue regions of the visible spectrum, driving the process of photosynthesis.",
   605→   605→      "NEET",
   606→   606→      2017.0,
   607→   607→      null,
   608→   608→      null
   609→   609→    ]
   610→   610→  },
   611→   611→  {
   612→   612→    "sheet": "Class11",
   613→   613→    "row": 3819,
   614→   614→    "data": [
   615→   615→      "Biology",
   616→   616→      13.0,
   617→   617→      "Photosynthesis in Higher Plants",
   618→   618→      "English",
   619→   619→      "One scientist cultured Cladophora in a suspension of Azotobacter and illuminated the culture by splitting light through a prism. He observed that bacteria accumulated mainly in the region of",
   620→   620→      "violet and green light",
   621→   621→      "indigo and green light",
   622→   622→      "orange and yellow light",
   623→   623→      "blue and red light",
   624→   624→      4.0,
   625→   625→      "Engelmann used a prism to split light into its spectral components and then illuminated a green alga, Cladophora placed in a suspension of aerobic bacteria (Azotobacter). The bacteria were used to detect the sites of oxygen evolution. He observed that bacteria mainly accumulated in the region of blue and red light of the split spectrum, thus giving the first action spectrum of photosynthesis.",
   626→   626→      "NEET (Odisha)",
   627→   627→      2019.0,
   628→   628→      null,
   629→   629→      null
   630→   630→    ]
   631→   631→  },
   632→   632→  {
   633→   633→    "sheet": "Class11",
   634→   634→    "row": 3820,
   635→   635→    "data": [
   636→   636→      "Biology",
   637→   637→      13.0,
   638→   638→      "Photosynthesis in Higher Plants",
   639→   639→      "English",
   640→   640→      "In a chloroplast the highest number of protons are found in",
   641→   641→      "lumen of thylakoids",
   642→   642→      "inter membrane space",
   643→   643→      "antennae complex",
   644→   644→      "stroma",
   645→   645→      1.0,
   646→   646→      "Proton concentration is higher in the lumen of thylakoid due to photolysis of water,H+ pumping and NADP reductase activity which occurs in stroma of the chloroplast.",
   647→   647→      "NEET",
   648→   648→      2016.0,
   649→   649→      null,
   650→   650→      null
   651→   651→    ]
   652→   652→  },
   653→   653→  {
   654→   654→    "sheet": "Class11",
   655→   655→    "row": 3821,
   656→   656→    "data": [
   657→   657→      "Biology",
   658→   658→      13.0,
   659→   659→      "Photosynthesis in Higher Plants",
   660→   660→      "English",
   661→   661→      "Of the total incident solar radiation the proportion of PAR is",
   662→   662→      "about 60%",
   663→   663→      "less than 50%",
   664→   664→      "more than 80%",
   665→   665→      "about 70%",
   666→   666→      2.0,
   667→   667→      "PAR (Photosynthetically Active Radiation) designates the spectral range of solar radiation from 400-700 nm that photosynthetic organisms are able to use in the process of photosynthesis. Of the total incident solar radiation the proportion of PAR is less than 50%.",
   668→   668→      "CBSE AIPMT",
   669→   669→      2011.0,
   670→   670→      null,
   671→   671→      null
   672→   672→    ]
   673→   673→  },
   674→   674→  {
   675→   675→    "sheet": "Class11",
   676→   676→    "row": 3822,
   677→   677→    "data": [
   678→   678→      "Biology",
   679→   679→      13.0,
   680→   680→      "Photosynthesis in Higher Plants",
   681→   681→      "English",
   682→   682→      "Stroma in the chloroplasts of higher plants contains",
   683→   683→      "light-independent reaction enzymes",
   684→   684→      "light-dependent reaction enzymes",
   685→   685→      "ribosomes",
   686→   686→      "chlorophyll",
   687→   687→      1.0,
   688→   688→      "In higher plants, enzymes for light independent reactions (dark reactions) are present in the stroma of chloroplasts. Light dependent reaction occurs in grana of chloroplast. Ribosomes are necessary for protein synthesis. Chlorophyll is green photosynthetic pigment found in chloroplasts.",
   689→   689→      "CBSE AIPMT",
   690→   690→      2009.0,
   691→   691→      null,
   692→   692→      null
   693→   693→    ]
   694→   694→  },
   695→   695→  {
   696→   696→    "sheet": "Class11",
   697→   697→    "row": 3823,
   698→   698→    "data": [
   699→   699→      "Biology",
   700→   700→      13.0,
   701→   701→      "Photosynthesis in Higher Plants",
   702→   702→      "English",
   703→   703→      "Chlorophyll in chloroplasts is located in",
   704→   704→      "outer membrane",
   705→   705→      "inner membrane",
   706→   706→      "thylakoids",
   707→   707→      "stroma",
   708→   708→      3.0,
   709→   709→      "The thylakoids of chloroplast are flattened vesicles arranged as a membranous network within the stroma. 50% of chloroplast proteins and various components involved (namely chlorophyll, carotenoids and plastoquinone) in photosynthesis are present in thylakoid membranes.",
   710→   710→      "CBSE AIPMT",
   711→   711→      2004.0,
   712→   712→      null,
   713→   713→      null
   714→   714→    ]
   715→   715→  },
   716→   716→  {
   717→   717→    "sheet": "Class11",
   718→   718→    "row": 3824,
   719→   719→    "data": [
   720→   720→      "Biology",
   721→   721→      13.0,
   722→   722→      "Photosynthesis in Higher Plants",
   723→   723→      "English",
   724→   724→      "Which fractions of the visible spectrum of solar radiations are primarily absorbed by carotenoids of the higher plants?",
   725→   725→      "Violet and blue",
