     1→     1→[
   108→   108→      "सरल रेखा में गति",
   109→   109→      "Hindi",
   110→   110→      "एक पिंड 30 m/s के velocity से पूर्व की ओर गतिमान है। 10s के बाद, इसका velocity उत्तर की ओर 40 m/s हो जाता है। पिंड का औसत acceleration है",
   111→   111→      "(a) 7 m/s^2",
   112→   112→      "(b) \\sqrt{7} m/s^2",
   113→   113→      "(c) 5 m/s^2",
   114→   114→      "(d) 1 m/s^2",
   115→   115→      3.0,
   116→   116→      "वेग की दिशा बदलती है, इसलिए औसत त्वरण 5 m/s² (उत्तर-पश्चिम दिशा में) होता है।",
   117→   117→      "CBSE AIPMT",
   118→   118→      2019.0,
   119→   119→      null
   120→   120→    ]
   121→   121→  },
   122→   122→  {
   123→   123→    "sheet": "Class11",
   124→   124→    "row": 789,
   125→   125→    "data": [
   126→   126→      "Physics",
   127→   127→      2.0,
   128→   128→      "सरल रेखा में गति",
   129→   129→      "Hindi",
   130→   130→      "एक कण समीकरण x=(t+5)^{-1} के अनुसार समय t में दूरी x तय करता है। कण का acceleration किसके समानुपाती है?",
   131→   131→      "(a) (velocity)^{3/2}",
   132→   132→      "(b) (distance)^2",
   133→   133→      "(c) (distance)^{-2}",
   134→   134→      "(d) (velocity)^{2/3}",
   135→   135→      1.0,
   136→   136→      "x = (t+5)^{-1}। v = -1(t+5)^{-2} = -x^2। a = 2(t+5)^{-3} = 2x^3। चूँकि x \\propto v^{1/2}, a \\propto (v^{1/2})^3 = v^{3/2}।",
   137→   137→      "CBSE AIPMT",
   138→   138→      2010.0,
   139→   139→      null
   140→   140→    ]
   141→   141→  },
   142→   142→  {
   143→   143→    "sheet": "Class11",
   144→   144→    "row": 790,
   145→   145→    "data": [
   146→   146→      "Physics",
   147→   147→      2.0,
   148→   148→      "सरल रेखा में गति",
   149→   149→      "Hindi",
   150→   150→      "एक बस सीधी सड़क पर 10 ms^{-1} की चाल से चल रही है। एक स्कूटर चालक 100 s में बस से आगे निकलना चाहता है। यदि बस स्कूटर चालक से 1 km की दूरी पर है, तो स्कूटर चालक को किस चाल से बस का पीछा करना चाहिए?",
   151→   151→      "(a) 20 ms^{-1}",
   152→   152→      "(b) 40 ms^{-1}",
   153→   153→      "(c) 25 ms^{-1}",
   154→   154→      "(d) 10 ms^{-1}",
   155→   155→      1.0,
   156→   156→      "v_{rel} = \\frac{d}{t} = \\frac{1000}{100} = 10 m/s। v_s - v_b = 10 \\Rightarrow v_s = 10 + 10 = 20 m/s।",
   157→   157→      "CBSE AIPMT",
   158→   158→      2009.0,
   159→   159→      null
   160→   160→    ]
   161→   161→  },
   162→   162→  {
   163→   163→    "sheet": "Class11",
   164→   164→    "row": 791,
   165→   165→    "data": [
   166→   166→      "Physics",
   167→   167→      2.0,
   168→   168→      "सरल रेखा में गति",
   169→   169→      "Hindi",
   170→   170→      "x-अक्ष के अनुदिश गतिमान एक कण का acceleration f, समय t पर f=f_0(1-t/T) द्वारा दिया गया है, जहाँ f_0 और T नियतांक हैं। t=0 पर कण का velocity शून्य है। t=0 और उस क्षण के बीच के समय अंतराल में जब f=0 है, कण का velocity (v_x) है",
   171→   171→      "(a) f_0T",
   172→   172→      "(b) \\frac{1}{2}f_0T^2",
   173→   173→      "(c) f_0T^2",
   174→   174→      "(d) \\frac{1}{2}f_0T",
   175→   175→      4.0,
   176→   176→      "f=0 जब t=T। v = \\int_0^T f_0(1 - \\frac{t}{T}) dt = f_0 [t - \\frac{t^2}{2T}]_0^T = f_0(T - \\frac{T}{2}) = \\frac{1}{2}f_0T।",
   177→   177→      "CBSE AIPMT",
   178→   178→      2007.0,
   179→   179→      null
   180→   180→    ]
   181→   181→  },
   182→   182→  {
   183→   183→    "sheet": "Class11",
   184→   184→    "row": 792,
   185→   185→    "data": [
   186→   186→      "Physics",
   187→   187→      2.0,
   188→   188→      "सरल रेखा में गति",
   189→   189→      "Hindi",
   190→   190→      "एक कार X से Y तक एकसमान चाल v_u से जाती है और एकसमान चाल v_d से X पर वापस आती है। इस राउंड ट्रिप के लिए औसत चाल है",
   191→   191→      "(a) \\frac{2v_d v_u}{v_d + v_u}",
   192→   192→      "(b) \\sqrt{v_u v_d}",
   193→   193→      "(c) \\frac{v_d v_u}{v_d + v_u}",
   194→   194→      "(d) \\frac{v_u + v_d}{2}",
   195→   195→      1.0,
   196→   196→      "औसत चाल = कुल दूरी / कुल समय = \\frac{2d}{\\frac{d}{v_u} + \\frac{d}{v_d}} = \\frac{2v_u v_d}{v_u + v_d}।",
   197→   197→      "CBSE AIPMT",
   198→   198→      2007.0,
   199→   199→      null
   200→   200→    ]
   201→   201→  },
   202→   202→  {
   203→   203→    "sheet": "Class11",
   204→   204→    "row": 793,
   205→   205→    "data": [
   206→   206→      "Physics",
   207→   207→      2.0,
   208→   208→      "सरल रेखा में गति",
   209→   209→      "Hindi",
   210→   210→      "x-अक्ष के अनुदिश समय t के सापेक्ष कण की स्थिति x, x=9t^2-t^3 द्वारा दी गई है जहाँ x मीटर में और t सेकंड में है। जब यह कण +x दिशा में अधिकतम चाल प्राप्त करता है तो इसकी स्थिति क्या होगी?",
   211→   211→      "(a) 32 m",
   212→   212→      "(b) 54 m",
   213→   213→      "(c) 81 m",
   214→   214→      "(d) 24 m",
   215→   215→      2.0,
   216→   216→      "v = \\frac{dx}{dt} = 18t - 3t^2। अधिकतम चाल के लिए \\frac{dv}{dt} = 18 - 6t = 0 \\Rightarrow t = 3s। x(3) = 9(3^2) - 3^3 = 81 - 27 = 54 m।",
   217→   217→      "CBSE AIPMT",
   218→   218→      2007.0,
   219→   219→      null
   220→   220→    ]
   221→   221→  },
   222→   222→  {
   223→   223→    "sheet": "Class11",
   224→   224→    "row": 794,
   225→   225→    "data": [
   226→   226→      "Physics",
   227→   227→      2.0,
   228→   228→      "सरल रेखा में गति",
   229→   229→      "Hindi",
   230→   230→      "एक कण सीधी रेखा OX के अनुदिश चलता है। समय t (सेकंड में) पर, O से कण की दूरी x (मीटर में) x=40+12t-t^3 द्वारा दी गई है। विरामावस्था में आने से पहले कण कितनी दूरी तय करेगा?",
   231→   231→      "(a) 24 m",
   232→   232→      "(b) 40 m",
   233→   233→      "(c) 56 m",
   234→   234→      "(d) 16 m",
   235→   235→      3.0,
   236→   236→      "v = 12 - 3t^2। v=0 \\Rightarrow t=2s। t=2 पर, x = 40 + 24 - 8 = 56m। (सही विकल्प उत्तर कुंजी के अनुसार कण की अंतिम स्थिति को इंगित करता है)।",
   237→   237→      "CBSE AIPMT",
   238→   238→      2006.0,
   239→   239→      null
   240→   240→    ]
   241→   241→  },
   242→   242→  {
   243→   243→    "sheet": "Class11",
   244→   244→    "row": 795,
   245→   245→    "data": [
   246→   246→      "Physics",
   247→   247→      2.0,
   248→   248→      "सरल रेखा में गति",
   249→   249→      "Hindi",
   250→   250→      "एक कण का displacement x समय t के साथ x=ae^{-\\alpha t}+be^{\\beta t} के रूप में बदलता है जहाँ a, b, \\alpha और \\beta धनात्मक नियतांक हैं। कण का velocity",
   251→   251→      "(a) समय के साथ घटेगा",
   252→   252→      "(b) \\alpha और \\beta से स्वतंत्र होगा",
   253→   253→      "(c) \\alpha=\\beta होने पर शून्य हो जाएगा",
   254→   254→      "(d) समय के साथ बढ़ेगा",
   255→   255→      4.0,
   256→   256→      "v = -a\\alpha e^{-\\alpha t} + b\\beta e^{\\beta t}। -a\\alpha e^{-\\alpha t} का मान समय के साथ कम ऋणात्मक होता है (velocity बढ़ाता है) और b\\beta e^{\\beta t} बढ़ता है। अतः velocity बढ़ता है।",
   257→   257→      "CBSE AIPMT",
   258→   258→      2005.0,
   259→   259→      null
   260→   260→    ]
   261→   261→  },
   262→   262→  {
   263→   263→    "sheet": "Class11",
   264→   264→    "row": 796,
   265→   265→    "data": [
   266→   266→      "Physics",
   267→   267→      2.0,
   268→   268→      "सरल रेखा में गति",
   269→   269→      "Hindi",
   270→   270→      "एक कण सीधी रेखा में इस प्रकार चलता है कि किसी भी समय t पर उसका displacement s=3t^3+7t^2+14t+5 द्वारा दिया जाता है। t=1s पर कण का acceleration है",
   271→   271→      "(a) 18 m/s^2",
   272→   272→      "(b) 32 m/s^2",
   273→   273→      "(c) 29 m/s^2",
   274→   274→      "(d) 24 m/s^2",
   275→   275→      2.0,
   276→   276→      "v = 9t^2 + 14t + 14। a = 18t + 14। t=1 पर, a = 18 + 14 = 32 m/s^2।",
   277→   277→      "CBSE AIPMT",
   278→   278→      2000.0,
   279→   279→      null
   280→   280→    ]
   281→   281→  },
   282→   282→  {
   283→   283→    "sheet": "Class11",
   284→   284→    "row": 797,
   285→   285→    "data": [
   286→   286→      "Physics",
   287→   287→      2.0,
   288→   288→      "सरल रेखा में गति",
   289→   289→      "Hindi",
   290→   290→      "एक कण की स्थिति x समय t के साथ x=at^2-bt^3 के रूप में बदलती है। किस समय t पर कण का acceleration शून्य होगा?",
   291→   291→      "(a) शून्य",
   292→   292→      "(b) \\frac{a}{3b}",
   293→   293→      "(c) \\frac{2a}{3b}",
   294→   294→      "(d) \\frac{a}{b}",
   295→   295→      2.0,
   296→   296→      "v = 2at - 3bt^2। a = 2a - 6bt। a=0 \\Rightarrow 2a = 6bt \\Rightarrow t = \\frac{a}{3b}।",
   297→   297→      "CBSE AIPMT",
   298→   298→      1997.0,
   299→   299→      null
   300→   300→    ]
   301→   301→  },
   302→   302→  {
   303→   303→    "sheet": "Class11",
   304→   304→    "row": 798,
   305→   305→    "data": [
   306→   306→      "Physics",
   307→   307→      2.0,
   308→   308→      "सरल रेखा में गति",
   309→   309→      "Hindi",
   310→   310→      "एक कार विरामावस्था से नियत दर \\alpha से कुछ समय के लिए त्वरित (accelerates) होती है, जिसके बाद यह नियत दर \\beta से मंदित (decelerates) होती है और विरामावस्था में आ जाती है। यदि कुल व्यतीत समय t है, तो कार द्वारा प्राप्त अधिकतम velocity है",
   311→   311→      "(a) (\\frac{\\alpha^2+\\beta^2}{\\alpha\\beta})t",
   312→   312→      "(b) (\\frac{\\alpha^2-\\beta^2}{\\alpha\\beta})t",
   313→   313→      "(c) \\frac{(\\alpha+\\beta)t}{\\alpha\\beta}",
   314→   314→      "(d) \\frac{\\alpha\\beta t}{\\alpha+\\beta}",
   315→   315→      4.0,
   316→   316→      "v_{max} = \\alpha t_1 = \\beta t_2। t = t_1 + t_2 = \\frac{v_{max}}{\\alpha} + \\frac{v_{max}}{\\beta}। v_{max} = \\frac{\\alpha\\beta t}{\\alpha+\\beta}।",
   317→   317→      "CBSE AIPMT",
   318→   318→      1994.0,
   319→   319→      null
   320→   320→    ]
   321→   321→  },
   322→   322→  {
   323→   323→    "sheet": "Class11",
   324→   324→    "row": 799,
   325→   325→    "data": [
   326→   326→      "Physics",
   327→   327→      2.0,
   328→   328→      "सरल रेखा में गति",
   329→   329→      "Hindi",
   330→   330→      "एक कण सीधी रेखा में इस प्रकार चलता है कि किसी भी समय t पर उसका displacement s=(t^3-6t^2+3t+4)m द्वारा दिया जाता है। जब acceleration शून्य है, तब velocity है",
   331→   331→      "(a) 3 ms^{-1}",
   332→   332→      "(b) -12 ms^{-1}",
   333→   333→      "(c) 42 ms^{-1}",
   334→   334→      "(d) -9 ms^{-1}",
   335→   335→      4.0,
   336→   336→      "v = 3t^2 - 12t + 3। a = 6t - 12। a=0 \\Rightarrow t=2। v(2) = 12 - 24 + 3 = -9 m/s।",
   337→   337→      "CBSE AIPMT",
   338→   338→      1994.0,
   339→   339→      null
   340→   340→    ]
   341→   341→  },
   342→   342→  {
   343→   343→    "sheet": "Class11",
   344→   344→    "row": 800,
   345→   345→    "data": [
   346→   346→      "Physics",
   347→   347→      2.0,
   348→   348→      "सरल रेखा में गति",
   349→   349→      "Hindi",
   350→   350→      "150 m लंबी एक ट्रेन 10 m/s की चाल से उत्तर दिशा की ओर जा रही है। एक तोता 5 m/s की चाल से दक्षिण दिशा की ओर रेलवे ट्रैक के समानांतर उड़ता है। तोते द्वारा ट्रेन को पार करने में लिया गया समय है",
   351→   351→      "(a) 12 s",
   352→   352→      "(b) 8 s",
   353→   353→      "(c) 15 s",
   354→   354→      "(d) 10 s",
   355→   355→      4.0,
   356→   356→      "सापेक्ष चाल = 10 - (-5) = 15 m/s। समय = \\frac{150}{15} = 10 s।",
   357→   357→      "CBSE AIPMT",
   358→   358→      1992.0,
   359→   359→      null
   360→   360→    ]
   361→   361→  },
   362→   362→  {
   363→   363→    "sheet": "Class11",
   364→   364→    "row": 801,
   365→   365→    "data": [
   366→   366→      "Physics",
   367→   367→      2.0,
   368→   368→      "सरल रेखा में गति",
   369→   369→      "Hindi",
   370→   370→      "एक बस पहली एक-तिहाई दूरी 10 km/h की चाल से, अगली एक-तिहाई 20 km/h की चाल से और अंतिम एक-तिहाई 60 km/h की चाल से तय करती है। बस की औसत चाल है",
   371→   371→      "(a) 9 km/h",
   372→   372→      "(b) 16 km/h",
   373→   373→      "(c) 18 km/h",
   374→   374→      "(d) 48 km/h",
   375→   375→      3.0,
   376→   376→      "v_{av} = \\frac{3d}{\\frac{d}{10} + \\frac{d}{20} + \\frac{d}{60}} = \\frac{3}{\\frac{6+3+1}{60}} = \\frac{180}{10} = 18 km/h।",
   377→   377→      "CBSE AIPMT",
   378→   378→      1991.0,
   379→   379→      null
   380→   380→    ]
   381→   381→  },
   382→   382→  {
   383→   383→    "sheet": "Class11",
   384→   384→    "row": 803,
   385→   385→    "data": [
   386→   386→      "Physics",
   387→   387→      2.0,
   388→   388→      "Motion in a Straight Line",
   389→   389→      "English",
   390→   390→      "A car moves a distance of 200 m. It covers the first-half of the distance at speed 40 km/h and the second-half of distance at speed v km/h. The average speed is 48 km/h. Find the value of v.",
   391→   391→      "(a) 56 km/h",
   392→   392→      "(b) 60 km/h",
   393→   393→      "(c) 50 km/h",
   394→   394→      "(d) 48 km/h",
   395→   395→      2.0,
   396→   396→      "Average speed v_{av} = \\frac{2v_1v_2}{v_1+v_2}. 48 = \\frac{2(40)v}{40+v} \\Rightarrow 48(40+v) = 80v \\Rightarrow 1920 + 48v = 80v \\Rightarrow 32v = 1920 \\Rightarrow v = 60.",
   397→   397→      "CBSE AIPMT",
   398→   398→      1991.0,
   399→   399→      null
   400→   400→    ]
   401→   401→  },
   402→   402→  {
   403→   403→    "sheet": "Class11",
   404→   404→    "row": 804,
   405→   405→    "data": [
   406→   406→      "Physics",
   407→   407→      2.0,
   408→   408→      "Motion in a Straight Line",
   409→   409→      "English",
   410→   410→      "A car covers the first-half of the distance between two places at 40 km/h and other half at 60 km/h. The average speed of the car is",
   411→   411→      "(a) 40 km/h",
   412→   412→      "(b) 48 km/h",
   413→   413→      "(c) 50 km/h",
   414→   414→      "(d) 60 km/h",
   415→   415→      2.0,
   416→   416→      "v_{av} = \\frac{2v_1v_2}{v_1+v_2} = \\frac{2(40)(60)}{40+60} = \\frac{4800}{100} = 48 km/h.",
   417→   417→      "CBSE AIPMT",
   418→   418→      1990.0,
   419→   419→      null
   420→   420→    ]
   421→   421→  },
   422→   422→  {
   423→   423→    "sheet": "Class11",
   424→   424→    "row": 805,
   425→   425→    "data": [
   426→   426→      "Physics",
   427→   427→      2.0,
   428→   428→      "Motion in a Straight Line",
   429→   429→      "English",
   430→   430→      "A car starts from rest and accelerates at 5 m/s². At t=4s, a ball is dropped out of a window by a person sitting in the car. What is the velocity and acceleration of the ball at t=6s? (Take g=10 m/s²)",
   431→   431→      "(a) 20 m/s, 5 m/s²",
   432→   432→      "(b) 20 m/s, 0",
   433→   433→      "(c) 20$\\sqrt{2}$ m/s, 0",
   434→   434→      "(d) 20$\\sqrt{2}$ m/s, 10 m/s²",
   435→   435→      4.0,
   436→   436→      "At t=4, car vel v_x = 0+5(4)=20. Ball has u_x=20, u_y=0. At t=6 (2s later), v_x=20, v_y=g(2)=20. v = \\sqrt{20^2+20^2} = 20\\sqrt{2}. Acc = g = 10.",
   437→   437→      "NEET",
   438→   438→      2021.0,
   439→   439→      null
   440→   440→    ]
   441→   441→  },
   442→   442→  {
   443→   443→    "sheet": "Class11",
   444→   444→    "row": 806,
   445→   445→    "data": [
   446→   446→      "Physics",
   447→   447→      2.0,
   448→   448→      "Motion in a Straight Line",
   449→   449→      "English",
   450→   450→      "A small block slides down on a smooth inclined plane, starting from rest at time t=0. Sn be the distance travelled by the block in the interval t=n-1 to t=n. Then, the ratio \\frac{S_n}{S_{n+1}} is",
   451→   451→      "(a) \\frac{2n-1}{2n}",
   452→   452→      "(b) \\frac{2n-1}{2n+1}",
   453→   453→      "(c) \\frac{2n+1}{2n-1}",
   454→   454→      "(d) \\frac{2n}{2n-1}",
   455→   455→      2.0,
   456→   456→      "Distance in nth second S_n = u + \\frac{a}{2}(2n-1). Here u=0. Ratio = \\frac{2n-1}{2(n+1)-1} = \\frac{2n-1}{2n+1}.",
   457→   457→      "NEET",
   458→   458→      2021.0,
   459→   459→      null
   460→   460→    ]
   461→   461→  },
   462→   462→  {
   463→   463→    "sheet": "Class11",
   464→   464→    "row": 807,
   465→   465→    "data": [
   466→   466→      "Physics",
   467→   467→      2.0,
   468→   468→      "Motion in a Straight Line",
   469→   469→      "English",
   470→   470→      "A person sitting in the ground floor of a building notices through the window of height 1.5 m, a ball dropped from the roof of the building crosses the window in 0.1 s. What is the velocity of the ball when it is at the topmost point of the window? (g=10 m/s²)",
   471→   471→      "(a) 15.5 m/s",
   472→   472→      "(b) 14.5 m/s",
   473→   473→      "(c) 4.5 m/s",
   474→   474→      "(d) 20 m/s",
   475→   475→      2.0,
   476→   476→      "h = ut + \\frac{1}{2}gt^2 \\Rightarrow 1.5 = u(0.1) + 0.5(10)(0.01) \\Rightarrow 1.5 = 0.1u + 0.05 \\Rightarrow 0.1u = 1.45 \\Rightarrow u = 14.5.",
   477→   477→      "NEET",
   478→   478→      2020.0,
   479→   479→      null
   480→   480→    ]
   481→   481→  },
   482→   482→  {
   483→   483→    "sheet": "Class11",
   484→   484→    "row": 808,
   485→   485→    "data": [
   486→   486→      "Physics",
   487→   487→      2.0,
   488→   488→      "Motion in a Straight Line",
   489→   489→      "English",
   490→   490→      "A ball is thrown vertically downward with a velocity of 20 m/s from the top of a tower. It hits the ground after some time with a velocity of 80 m/s. The height of the tower is (g=10 m/s²)",
   491→   491→      "(a) 340 m",
   492→   492→      "(b) 320 m",
   493→   493→      "(c) 300 m",
   494→   494→      "(d) 360 m",
   495→   495→      3.0,
   496→   496→      "v^2 = u^2 + 2gh \\Rightarrow 80^2 = 20^2 + 2(10)h \\Rightarrow 6400 - 400 = 20h \\Rightarrow h = 300 m.",
   497→   497→      "NEET",
   498→   498→      2020.0,
   499→   499→      null
   500→   500→    ]
   501→   501→  },
   502→   502→  {
   503→   503→    "sheet": "Class11",
   504→   504→    "row": 809,
   505→   505→    "data": [
   506→   506→      "Physics",
   507→   507→      2.0,
   508→   508→      "Motion in a Straight Line",
   509→   509→      "English",
   510→   510→      "A person standing on the floor of an elevator drops a coin. The coin reaches the floor in time t1 if the elevator is at rest and in time t2 if the elevator is moving uniformly. The which of the following option is correct?",
   511→   511→      "(a) t_1 < t_2 or t_1 > t_2",
   512→   512→      "(b) t_1 < t_2",
   513→   513→      "(c) t_1 > t_2",
   514→   514→      "(d) t_1 = t_2",
   515→   515→      4.0,
   516→   516→      "For uniform motion, acceleration is zero. The effective gravity remains g. Hence time is same.",
   517→   517→      "NEET",
   518→   518→      2019.0,
   519→   519→      null
   520→   520→    ]
   521→   521→  },
   522→   522→  {
   523→   523→    "sheet": "Class11",
   524→   524→    "row": 810,
   525→   525→    "data": [
   526→   526→      "Physics",
   527→   527→      2.0,
   528→   528→      "Motion in a Straight Line",
   529→   529→      "English",
   530→   530→      "A toy car with charge q moves on a frictionless horizontal plane surface under the influence of a uniform electric field E. Due to the force qE, its velocity increases from 0 to 6 m/s in one second duration. At that instant, the direction of the field is reversed. The car continues to move for two more seconds under the influence of this field. The average velocity and the average speed of the toy car between 0 to 3 seconds are respectively",
   531→   531→      "(a) 1 m/s, 3.5 m/s",
   532→   532→      "(b) 1 m/s, 3 m/s",
   533→   533→      "(c) 2 m/s, 4 m/s",
   534→   534→      "(d) 1.5 m/s, 3 m/s",
   535→   535→      2.0,
   536→   536→      "0-1s: accel a, v=6. Dist s_1=3. 1-2s: accel -a, v becomes 0. s_2=3. 2-3s: accel -a, v becomes -6. s_3=3 (backward). Disp = 3+3-3=3. Avg Vel = 1. Dist = 9. Avg Spd = 3.",
   537→   537→      "NEET",
   538→   538→      2018.0,
   539→   539→      null
   540→   540→    ]
   541→   541→  },
   542→   542→  {
   543→   543→    "sheet": "Class11",
   544→   544→    "row": 811,
   545→   545→    "data": [
   546→   546→      "Physics",
   547→   547→      2.0,
   548→   548→      "Motion in a Straight Line",
   549→   549→      "English",
   550→   550→      "A stone falls freely under gravity. It covers h1, h2 and h3 in the first 5s, the next 5s and the next 5s respectively. The relation between h1, h2 and h3 is",
   551→   551→      "(a) h_1 = 2h_2 = 3h_3",
   552→   552→      "(b) h_1 = \\frac{h_2}{3} = \\frac{h_3}{5}",
   553→   553→      "(c) h_2 = 3h_1 and h_3 = 3h_2",
   554→   554→      "(d) h_1 = h_2 = h_3",
   555→   555→      2.0,
   556→   556→      "Distance in successive equal intervals for free fall are in ratio 1:3:5. h_1:h_2:h_3 = 1:3:5. Thus h_1 = h_2/3 = h_3/5.",
   557→   557→      "NEET",
   558→   558→      2013.0,
   559→   559→      null
   560→   560→    ]
   561→   561→  },
   562→   562→  {
   563→   563→    "sheet": "Class11",
   564→   564→    "row": 812,
   565→   565→    "data": [
   566→   566→      "Physics",
   567→   567→      2.0,
   568→   568→      "Motion in a Straight Line",
   569→   569→      "English",
   570→   570→      "A boy standing at the top of a tower of 20 m height drops a stone. Assuming, g=10 m/s², the velocity with which it hits the ground is",
   571→   571→      "(a) 20 m/s",
   572→   572→      "(b) 40 m/s",
   573→   573→      "(c) 5 m/s",
   574→   574→      "(d) 10 m/s",
   575→   575→      1.0,
   576→   576→      "v = \\sqrt{2gh} = \\sqrt{2(10)(20)} = \\sqrt{400} = 20 m/s.",
   577→   577→      "CBSE AIPMT",
   578→   578→      2011.0,
   579→   579→      null
   580→   580→    ]
   581→   581→  },
   582→   582→  {
   583→   583→    "sheet": "Class11",
