     1→     1→[
   123→   123→      2003.0,
   124→   124→      null,
   125→   125→      null
   126→   126→    ]
   127→   127→  },
   128→   128→  {
   129→   129→    "sheet": "Class11",
   130→   130→    "row": 3096,
   131→   131→    "data": [
   132→   132→      "Biology",
   133→   133→      3.0,
   134→   134→      "Plant Kingdom",
   135→   135→      "English",
   136→   136→      "In ferns meiosis occurs when",
   137→   137→      "spore germinates",
   138→   138→      "gametes are formed",
   139→   139→      "spores are formed",
   140→   140→      "antheridia and archegonia are formed",
   141→   141→      3.0,
   142→   142→      "In the ferns sporangium is a diploid structure. It bears diploid spore mother cells which undergo meiosis and produce haploid spores. Each spore contains an outer thick brown wall called exine and a thin inner wall called intine. Spore is the first cell of gametophyte. On germination, it gives rise to a haploid gametophytic stage.",
   143→   143→      "CBSE AIPMT",
   144→   144→      2000.0,
   145→   145→      null,
   146→   146→      null
   147→   147→    ]
   148→   148→  },
   149→   149→  {
   150→   150→    "sheet": "Class11",
   151→   151→    "row": 3097,
   152→   152→    "data": [
   153→   153→      "Biology",
   154→   154→      3.0,
   155→   155→      "Plant Kingdom",
   156→   156→      "English",
   157→   157→      "The ‘walking fern’ is so named because",
   158→   158→      "it is dispersed through the agency of walking animals",
   159→   159→      "it propagates vegetatively by its leaf tips",
   160→   160→      "it knows how to walk by itself",
   161→   161→      "its spores are able to walk",
   162→   162→      2.0,
   163→   163→      "Adiantum is called walking fern. The tips of its leaves, on coming in contact with the soil, gives out adventitious roots which in turn produce new leaves and develop into new plants.",
   164→   164→      "CBSE AIPMT",
   165→   165→      1998.0,
   166→   166→      null,
   167→   167→      null
   168→   168→    ]
   169→   169→  },
   170→   170→  {
   171→   171→    "sheet": "Class11",
   172→   172→    "row": 3098,
   173→   173→    "data": [
   174→   174→      "Biology",
   175→   175→      3.0,
   176→   176→      "Plant Kingdom",
   177→   177→      "English",
   178→   178→      "A well developed archegonium with neck consisting of 4-6 rows of neck canal cells, characterises",
   179→   179→      "gymnosperms only",
   180→   180→      "bryophytes and pteridophytes",
   181→   181→      "pteridophytes and gymnosperms",
   182→   182→      "gymnosperms and flowering plants",
   183→   183→      2.0,
   184→   184→      "Archegonium is the flask-shaped female reproductive body of bryophytes and pteridophytes. Archegonium usually consists of a tubular neck and a swollen venter. Neck is made up of 4-6 vertical row of cells and encloses 6-10 neck canal cells in bryophytes and 4 vertical rows in pteridophytes enclosing 1-4 neck canal cells. Venter has 1-2 layer but it is wall-less in pteridophytes.",
   185→   185→      "CBSE AIPMT",
   186→   186→      1995.0,
   187→   187→      null,
   188→   188→      null
   189→   189→    ]
   190→   190→  },
   191→   191→  {
   192→   192→    "sheet": "Class11",
   193→   193→    "row": 3099,
   194→   194→    "data": [
   195→   195→      "Biology",
   196→   196→      3.0,
   197→   197→      "Plant Kingdom",
   198→   198→      "English",
   199→   199→      "Which one of the following is not common between Funaria and Selaginella?",
   200→   200→      "Archegonium",
   201→   201→      "Embryo",
   202→   202→      "Flagellate sperms",
   203→   203→      "Roots",
   204→   204→      4.0,
   205→   205→      "Roots are not the common structure in Funaria and Selaginella. Funaria (moss) and Selaginella (pteridophytes) can be related with the presence of archegonium, embryo, flagellated sperms. In Funaria, the plant is attached to the substratum by means of root-like structures called rhizoids, which are multicellular, branched, have oblique cross wall. In Selaginella, special leafless positively geotropic structures called rhizophores arise from the stem at the point of branching. Rhizophore resembles the stem in some characters and roots in other characters and was regarded as organ-sui-genesis (organ of independent origin).",
   206→   206→      "CBSE AIPMT",
   207→   207→      1992.0,
   208→   208→      null,
   209→   209→      null
   210→   210→    ]
   211→   211→  },
   212→   212→  {
   213→   213→    "sheet": "Class11",
   214→   214→    "row": 3100,
   215→   215→    "data": [
   216→   216→      "Biology",
   217→   217→      3.0,
   218→   218→      "Plant Kingdom",
   219→   219→      "English",
   220→   220→      "Pteridophytes differ from mosses/ bryophytes in possessing",
   221→   221→      "independent gametophyte",
   222→   222→      "well developed vascular system",
   223→   223→      "archegonia",
   224→   224→      "flagellate spermatozoids",
   225→   225→      2.0,
   226→   226→      "Pteridophytes are most primitive vascular flowerless, spore producing cryptogamic land plants, commonly called vascular amphibians/botanical snakes/spore producing seedless trachaeophytes. They are first vascular land plants to have independent sporophyte diploid plant body with true root, stem and leaves. In contrast bryophytes, the amphibians of plant kingdom are devoid of true roots, stem and leaves, with no vascular supply but root-like, non-vascular rhizoids, leaf-like and stem-like structures are present.",
   227→   227→      "CBSE AIPMT",
   228→   228→      1993.0,
   229→   229→      null,
   230→   230→      null
   231→   231→    ]
   232→   232→  },
   233→   233→  {
   234→   234→    "sheet": "Class11",
   235→   235→    "row": 3101,
   236→   236→    "data": [
   237→   237→      "Biology",
   238→   238→      3.0,
   239→   239→      "Plant Kingdom",
   240→   240→      "English",
   241→   241→      "Evolutionary important character of Selaginella is",
   242→   242→      "heterosporous nature",
   243→   243→      "rhizophore",
   244→   244→      "strobili",
   245→   245→      "ligule",
   246→   246→      1.0,
   247→   247→      "Heterospory; i.e. the production of two different types of spores : larger macrospores and smaller microspores is a character of evolutionary significance in pteridophyte (Selaginella) because seed habit (characteristic feature of gymnosperms",
   248→   248→      "CBSE AIPMT",
   249→   249→      1989.0,
   250→   250→      null,
   251→   251→      null
   252→   252→    ]
   253→   253→  },
   254→   254→  {
   255→   255→    "sheet": "Class11",
   256→   256→    "row": 3102,
   257→   257→    "data": [
   258→   258→      "Biology",
   259→   259→      3.0,
   260→   260→      "Plant Kingdom",
   261→   261→      "English",
   262→   262→      "Pteridophytes are most primitive vascular flowerless, spore producing cryptogamic land plants, commonly called vascular amphibians/botanical snakes/spore producing seedless trachaeophytes. They are first vascular land plants to have independent sporophyte diploid plant body with true root, stem and leaves. In contrast bryophytes, the amphibians of plant kingdom are devoid of true roots, stem and leaves, with no vascular supply but root-like, non-vascular rhizoids, leaf-like and stem-like structures are present.",
   263→   263→      null,
   264→   264→      null,
   265→   265→      null,
   266→   266→      null,
   267→   267→      null,
   268→   268→      null,
   269→   269→      null,
   270→   270→      null,
   271→   271→      null,
   272→   272→      null
   273→   273→    ]
   274→   274→  },
   275→   275→  {
   276→   276→    "sheet": "Class11",
   277→   277→    "row": 3103,
   278→   278→    "data": [
   279→   279→      "Biology",
   280→   280→      3.0,
   281→   281→      "Plant Kingdom",
   282→   282→      "English",
   283→   283→      "Which one of the following statements is correct?",
   284→   284→      "Horsetails are gymnosperms",
   285→   285→      "Selaginella is heterosporous, while Salvinia is homosporous",
   286→   286→      "Ovules are not enclosed by ovary wall in gymnosperms",
   287→   287→      "Stems are usually unbrancned in both Cycas and Cedrus.",
   288→   288→      3.0,
   289→   289→      "In gymnosperms, ovules are not enclosed by ovary wall. Seeds do not occur inside a fruit. They are naked. Horsetail is the common name of Equisetum. Pteridophytes like Selaginella and Salvinia are heterosporous and possess two types of spores, i.e. microspores and megaspores. Cycas has an unbranched columnar stem while Cedrus possess branched stem. Therefore, only statement (c) is correct.",
   290→   290→      "NEET",
   291→   291→      2018.0,
   292→   292→      null,
   293→   293→      null
   294→   294→    ]
   295→   295→  },
   296→   296→  {
   297→   297→    "sheet": "Class11",
   298→   298→    "row": 3104,
   299→   299→    "data": [
   300→   300→      "Biology",
   301→   301→      3.0,
   302→   302→      "Plant Kingdom",
   303→   303→      "English",
   304→   304→      "Select the correct statement.",
   305→   305→      "Salvinia, Ginkgo and Pinus all are gymnosperms",
   306→   306→      "Sequoia is one of the tallest trees",
   307→   307→      "The leaves of gymnosperms are not well adapted to extremes of climate",
   308→   308→      "Gymnosperms are both homosporous and heterosporous",
   309→   309→      2.0,
   310→   310→      "Sequoia is one of the tallest tree species, known as red wood tree. It is a gymnospermic plant. Salvinia is an angiosperm, but Ginkgo and Pinus are gymnosperms. Gymnosperms are well adapted to extremes of climate and are heterosporous.",
   311→   311→      "NEET",
   312→   312→      "2016, Phase I",
   313→   313→      null,
   314→   314→      null
   315→   315→    ]
   316→   316→  },
   317→   317→  {
   318→   318→    "sheet": "Class11",
   319→   319→    "row": 3105,
   320→   320→    "data": [
   321→   321→      "Biology",
   322→   322→      3.0,
   323→   323→      "Plant Kingdom",
   324→   324→      "English",
   325→   325→      "Conifers are adapted to tolerate extreme environmental conditions because of",
   326→   326→      "broad hardy leaves",
   327→   327→      "superficial stomata",
   328→   328→      "thick cuticle",
   329→   329→      "the presence of vessels",
   330→   330→      3.0,
   331→   331→      "Conifers are gymnosperms. Their leaves show xerophytic adaptations. The leaves are like needle with thick walled single layered epidermal cells covered with thick cuticle. This enables them to tolerate extreme climatic conditions.",
   332→   332→      "NEET",
   333→   333→      "2016, Phase II",
   334→   334→      null,
   335→   335→      null
   336→   336→    ]
   337→   337→  },
   338→   338→  {
   339→   339→    "sheet": "Class11",
   340→   340→    "row": 3106,
   341→   341→    "data": [
   342→   342→      "Biology",
   343→   343→      3.0,
   344→   344→      "Plant Kingdom",
   345→   345→      "English",
   346→   346→      "Read the following statements and answer the question which follows them I. In liverworts, mosses and ferns gametophytes are free living. II. Gymnosperms and some ferns are heterosporous. III. Sexual reproduction in Fucus, Volvox and Albugo is oogamous. IV. The sporophyte in liverworts is more elaborate than that in mosses. How many of the above statements are correct?",
   347→   347→      "One",
   348→   348→      "Two",
   349→   349→      "Three",
   350→   350→      "Four",
   351→   351→      3.0,
   352→   352→      "Statement I, II and III are correct. Statement IV is incorrect and can be corrected as the sporophyte in mosses is more elaborate than in liverworts.",
   353→   353→      "NEET",
   354→   354→      2013.0,
   355→   355→      null,
   356→   356→      null
   357→   357→    ]
   358→   358→  },
   359→   359→  {
   360→   360→    "sheet": "Class11",
   361→   361→    "row": 3107,
   362→   362→    "data": [
   363→   363→      "Biology",
   364→   364→      3.0,
   365→   365→      "Plant Kingdom",
   366→   366→      "English",
   367→   367→      "Cycas and Adiantum resemble each other in having",
   368→   368→      "seeds",
   369→   369→      "motile sperms",
   370→   370→      "cambium",
   371→   371→      "vessels",
   372→   372→      2.0,
   373→   373→      "Multiciliated motile sperms are found in both Cycas (gymnosperm) and Adiantum or walking fern (pteridophyte). Seeds and cambium are present in Cycas (quite common in gymnosperms) but absent in pteridophytes. Vessels are absent in both.",
   374→   374→      "NEET",
   375→   375→      2013.0,
   376→   376→      null,
   377→   377→      null
   378→   378→    ]
   379→   379→  },
   380→   380→  {
   381→   381→    "sheet": "Class11",
   382→   382→    "row": 3108,
   383→   383→    "data": [
   384→   384→      "Biology",
   385→   385→      3.0,
   386→   386→      "Plant Kingdom",
   387→   387→      "English",
   388→   388→      "The gametophyte is not an independent, free living generation in",
   389→   389→      "Adiantum",
   390→   390→      "Marchantia",
   391→   391→      "Pinus",
   392→   392→      "Polytrichum",
   393→   393→      3.0,
   394→   394→      "In gymnosperms, (e.g. Pinus, Cycas, etc.) the male and female gametophytes do not have an independent free-living existence. They remain within the sporangia retained on the sporophytes.",
   395→   395→      "CBSE AIPMT",
   396→   396→      2011.0,
   397→   397→      null,
   398→   398→      null
   399→   399→    ]
   400→   400→  },
   401→   401→  {
   402→   402→    "sheet": "Class11",
   403→   403→    "row": 3109,
   404→   404→    "data": [
   405→   405→      "Biology",
   406→   406→      3.0,
   407→   407→      "Plant Kingdom",
   408→   408→      "English",
   409→   409→      "Select one of the following pairs of important features distinguishing Gnetum from Cycas and Pinus and showing affinities with angiosperms",
   410→   410→      "absence of resin duct and leaf venation",
   411→   411→      "presence of vessel elements and absence of archegonia",
   412→   412→      "perianth and two integuments",
   413→   413→      "embryo development and apical meristem",
   414→   414→      2.0,
   415→   415→      "The presence of vessels in the xylem is an angiospermic character found in Gnetum which distinguish it from Cycas and Pinus. Gnetum resembles angiosperms in many other aspects also like (i) The leaves in Gnetum have reticulate venation that is an angiospermic character. (ii) In Gnetum female gametophyte is only partly cellular before fertilisation and becomes completely cellular only after fertilisation. Some of the free nuclei act as eggs as there are no archegonia. The short apices in Gnetum and angiosperms show a distinct tunica and corpus configuration. The cortex of stem of Pinus is traverse by large resin ducts or canals. Each duct or canal is lined by a layer of thin walled parenchymatous glandular secretory cells constituting epithelium. The epithelial cells secrete resin into canal. Resin is the chief source of terpentine.",
   416→   416→      "CBSE AIPMT",
   417→   417→      2008.0,
   418→   418→      null,
   419→   419→      null
   420→   420→    ]
   421→   421→  },
   422→   422→  {
   423→   423→    "sheet": "Class11",
   424→   424→    "row": 3110,
   425→   425→    "data": [
   426→   426→      "Biology",
   427→   427→      3.0,
   428→   428→      "Plant Kingdom",
   429→   429→      "English",
   430→   430→      "Flagellated male gametes are present in all the three of which one of the following sets?",
   431→   431→      "Anthoceros, Funaria and Spirogyra",
   432→   432→      "Zygnema, Saprolegnia and Hydrilla",
   433→   433→      "Fucus, Marselia and Calotropis",
   434→   434→      "Riccia, Dryopteris and Cycas",
   435→   435→      4.0,
   436→   436→      "Flagellated male gametes are present in Riccia, Dryopteris and Cycas.",
   437→   437→      "CBSE AIPMT",
   438→   438→      2007.0,
   439→   439→      null,
   440→   440→      null
   441→   441→    ]
   442→   442→  },
   443→   443→  {
   444→   444→    "sheet": "Class11",
   445→   445→    "row": 3111,
   446→   446→    "data": [
   447→   447→      "Biology",
   448→   448→      3.0,
   449→   449→      "Plant Kingdom",
   450→   450→      "English",
   451→   451→      "In gymnosperms, the pollen chamber represents",
   452→   452→      "a cell in the pollen grain in which the sperms are formed",
   453→   453→      "a cavity in the ovule in which pollen grains are stored after pollination",
   454→   454→      "an opening in the megagametophyte through which the pollen tube approaches the egg",
   455→   455→      "the microsporangium in which pollen grains develop",
   456→   456→      2.0,
   457→   457→      "In gymnosperms, the pollen chamber is a cavity in the ovule in which pollen grains are stored after pollination.",
   458→   458→      "CBSE AIPMT",
   459→   459→      2007.0,
   460→   460→      null,
   461→   461→      null
   462→   462→    ]
   463→   463→  },
   464→   464→  {
   465→   465→    "sheet": "Class11",
   466→   466→    "row": 3112,
   467→   467→    "data": [
   468→   468→      "Biology",
   469→   469→      3.0,
   470→   470→      "Plant Kingdom",
   471→   471→      "English",
   472→   472→      "Which one of the following is a living fossil?",
   473→   473→      "Cycas",
   474→   474→      "Moss",
   475→   475→      "Saccharomyces",
   476→   476→      "Spirogyra",
   477→   477→      1.0,
   478→   478→      "The Cycadales is an ancient order of gymnosperms exhibiting several primitive features—now having only a few living representative of once a large group of plants that glorified during the Mesozoic era. Therefore, Cycas is called as living fossil.",
   479→   479→      "CBSE AIPMT",
   480→   480→      "2004-03-01T00:00:00",
   481→   481→      null,
   482→   482→      null
   483→   483→    ]
   484→   484→  },
   485→   485→  {
   486→   486→    "sheet": "Class11",
   487→   487→    "row": 3113,
   488→   488→    "data": [
   489→   489→      "Biology",
   490→   490→      3.0,
   491→   491→      "Plant Kingdom",
   492→   492→      "English",
   493→   493→      "Which one pair of examples will correctly represent the grouping spermatophyta according to one of the schemes of classifying plants?",
   494→   494→      "Rhizopus, Triticum",
   495→   495→      "Ginkgo, Pisum",
   496→   496→      "Acacia, sugarcane",
   497→   497→      "Pinus, Cycas",
   498→   498→      2.0,
   499→   499→      "Ginkgo is a gymnospermic plant so it comes before angiospermic plant, Pisum (pea). Rhizopus is a fungus and Triticum (wheat) is an angiospermic plant. Option (c) has both angiospermic plants and option (d) has both gymnospermic plants.",
   500→   500→      "CBSE AIPMT",
   501→   501→      2003.0,
   502→   502→      null,
   503→   503→      null
   504→   504→    ]
   505→   505→  },
   506→   506→  {
   507→   507→    "sheet": "Class11",
   508→   508→    "row": 3114,
   509→   509→    "data": [
   510→   510→      "Biology",
   511→   511→      3.0,
   512→   512→      "Plant Kingdom",
   513→   513→      "English",
   514→   514→      "Which of the following plants produces seeds but not flowers?",
   515→   515→      "Maize",
   516→   516→      "Mint",
   517→   517→      "Peepal",
   518→   518→      "Pinus",
   519→   519→      4.0,
   520→   520→      "Pinus is a gymnospermic plant. Ovules of Pinus are uncovered which lie on the megasporophyll, hence, these plants do not have flowers. However, it produces seeds (from ovule after fertilisation) like other three plants mentioned, all of which are angiosperms.",
   521→   521→      "CBSE AIPMT",
   522→   522→      2002.0,
   523→   523→      null,
   524→   524→      null
   525→   525→    ]
   526→   526→  },
   527→   527→  {
   528→   528→    "sheet": "Class11",
   529→   529→    "row": 3115,
   530→   530→    "data": [
   531→   531→      "Biology",
   532→   532→      3.0,
   533→   533→      "Plant Kingdom",
   534→   534→      "English",
   535→   535→      "Cycas has two cotyledons but not included in angiosperms because of",
   536→   536→      "naked ovules",
   537→   537→      "seems like monocot",
   538→   538→      "circinate ptyxis",
   539→   539→      "compound leaves",
   540→   540→      1.0,
   541→   541→      "Gymnosperms (Gk. gymnos-naked; sperma-seed e.g. naked seed plants) is a group of phanerogams which have naked ovules, i.e. structure (ovules) that eventually become the seeds after fertilisation and not completely enclosed by the tissues of the parent individual.",
   542→   542→      "CBSE AIPMT",
   543→   543→      2001.0,
   544→   544→      null,
   545→   545→      null
   546→   546→    ]
   547→   547→  },
   548→   548→  {
   549→   549→    "sheet": "Class11",
   550→   550→    "row": 3116,
   551→   551→    "data": [
   552→   552→      "Biology",
   553→   553→      3.0,
   554→   554→      "Plant Kingdom",
   555→   555→      "English",
   556→   556→      "The largest ovules, largest male and female gametes and largest plants are found among",
   557→   557→      "angiosperms",
   558→   558→      "tree ferns and some monocots",
   559→   559→      "gymnosperms",
   560→   560→      "dicotyledonous plants",
   561→   561→      3.0,
   562→   562→      "Cycas with largest antherozoids and ovule and the largest plant Sequoia belong to gymnosperms. Gymnosperm is a group of naked seeded plants, i.e. their ovules are not enclosed by ovary walls. Ovules of gymnosperms are directly borne on the megasporophyll.",
   563→   563→      "CBSE AIPMT",
   564→   564→      2000.0,
   565→   565→      null,
   566→   566→      null
   567→   567→    ]
   568→   568→  },
   569→   569→  {
   570→   570→    "sheet": "Class11",
   571→   571→    "row": 3117,
   572→   572→    "data": [
   573→   573→      "Biology",
   574→   574→      3.0,
   575→   575→      "Plant Kingdom",
   576→   576→      "English",
   577→   577→      "In which of the following would you place the plants having vascular tissue, lacking seeds?",
   578→   578→      "Algae",
   579→   579→      "Bryophytes",
   580→   580→      "Pteridophytes",
   581→   581→      "Gymnosperms",
   582→   582→      3.0,
   583→   583→      "Pteridophytes and gymnosperms do have vascular tissues. However, gymnosperms bear seeds while pteridophytes not bear seeds. Algae and bryophytes do not possess vascular tissues.",
   584→   584→      "CBSE AIPMT",
   585→   585→      1999.0,
   586→   586→      null,
   587→   587→      null
   588→   588→    ]
   589→   589→  },
   590→   590→  {
   591→   591→    "sheet": "Class11",
   592→   592→    "row": 3118,
   593→   593→    "data": [
   594→   594→      "Biology",
   595→   595→      3.0,
   596→   596→      "Plant Kingdom",
   597→   597→      "English",
   598→   598→      "Largest sperms in the plant world are found in",
   599→   599→      "Pinus",
   600→   600→      "Banyan",
   601→   601→      "Cycas",
   602→   602→      "Tsuja",
   603→   603→      3.0,
   604→   604→      "Cycas is a gymnospermic plant. It has the biggest sperms (antherozoids) and ovules in the plant world.",
   605→   605→      "CBSE AIPMT",
   606→   606→      1998.0,
   607→   607→      null,
   608→   608→      null
   609→   609→    ]
   610→   610→  },
   611→   611→  {
   612→   612→    "sheet": "Class11",
   613→   613→    "row": 3119,
   614→   614→    "data": [
   615→   615→      "Biology",
   616→   616→      3.0,
   617→   617→      "Plant Kingdom",
   618→   618→      "English",
   619→   619→      "Which one of the following statements about Cycas is incorrect?",
   620→   620→      "It does not have a well organised female",
   621→   621→      null,
   622→   622→      null,
   623→   623→      null,
   624→   624→      1.0,
   625→   625→      null,
   626→   626→      "CBSE AIPMT",
   627→   627→      1998.0,
   628→   628→      null,
   629→   629→      null
   630→   630→    ]
   631→   631→  },
   632→   632→  {
   633→   633→    "sheet": "Class11",
   634→   634→    "row": 3120,
   635→   635→    "data": [
   636→   636→      "Biology",
   637→   637→      3.0,
   638→   638→      "Plant Kingdom",
   639→   639→      "English",
   640→   640→      "Seed habit first originated in",
   641→   641→      "certain ferns",
   642→   642→      "certain pines",
   643→   643→      "certain monocots",
   644→   644→      "primitive dicots",
   645→   645→      1.0,
   646→   646→      "The tendency towards seed formation is called seed habit. It was developed in fossil gymnosperm of group Cycadofilicales (pteridosperms), i.e. seed ferns, e.g. Lyginopteris which bears characters of cycads and ferns both. Seed habit is shown by few pteridophytes like Selaginella, Marselia, Isoetes, etc. which exhibit heterospory.",
   647→   647→      "CBSE AIPMT",
   648→   648→      1996.0,
   649→   649→      null,
   650→   650→      null
   651→   651→    ]
   652→   652→  },
   653→   653→  {
   654→   654→    "sheet": "Class11",
   655→   655→    "row": 3121,
   656→   656→    "data": [
   657→   657→      "Biology",
   658→   658→      3.0,
   659→   659→      "Plant Kingdom",
   660→   660→      "English",
   661→   661→      "The ‘wing’ of Pinus seed is derived from",
   662→   662→      "testa",
   663→   663→      "testa and tegmen",
   664→   664→      "surface of ovuliferous scale",
   665→   665→      "All of the above",
   666→   666→      3.0,
   667→   667→      "The winges of seed of Pinus is thin, membranous diploid and develops jointly from the basal upper surface (adaxial) of ovuliferous scale and outer layer of integument of the ovule.",
   668→   668→      "CBSE AIPMT",
   669→   669→      1994.0,
   670→   670→      null,
   671→   671→      null
   672→   672→    ]
   673→   673→  },
   674→   674→  {
   675→   675→    "sheet": "Class11",
   676→   676→    "row": 3122,
   677→   677→    "data": [
   678→   678→      "Biology",
   679→   679→      3.0,
   680→   680→      "Plant Kingdom",
   681→   681→      "English",
   682→   682→      "Pinus differs from mango in having",
   683→   683→      "tree habit",
   684→   684→      "green leaves",
   685→   685→      "ovules not enclosed in ovary",
   686→   686→      "wood",
   687→   687→      3.0,
   688→   688→      "Gymnosperms, (e.g. Pinus) are commonly called as naked seeded plants since their ovules (which later become seed) are not covered and lie naked on the surfaces of specialised leaves (megasporophylls or ovuliferous scales) arranged into cones. Thus, gymnosperms are also known as seeded plants without flowers or phanerogams without ovary. In contrast, angiosperms are seed bearing, flowering vascular plants in which seeds are enclosed in fruits, and are called as phanerogams with ovary or seeded flowering plants.",
   689→   689→      "CBSE AIPMT",
   690→   690→      1993.0,
   691→   691→      null,
   692→   692→      null
   693→   693→    ]
   694→   694→  },
   695→   695→  {
   696→   696→    "sheet": "Class11",
   697→   697→    "row": 3123,
   698→   698→    "data": [
   699→   699→      "Biology",
   700→   700→      3.0,
