     1→     1→[
   148→   148→      "Respiration in Plants",
   149→   149→      "English",
   150→   150→      "EMP can produce a total of",
   151→   151→      "6 ATP",
   152→   152→      "8 ATP",
   153→   153→      "24 ATP",
   154→   154→      "38 ATP",
   155→   155→      2.0,
   156→   156→      "EMP (Embden-Meyerhof Paranas Pathway) refers to glycolysis, in which one molecule of glucose is broken down to two molecules of pyruvic acid. In this process there is a gain of 2NADH (2 ⋅ 3 ATP) and 2 ATP, i.e. total 8 ATP.",
   157→   157→      "CBSE AIPMT",
   158→   158→      null,
   159→   159→      null
   160→   160→    ]
   161→   161→  },
   162→   162→  {
   163→   163→    "sheet": "Class11",
   164→   164→    "row": 2198,
   165→   165→    "data": [
   166→   166→      "Biology",
   167→   167→      null,
   168→   168→      "Respiration in Plants",
   169→   169→      "English",
   170→   170→      "Incomplete oxidation of glucose into pyruvic acid with several intermediate steps is known as",
   171→   171→      "TCA-pathway",
   172→   172→      "glycolysis",
   173→   173→      "HMS-pathway",
   174→   174→      "Krebs’ cycle",
   175→   175→      2.0,
   176→   176→      "Glycolysis is the sequence of enzyme mediated reactions by which glucose is degraded anaerobically into pyruvic acid in cell cytoplasm. The net gain of molecules of ATP during glycolysis is two. TOPIC 2 Krebs Cycle and Electron Transport Chain",
   177→   177→      "CBSE AIPMT",
   178→   178→      null,
   179→   179→      null
   180→   180→    ]
   181→   181→  },
   182→   182→  {
   183→   183→    "sheet": "Class11",
   184→   184→    "row": 2199,
   185→   185→    "data": [
   186→   186→      "Biology",
   187→   187→      null,
   188→   188→      "Respiration in Plants",
   189→   189→      "English",
   190→   190→      "Which of the following statement is incorrect?",
   191→   191→      "During aerobic respiration, role of oxygen is limited to the terminal stage",
   192→   192→      "In ETC (Electron Transport Chain), one molecule of NADH + H + gives rise to 2 ATP molecules and one FADH2 gives rise to 3 ATPmolecules",
   193→   193→      "ATP is synthesised through complex V",
   194→   194→      "Oxidation-reduction reactions produce proton gradient in respiration",
   195→   195→      2.0,
   196→   196→      "Oxidation of one molecule of NADH gives rise to 3 molecules of ATP and one molecule of FADH2 produces 2 molecules of ATP. Respiration in Plants 137 NADH and FADH2 are two different types of electron donors. They differ in the ways they feed electron during electron transport chain. NADH feeds its electrons into the electron transport chain at the beginning (Complex I). FADH2 feeds into the electron transport chain at Complex II (at a lower energy level down the chain). The high energy electrons from NADH have sufficient energy to result in 3 ATP whereas the lower energy electrons in FADH2 have energy for 2 ATP production.",
   197→   197→      "NEET",
   198→   198→      null,
   199→   199→      null
   200→   200→    ]
   201→   201→  },
   202→   202→  {
   203→   203→    "sheet": "Class11",
   204→   204→    "row": 2200,
   205→   205→    "data": [
   206→   206→      "Biology",
   207→   207→      null,
   208→   208→      "Respiration in Plants",
   209→   209→      "English",
   210→   210→      "Pyruvate dehydrogenase activity during aerobic respiration requires",
   211→   211→      "calcium",
   212→   212→      "iron",
   213→   213→      "cobalt",
   214→   214→      "magnesium",
   215→   215→      4.0,
   216→   216→      "Pyruvate dehydrogenase enzyme is involved in the conversion of pyruvate to acetyl Co-A, after the completion of glycolysis and before the start of Krebs’ cycle. This enzyme is made up of decarboxylase, lipoic acid, tr a cetylase andMg2 + ion. The reaction occur in following way Pyruvate+ + ⎯→ ⎯⎯ + NAD Co- A + Pyruvate dehydrogenase, Mg 2 Acetyl Co- A NADH H CO2 + +++ In this reactionMg2 + acts as a cofactor.",
   217→   217→      "NEET (Oct.)",
   218→   218→      null,
   219→   219→      null
   220→   220→    ]
   221→   221→  },
   222→   222→  {
   223→   223→    "sheet": "Class11",
   224→   224→    "row": 2201,
   225→   225→    "data": [
   226→   226→      "Biology",
   227→   227→      null,
   228→   228→      "Respiration in Plants",
   229→   229→      "English",
   230→   230→      "The number of substrate level phosphorylation in one turn of citric acid cycle is",
   231→   231→      "one",
   232→   232→      "two",
   233→   233→      "three",
   234→   234→      "zero",
   235→   235→      1.0,
   236→   236→      "The number of substrate level phosphorylation in one turn of citric acid cycle is 1. During Krebs’ or citric acid cycle, succinyl-Co-A is acted upon by enzyme succinyl-Co-A synthetase to form succinate (a 4C compound). The reaction releases sufficient energy to form ATP (in plants) or GTP (in animals) by substrate-level phosphorylation. GTP can form ATP through a coupled reaction. Succinyl Co-A+GDP/ADP+H3 PO4 synthetase. Succinyl Co-A Succinate +Co-A+GTP/ATP.",
   237→   237→      "NEET (Sep.)",
   238→   238→      null,
   239→   239→      null
   240→   240→    ]
   241→   241→  },
   242→   242→  {
   243→   243→    "sheet": "Class11",
   244→   244→    "row": 2202,
   245→   245→    "data": [
   246→   246→      "Biology",
   247→   247→      null,
   248→   248→      "Respiration in Plants",
   249→   249→      "English",
   250→   250→      "Where is respiratory Electron Transport System (ETS) located in plants?",
   251→   251→      "Mitochondrial matrix",
   252→   252→      "Outer mitochondrial membrane",
   253→   253→      "Inner mitochondrial membrane",
   254→   254→      "Intermembrane space",
   255→   255→      3.0,
   256→   256→      "Respiratory Electron Transport System (ETS) in plants is located in inner mitochondrial membrane. It serves as the site of oxidative phosphorylation through the action of ATP synthase.",
   257→   257→      "NEET (Odisha)",
   258→   258→      null,
   259→   259→      null
   260→   260→    ]
   261→   261→  },
   262→   262→  {
   263→   263→    "sheet": "Class11",
   264→   264→    "row": 2203,
   265→   265→    "data": [
   266→   266→      "Biology",
   267→   267→      null,
   268→   268→      "Respiration in Plants",
   269→   269→      "English",
   270→   270→      "Which one of these statements is incorrect?",
   271→   271→      "Glycolysis operates as long as it is supplied with NAD that can pick up hydrogen atoms.",
   272→   272→      "Glycolysis occurs in cytosol",
   273→   273→      "Enzymes of TCA cycle are present in mitochondrial matrix",
   274→   274→      "Oxidative phosphorylation takes place in outer mitochondrial membrane",
   275→   275→      4.0,
   276→   276→      "Oxidative phosphorylation is the process of ATP formation due to the transfer of electrons from NADH or FADH2 to oxygen molecule (O ) 2 by a series of electron carriers. This process occurs in the inner mitochondrial membrane because of its less permeability, presence of ETC proteins and ATP synthase. The rest three statements are correct. 13 What is the role of NAD+ in cellular respiration? [NEET 2018] (a) It is a nucleotide source of ATP synthesis (b) It functions as an electron carrier (c) It functions as an enzyme (d) It is the final electron acceptor for anaerobic respiration  b  NAD+ functions as an electron carrier in cellular respiration. NAD is an oxidising agent which accept electrons and then transfer them to the Electron Transport System (ETS). As a result, 3ATP molecules are formed.",
   277→   277→      "NEET",
   278→   278→      null,
   279→   279→      null
   280→   280→    ]
   281→   281→  },
   282→   282→  {
   283→   283→    "sheet": "Class11",
   284→   284→    "row": 2204,
   285→   285→    "data": [
   286→   286→      "Biology",
   287→   287→      null,
   288→   288→      "Respiration in Plants",
   289→   289→      "English",
   290→   290→      "Which statement is wrong for Krebs’ cycle?",
   291→   291→      "There are three points in the cycle whereNAD+ is reduced to NADH + + H",
   292→   292→      "There is one point in the cycle where FAD + is reduced toFADH2",
   293→   293→      "During conversion of succinyl Co-A to succinic acid, a molecule of GTP is synthesised",
   294→   294→      "The cycle starts with condensation of acetyl group (acetyl Co-A) with pyruvic acid to yield citric acid",
   295→   295→      4.0,
   296→   296→      "Option (d) is incorrect, which can be corrected as Krebs’ cycle starts with the condensation of acetyl group with oxaloacetic acid and water to yield citric acid. During conversion of succinic acid to fumaric acid FAD + is reduced toFADH2 . During conversion of pyruvic acid to acetyl Co- A, isocitrate to oxalosuccinic acid andα-ketoglutaric acid to succinyl Co-ANAD+ is reduced toNADPH+H+.",
   297→   297→      "NEET",
   298→   298→      null,
   299→   299→      null
   300→   300→    ]
   301→   301→  },
   302→   302→  {
   303→   303→    "sheet": "Class11",
   304→   304→    "row": 2205,
   305→   305→    "data": [
   306→   306→      "Biology",
   307→   307→      null,
   308→   308→      "Respiration in Plants",
   309→   309→      "English",
   310→   310→      "Oxidative phosphorylation is",
   311→   311→      "formation of ATP by transfer of phosphate group from a substrate to ADP",
   312→   312→      "oxidation of phosphate group in ATP",
   313→   313→      "addition of phosphate group to ATP",
   314→   314→      "formation of ATP by energy released from electrons removed during substrate oxidation",
   315→   315→      1.0,
   316→   316→      "Oxidative phosphorylation is the process of formation of ATP from ADP and inorganic phosphate (P)i in the presence of oxygen. It occurs mainly in the Electron Transport Chain (ETC) of cellular respiration.",
   317→   317→      "NEET , Phase II",
   318→   318→      null,
   319→   319→      null
   320→   320→    ]
   321→   321→  },
   322→   322→  {
   323→   323→    "sheet": "Class11",
   324→   324→    "row": 2206,
   325→   325→    "data": [
   326→   326→      "Biology",
   327→   327→      null,
   328→   328→      "Respiration in Plants",
   329→   329→      "English",
   330→   330→      "Which of the metabolites is common to respiration mediated breakdown of fats, carbohydrates and proteins?",
   331→   331→      "Glucose-6-phosphate",
   332→   332→      "Fructose 1, 6-bisphosphate",
   333→   333→      "Pyruvic acid",
   334→   334→      "Acetyl Co-A",
   335→   335→      4.0,
   336→   336→      "Acetyl Co-A is common to respiration mediated breakdown of fats, carbohydrates and proteins. Glucose and fructose are phosphorylated to give rise to glucose-6-phosphate by the activity of the enzyme hexokinase. Glucose-6-phosphate is then converted into fructose-6-phosphate and further to fructose 1-6-bisphosphate. Pyruvic acid is the end product of glycolysis.",
   337→   337→      "NEET",
   338→   338→      null,
   339→   339→      null
   340→   340→    ]
   341→   341→  },
   342→   342→  {
   343→   343→    "sheet": "Class11",
   344→   344→    "row": 2207,
   345→   345→    "data": [
   346→   346→      "Biology",
   347→   347→      null,
   348→   348→      "Respiration in Plants",
   349→   349→      "English",
   350→   350→      "Aerobic respiratory pathway is appropriately termed",
   351→   351→      "catabolic",
   352→   352→      "parabolic",
   353→   353→      "amphibolic",
   354→   354→      "anabolic",
   355→   355→      3.0,
   356→   356→      "An amphibolic pathway is a biochemical pathway that serves both anabolic and catabolic processes. An important example of an amphibolic pathway is the Krebs’ cycle, which involves both the catabolism of carbohydrates and fatty acid and the synthesis of anabolic precursors for amino acid synthesis, eg, α-ketogluturate and oxalo acetate.",
   357→   357→      "CBSE AIPMT",
   358→   358→      null,
   359→   359→      null
   360→   360→    ]
   361→   361→  },
   362→   362→  {
   363→   363→    "sheet": "Class11",
   364→   364→    "row": 2208,
   365→   365→    "data": [
   366→   366→      "Biology",
   367→   367→      null,
   368→   368→      "Respiration in Plants",
   369→   369→      "English",
   370→   370→      "The overall goal of glycolysis, Krebs’ cycle and the electron transport system is the formation of",
   371→   371→      "ATP in small stepwise units",
   372→   372→      "ATP in one large oxidation reaction",
   373→   373→      "sugars",
   374→   374→      "nucleic acids",
   375→   375→      1.0,
   376→   376→      "Glycolysis, Krebs’ cycle and electron transport system are meant for ATP synthesis in different steps. ATP is the energy currency of cell.",
   377→   377→      "CBSE AIPMT",
   378→   378→      null,
   379→   379→      null
   380→   380→    ]
   381→   381→  },
   382→   382→  {
   383→   383→    "sheet": "Class11",
   384→   384→    "row": 2209,
   385→   385→    "data": [
   386→   386→      "Biology",
   387→   387→      null,
   388→   388→      "Respiration in Plants",
   389→   389→      "English",
   390→   390→      "All enzymes of TCA cycle are located in the mitochondrial matrix except one which is located in inner mitochondrial membranes in eukaryotes and in cytosol in prokaryotes. This enzyme is",
   391→   391→      "lactate dehydrogenase",
   392→   392→      "isocitrate dehydrogenase",
   393→   393→      "malate dehydrogenase",
   394→   394→      "succinate dehydrogenase",
   395→   395→      4.0,
   396→   396→      "Succinate dehydrogenase enzyme is present on inner membrane of mitochondria and catalyses the oxidation of succinate to fumarate.",
   397→   397→      "CBSE AIPMT",
   398→   398→      null,
   399→   399→      null
   400→   400→    ]
   401→   401→  },
   402→   402→  {
   403→   403→    "sheet": "Class11",
   404→   404→    "row": 2210,
   405→   405→    "data": [
   406→   406→      "Biology",
   407→   407→      null,
   408→   408→      "Photosynthesis in Higher Plants",
   409→   409→      "English",
   410→   410→      "Chemiosmotic theory of ATP synthesis in the chloroplast and mitochondria is based on",
   411→   411→      "membrane potential",
   412→   412→      "accumulation ofNa + ions",
   413→   413→      "accumulation ofK + ions",
   414→   414→      "proton gradient",
   415→   415→      4.0,
   416→   416→      "Chemiosmotic hypothesis for oxidative phosphorylation (ATP synthesis) was proposed by Peter Mitchell in 1961, for this he was awarded Nobel Prize in 1978. This theory is based on proton gradient.",
   417→   417→      "CBSE AIPMT",
   418→   418→      null,
   419→   419→      null
   420→   420→    ]
   421→   421→  },
   422→   422→  {
   423→   423→    "sheet": "Class11",
   424→   424→    "row": 2211,
   425→   425→    "data": [
   426→   426→      "Biology",
   427→   427→      null,
   428→   428→      "Photosynthesis in Higher Plants",
   429→   429→      "English",
   430→   430→      "Which one of the following concerns photophosphorylation?",
   431→   431→      "AMP + inorganicPO4 Light energy ATP ⎯⎯⎯⎯⎯→ Light energy ATP",
   432→   432→      "ADP + AMP ⎯⎯⎯⎯⎯→",
   433→   433→      "ADP + inorganicPO4 Light energy ATP ⎯⎯⎯⎯⎯→",
   434→   434→      "ADP + inorganicPO ATP 4 ⎯→",
   435→   435→      3.0,
   436→   436→      "Phosphorylation refers to the process in which ATP is made when energy is used to bind another phosphate to ADP. Photophosphorylation reactions are part of both respiration and photosynthesis. Respiration in Plants 139",
   437→   437→      "CBSE AIPMT",
   438→   438→      null,
   439→   439→      null
   440→   440→    ]
   441→   441→  },
   442→   442→  {
   443→   443→    "sheet": "Class11",
   444→   444→    "row": 2212,
   445→   445→    "data": [
   446→   446→      "Biology",
   447→   447→      null,
   448→   448→      "Respiration in Plants",
   449→   449→      "English",
   450→   450→      "In which one of the following do the two names refer to one and the same thing?",
   451→   451→      "Tricarboxylic acid cycle and urea cycle",
   452→   452→      "Krebs’ cycle and Calvin cycle",
   453→   453→      "Tricarboxylic acid cycle and citric acid cycle",
   454→   454→      "Citric acid cycle and Calvin cycle",
   455→   455→      3.0,
   456→   456→      "Tricarboxylic acid cycle is also known as citric acid cycle. This is an aerobic process, that takes place in the matrix of mitochondria. Kreb that discovered this cycle in 1937. So, this is also known as Krebs’ cycle.",
   457→   457→      "CBSE AIPMT",
   458→   458→      null,
   459→   459→      null
   460→   460→    ]
   461→   461→  },
   462→   462→  {
   463→   463→    "sheet": "Class11",
   464→   464→    "row": 2213,
   465→   465→    "data": [
   466→   466→      "Biology",
   467→   467→      null,
   468→   468→      "Photosynthesis in Higher Plants",
   469→   469→      "English",
   470→   470→      "The mechanism of ATP formation both in chloroplast and mitochondria is explained by",
   471→   471→      "relay pump theory of Godlewski",
   472→   472→      "Munch’s pressure/mass flow model",
   473→   473→      "chemiosmotic theory of Mitchell",
   474→   474→      "Cholondy-Went’s model",
   475→   475→      3.0,
   476→   476→      "In chemiosmotic- coupling hypothesis, outward pumping of protons across the inner chloroplast or mitochondrial membrane results in accumulation of protons between outer membrane and inner membrane. A proton gradient is thus established. As protons now flow back passively down the gradient, the proton motive force is utilised to synthesise ATP.",
   477→   477→      "CBSE AIPMT",
   478→   478→      null,
   479→   479→      null
   480→   480→    ]
   481→   481→  },
   482→   482→  {
   483→   483→    "sheet": "Class11",
   484→   484→    "row": 2214,
   485→   485→    "data": [
   486→   486→      "Biology",
   487→   487→      null,
   488→   488→      "Respiration in Plants",
   489→   489→      "English",
   490→   490→      "In Krebs’ cycle FAD participates as electron acceptor during the conversion of",
   491→   491→      "succinyl Co-A to succinic acid",
   492→   492→      "α-ketoglutarate to succinyl Co-A",
   493→   493→      "succinic acid to fumaric acid",
   494→   494→      "fumaric acid to malic acid",
   495→   495→      3.0,
   496→   496→      "Electrons and H-ions during oxidation of succinic acid to fumaric acid, are taken up by FAD which gets reduced to FADH2 .",
   497→   497→      "CBSE AIPMT",
   498→   498→      null,
   499→   499→      null
   500→   500→    ]
   501→   501→  },
   502→   502→  {
   503→   503→    "sheet": "Class11",
   504→   504→    "row": 2215,
   505→   505→    "data": [
   506→   506→      "Biology",
   507→   507→      null,
   508→   508→      "Respiration in Plants",
   509→   509→      "English",
   510→   510→      "Oxidative phosphorylation involves simultaneous oxidation and phosphorylation to finally form",
   511→   511→      "pyruvate",
   512→   512→      "NADP",
   513→   513→      "DPN",
   514→   514→      "ATP",
   515→   515→      4.0,
   516→   516→      "In oxidative phosphorylation ATP is formed as the electrons are transferred from NADH or FADH2 toO2 by a series of electron carriers, located in the inner membrane of mitochondria.",
   517→   517→      "CBSE AIPMT",
   518→   518→      null,
   519→   519→      null
   520→   520→    ]
   521→   521→  },
   522→   522→  {
   523→   523→    "sheet": "Class11",
   524→   524→    "row": 2216,
   525→   525→    "data": [
   526→   526→      "Biology",
   527→   527→      null,
   528→   528→      "Respiration in Plants",
   529→   529→      "English",
   530→   530→      "Krebs’ cycle occurs in",
   531→   531→      "mitochondria",
   532→   532→      "cytoplasm",
   533→   533→      "chloroplast",
   534→   534→      "ribosomes",
   535→   535→      1.0,
   536→   536→      "Krebs’ cycle occurs inside the matrix of mitochondria. The cycle is also named as citric acid cylce or tricarboxylic acid cycle. It includes stepwise oxidative and cyclic degradation of activated acetate derived from pyruvic acid.",
   537→   537→      "CBSE AIPMT",
   538→   538→      null,
   539→   539→      null
   540→   540→    ]
   541→   541→  },
   542→   542→  {
   543→   543→    "sheet": "Class11",
   544→   544→    "row": 2217,
   545→   545→    "data": [
   546→   546→      "Biology",
   547→   547→      null,
   548→   548→      "Respiration in Plants",
   549→   549→      "English",
   550→   550→      "Which of the following is essential for conversion of pyruvic acid into acetyl Co-A?",
   551→   551→      "LAA",
   552→   552→      "NAD +",
   553→   553→      "TPP",
   554→   554→      "All of these",
   555→   555→      4.0,
   556→   556→      "The oxidative decarboxylation of pyruvate into acetyl Co-A involves the presence of atleast five essential co-factors and an enzyme complex. The co-factors involved are Mg ions, Thiamine Pyrophosphate (TPP), NAD+, Coenzyme-A (Co-A) and lipoic acid.",
   557→   557→      "CBSE AIPMT",
   558→   558→      null,
   559→   559→      null
   560→   560→    ]
   561→   561→  },
   562→   562→  {
   563→   563→    "sheet": "Class11",
   564→   564→    "row": 2218,
   565→   565→    "data": [
   566→   566→      "Biology",
   567→   567→      null,
   568→   568→      "Respiration in Plants",
   569→   569→      "English",
   570→   570→      "Out of 38 ATP molecules produced per glucose, 32 ATP molecules are formed fromNADH / FADH2 in",
   571→   571→      "respiratory chain",
   572→   572→      "Krebs’ cycle",
   573→   573→      "oxidative decarboxylation",
   574→   574→      "EMP",
   575→   575→      1.0,
   576→   576→      "Respiratory chain helps in forming 32 ATP molecules from NADH/FADH2 molecules. In which Oxidative phosphorylation is the synthesis of energy rich ATP molecules with the help of energy liberated during oxidation of reduced coenzymes (NADH2 , FADH2 ). produced in glycolysis and Krebs’ cycle. A total of10NADH2 and2FADH2 molecules are formed in aerobic respiration. They help in formation of 32 or 34ATP molecules.",
   577→   577→      "CBSE AIPMT",
   578→   578→      null,
   579→   579→      null
   580→   580→    ]
   581→   581→  },
   582→   582→  {
   583→   583→    "sheet": "Class11",
   584→   584→    "row": 2219,
   585→   585→    "data": [
   586→   586→      "Biology",
   587→   587→      null,
   588→   588→      "Respiration in Plants",
   589→   589→      "English",
   590→   590→      "End product of citric acid/Krebs’ cycle is",
   591→   591→      "citric acid",
   592→   592→      "lactic acid",
   593→   593→      "pyruvic acid",
   594→   594→      "CO H O 2 2 +",
   595→   595→      4.0,
   596→   596→      "Krebs’ cycle or citric acid cycle that takes place in the matrix of mitochondrion begins by linking acetyl Co-A to oxaloacetic acid forming citric acid. In the presence of various enzymes, cycle continues through the formation of various intermediates and release of CO2 andH O2 as end-products.",
   597→   597→      "CBSE AIPMT",
   598→   598→      null,
   599→   599→      null
   600→   600→    ]
   601→   601→  },
   602→   602→  {
   603→   603→    "sheet": "Class11",
   604→   604→    "row": 2220,
   605→   605→    "data": [
   606→   606→      "Biology",
   607→   607→      null,
   608→   608→      "Respiration in Plants",
   609→   609→      "English",
   610→   610→      "Link between glycolysis, Krebs’ cycle and β-oxidation of fatty acid or carbohydrate and fat metabolism is",
   611→   611→      "oxaloacetic acid",
   612→   612→      "succinic acid",
   613→   613→      "citric acid",
   614→   614→      "acetyl Co-A",
   615→   615→      4.0,
   616→   616→      "The pyruvic acid synthesised from glycolysis enters into mitochondria and undergoes oxidative decarboxylation to produce CO2 andNADH2 . The product combines with coenzyme-A to form acetyl Co-A. It is O –O H|C— C— |H H|C—C |H O – O Succinate dehydrogenase + FAD2+ (d) ATP breaks down cyanide  a  Cyanide is a deadly poison. It stops the connecting link between glycolysis, Krebs’ cycle and fat oxidation.",
   617→   617→      "CBSE AIPMT , 90",
   618→   618→      null,
   619→   619→      null
   620→   620→    ]
   621→   621→  },
   622→   622→  {
   623→   623→    "sheet": "Class11",
   624→   624→    "row": 2221,
   625→   625→    "data": [
   626→   626→      "Biology",
   627→   627→      null,
   628→   628→      "Respiration in Plants",
   629→   629→      "English",
   630→   630→      "Oxidative phosphorylation is Succinic acid respiration by inhibiting electron flow production of  O –O H| C— C—C H|C Fumaric acid O – O + FADH2 from cyt.-b tocyt.-c1. ATP is the energy currency of cell is injected in cyanide poisoning because, it is necessary for cellular functions.",
   631→   631→      "ATP in photosynthesis",
   632→   632→      "NADPH in photosynthesis",
   633→   633→      "ATP in respiration",
   634→   634→      "NADH in respiration 140",
   635→   635→      3.0,
   636→   636→      "Oxidative phosphorylation is the synthesis of ATP from ADP and inorganic phosphate which occurs with the help of energy obtained from oxidation of reduced coenzymes formed in cellular respiration.",
   637→   637→      "CBSE AIPMT",
   638→   638→      null,
   639→   639→      null
   640→   640→    ]
   641→   641→  },
   642→   642→  {
   643→   643→    "sheet": "Class11",
   644→   644→    "row": 2222,
   645→   645→    "data": [
   646→   646→      "Biology",
   647→   647→      null,
   648→   648→      "Respiration in Plants",
   649→   649→      "English",
   650→   650→      "Terminal cytochrome of respiratory chain which donates electrons to oxygen is",
   651→   651→      "cyt-b",
   652→   652→      "cyt-c",
   653→   653→      "cyt-a1",
   654→   654→      "cyt-a3",
   655→   655→      4.0,
   656→   656→      "The ETS system contains various electron carriers such as cytochromes. The correct sequence of electron carrier/acceptor in ATP synthesis is cyt-b, cyt-c1, cyt-c, cyt ( and cyt - 3 a a ). Cyt-a3 is the terminal cytochrome, it possess two copper centers, which help in transfer of electron to oxygen.",
   657→   657→      "CBSE AIPMT",
   658→   658→      null,
   659→   659→      null
   660→   660→    ]
   661→   661→  },
   662→   662→  {
   663→   663→    "sheet": "Class11",
   664→   664→    "row": 2223,
