     1→     1→[
   163→   163→      "Blood of Pheretima is red in colour and respiratory pigment haemoglobin is dissolved in blood plasma.",
   164→   164→      "CBSE AIPMT",
   165→   165→      1990.0,
   166→   166→      null,
   167→   167→      null
   168→   168→    ]
   169→   169→  },
   170→   170→  {
   171→   171→    "sheet": "Class11",
   172→   172→    "row": 3298,
   173→   173→    "data": [
   174→   174→      "Biology",
   175→   175→      4.0,
   176→   176→      "Animal Kingdom",
   177→   177→      "English",
   178→   178→      "Pheretima posthuma is highly useful as",
   179→   179→      "their burrows make the soil loose",
   180→   180→      "they make the soil porous, leave their castings and take organic debris in the soil",
   181→   181→      "they are used as fish meal",
   182→   182→      "they kill the birds due to biomagnification of chlorinated hydrocarbons",
   183→   183→      2.0,
   184→   184→      "Pheretima posthuma is useful for farmers as they enrich the soil by their excretory wastes and make the soil porous.",
   185→   185→      "CBSE AIPMT",
   186→   186→      1990.0,
   187→   187→      null,
   188→   188→      null
   189→   189→    ]
   190→   190→  },
   191→   191→  {
   192→   192→    "sheet": "Class11",
   193→   193→    "row": 3299,
   194→   194→    "data": [
   195→   195→      "Biology",
   196→   196→      4.0,
   197→   197→      "Animal Kingdom",
   198→   198→      "English",
   199→   199→      "Earthworms are",
   200→   200→      "useful",
   201→   201→      "harmful",
   202→   202→      "more useful than harmful",
   203→   203→      "more harmful",
   204→   204→      1.0,
   205→   205→      "Earthworms are friends of farmers because they enrich the soil by nephridial excretion, it increases the fertility of soil. They also help in ploughing of fields, make the soil porous. Earthworms are also used for dissection in laboratories.",
   206→   206→      "CBSE AIPMT",
   207→   207→      1989.0,
   208→   208→      null,
   209→   209→      null
   210→   210→    ]
   211→   211→  },
   212→   212→  {
   213→   213→    "sheet": "Class11",
   214→   214→    "row": 3300,
   215→   215→    "data": [
   216→   216→      "Biology",
   217→   217→      4.0,
   218→   218→      "Animal Kingdom",
   219→   219→      "English",
   220→   220→      "Photoreceptors of earthworm occur on",
   221→   221→      "clitellum",
   222→   222→      "many eyes",
   223→   223→      "dorsal surface",
   224→   224→      "lateral sides",
   225→   225→      3.0,
   226→   226→      "Photoreceptors (with L-shaped lens or optic organelles) are present on the surface of skin on dorsal side. Earthworm has no eyes, photoreceptors are used to judge intensity and duration of light, but do not have the capacity of vision.",
   227→   227→      "CBSE AIPMT",
   228→   228→      1989.0,
   229→   229→      null,
   230→   230→      null
   231→   231→    ]
   232→   232→  },
   233→   233→  {
   234→   234→    "sheet": "Class11",
   235→   235→    "row": 3301,
   236→   236→    "data": [
   237→   237→      "Biology",
   238→   238→      4.0,
   239→   239→      "Animal Kingdom",
   240→   240→      "English",
   241→   241→      "Which one of the following belongs to the family-Muscidae ?",
   242→   242→      "Firefly",
   243→   243→      "Grasshopper",
   244→   244→      "Cockroach",
   245→   245→      "Housefly",
   246→   246→      4.0,
   247→   247→      "Housefly belong to Muscidae family. Muscidae are a family of flies found in superfamily-Muscoidea. The family-Muscidae is a large dipteran family comprised of more than 5000 species. Other options can be explained as: Firefly belong to Lampyridae family Grasshopper belong to Acrididae family Cockroach belong to Blattidae family.",
   248→   248→      "NEET",
   249→   249→      2021.0,
   250→   250→      null,
   251→   251→      null
   252→   252→    ]
   253→   253→  },
   254→   254→  {
   255→   255→    "sheet": "Class11",
   256→   256→    "row": 3302,
   257→   257→    "data": [
   258→   258→      "Biology",
   259→   259→      4.0,
   260→   260→      "Animal Kingdom",
   261→   261→      "English",
   262→   262→      "Match the following organisms with their respective characteristics.",
   263→   263→      "A-(iii), B-(iv), C-(ii), D-(i)",
   264→   264→      "A-(ii), B-(iv), C-(iii), D-(i)",
   265→   265→      "A-(iii), B-(ii), C-(iv), D-(i)",
   266→   266→      "A-(iii), B-(ii), C-(i), D-(iv)",
   267→   267→      1.0,
   268→   268→      "(A)–(iii), (B)–(iv), (C)–(ii), (D)–(i) Pila or apple snail contains a file-like rasping organ called radula for feeding. Bombyx or silkworm is an arthropod in which excretion occurs through Malpighian tubules. The body of ctenophore Pleurobrachia bears eight rows of ciliated comb plates, which help in locomotion. In Taenia, excretion occurs through specialised cells called flame cells which contain a protonephridia.",
   269→   269→      "NEET (National)",
   270→   270→      2019.0,
   271→   271→      null,
   272→   272→      null
   273→   273→    ]
   274→   274→  },
   275→   275→  {
   276→   276→    "sheet": "Class11",
   277→   277→    "row": 3303,
   278→   278→    "data": [
   279→   279→      "Biology",
   280→   280→      4.0,
   281→   281→      "Animal Kingdom",
   282→   282→      "English",
   283→   283→      "Which of the following features is not present in the phylum–Arthropoda?",
   284→   284→      "Metameric segmentation",
   285→   285→      "Parapodia",
   286→   286→      "Jointed appendages",
   287→   287→      "Chitinous exoskeleton",
   288→   288→      2.0,
   289→   289→      "Parapodia are present in aquatic annelids like Nereis, which help them in swimming. Other three features, i.e. metameric segmentation, jointed appendages and chitinous exoskeleton are present in phylum—Arthropoda. Out of these metameric segmentation is visible as tagmetisation.",
   290→   290→      "NEET",
   291→   291→      "2016, Phase I",
   292→   292→      null,
   293→   293→      null
   294→   294→    ]
   295→   295→  },
   296→   296→  {
   297→   297→    "sheet": "Class11",
   298→   298→    "row": 3304,
   299→   299→    "data": [
   300→   300→      "Biology",
   301→   301→      4.0,
   302→   302→      "Animal Kingdom",
   303→   303→      "English",
   304→   304→      "Match column I with column II for housefly classification and select the correct option using the codes given below:",
   305→   305→      "A-3, B-1, C-4, D-2",
   306→   306→      "A-3, B-2, C-4, D-1",
   307→   307→      "A-4, B-3, C-2, D-1",
   308→   308→      "A-4, B-2, C-1, D-3",
   309→   309→      1.0,
   310→   310→      "Classification of housefly A. Family – Muscidae B. Order – Diptera C. Class – Insecta D. Phylum – Arthropoda Short Trick The question can be easily solved via elimination technique as (D) phylum is given with (2) Arthropoda combination in only option (a). This easily eliminates other options as correct answer. Thus, saves your time too.",
   311→   311→      "NEET",
   312→   312→      "2016, Phase II",
   313→   313→      null,
   314→   314→      null
   315→   315→    ]
   316→   316→  },
   317→   317→  {
   318→   318→    "sheet": "Class11",
   319→   319→    "row": 3305,
   320→   320→    "data": [
   321→   321→      "Biology",
   322→   322→      4.0,
   323→   323→      "Animal Kingdom",
   324→   324→      "English",
   325→   325→      "Which group of animals belong to the same phylum?",
   326→   326→      "Malarial parasite, Amoeba, mosquito",
   327→   327→      "Earthworm, pinworm, tapeworm",
   328→   328→      "Prawn, scorpion, Locusta",
   329→   329→      "Sponge, sea anemone, starfish",
   330→   330→      3.0,
   331→   331→      "Prawn, Scorpion, Locusta belong to phylum– Arthropoda therefore, it is correct. Others can be corrected as Malarial parasite (Plasmodium vivax) and Amoeba belong to phylum–Protozoa. Mosquito—Phylum –Arthropoda Earthworm — Phylum –Annelida Pinworm and Tapeworm –Phylum– Aschelminthes Sponge—Phylum—Porifera, Sea anemone – Phylum — Coelenterata Starfish — Phylum-Echinodermata",
   332→   332→      "NEET",
   333→   333→      2013.0,
   334→   334→      null,
   335→   335→      null
   336→   336→    ]
   337→   337→  },
   338→   338→  {
   339→   339→    "sheet": "Class11",
   340→   340→    "row": 3306,
   341→   341→    "data": [
   342→   342→      "Biology",
   343→   343→      4.0,
   344→   344→      "Animal Kingdom",
   345→   345→      "English",
   346→   346→      "One of the representative of Phylum– Arthropoda is",
   347→   347→      "cuttle fish",
   348→   348→      "silver fish",
   349→   349→      "puffer fish",
   350→   350→      "flying fish",
   351→   351→      2.0,
   352→   352→      "Silver fish — Arthropoda (phylum) Silver fish is a small, wingless insect in the order Thysanura. Cuttle fish — Mollusca Putter fish — Chordata (phylum), class — Pisces Flying fish — Pisces.",
   353→   353→      "NEET",
   354→   354→      2013.0,
   355→   355→      null,
   356→   356→      null
   357→   357→    ]
   358→   358→  },
   359→   359→  {
   360→   360→    "sheet": "Class11",
   361→   361→    "row": 3307,
   362→   362→    "data": [
   363→   363→      "Biology",
   364→   364→      4.0,
   365→   365→      "Animal Kingdom",
   366→   366→      "English",
   367→   367→      "Which of the following are correctly matched with respect to their taxonomic classification?",
   368→   368→      "Flying fish, cuttle fish, silver fish—Pisces",
   369→   369→      "Centipede, millipede, spider, scorpion—Insecta",
   370→   370→      "House fly, butterfly, tse-tse fly, silver fish—Insecta",
   371→   371→      "Spiny anteater, sea urchin, sea cucumber—Echinodermata",
   372→   372→      3.0,
   373→   373→      "Option (c) is correctly matched housefly, butterfly, tse-tse fly, silver fish–Insecta of phylum–Arthropoda. Others can be corrected as Flying fish, class – Osteichthyes of phylum – Pisces, cuttle fish (Sepia) of phylum – Mollusca Silver fish, class–Insecta of phylum – Arthropoda Sea urchin and sea cucumber belong to Echinodermata. Spider and scorpion belong to class – Arachnida of phylum − Arthropoda. Centipede belongs to class – Chilopoda of phylum – Arthropoda. Millipede belongs to class – Diplopeda of phylum – Arthropoda. Spring anteater b",
   374→   374→      "NEET",
   375→   375→      2013.0,
   376→   376→      null,
   377→   377→      null
   378→   378→    ]
   379→   379→  },
   380→   380→  {
   381→   381→    "sheet": "Class11",
   382→   382→    "row": 3308,
   383→   383→    "data": [
   384→   384→      "Biology",
   385→   385→      4.0,
   386→   386→      "Animal Kingdom",
   387→   387→      "English",
   388→   388→      "Which of the following is correctly states as it happens in the common cockroach?",
   389→   389→      "Oxygen is transported by haemoglobin in blood",
   390→   390→      "Nitrogenous excretory product is urea",
   391→   391→      "The food is ground by mandibles and gizzard",
   392→   392→      "Malpighian tubules are excretory organs projecting out from the colon",
   393→   393→      3.0,
   394→   394→      "In cockroach, mandibles are a pair of hard, strong, large, dark coloured triangular, structures which move in horizontal motion and crush food between them. Gizzard or proventriculus has an outer layer of thick circular muscles and thick inner cuticle forming six highly chitinous plate called teeth. The gizzard acts as the grinding chamber and helps in grinding the food particles.",
   395→   395→      "CBSE AIPMT",
   396→   396→      2011.0,
   397→   397→      null,
   398→   398→      null
   399→   399→    ]
   400→   400→  },
   401→   401→  {
   402→   402→    "sheet": "Class11",
   403→   403→    "row": 3309,
   404→   404→    "data": [
   405→   405→      "Biology",
   406→   406→      4.0,
   407→   407→      "Animal Kingdom",
   408→   408→      "English",
   409→   409→      "Which one of the following is the true description about an animal concerned?",
   410→   410→      "Earthworm— The alimentary canal consists of a sequence of pharynx, oesophagus, stomach, gizzard and intestine",
   411→   411→      "Frog — Body divisible into three regions— head, neck and trunk",
   412→   412→      "Rat — Left kidney is slightly higher in position than the right one",
   413→   413→      "Cockroach — 10 pairs of spiracles (2 pairs on thorax and 8 pairs on abdomen)",
   414→   414→      4.0,
   415→   415→      "The respiratory system of cockroach consists of tracheae, tracheoles and spiracles. The main tracheal trunks open to exterior on body surface through 10 pairs of segmentally arranged spiracles. Two pair of spiracles are thoracic (one between pro and mesothorax and other between meso and metathorax). Eight pairs of spiracle are abdominal (one pair in each of the first eight abdominal segments). Alimentary canal of earthworm is complete and functionally regioned into buccal chamber, pharynx, oesophagus, gizzard, stomach and intestine. Frog’s body has two main parts, i.e., head and trunk. Absence of neck and tail provide convenience in both",
   416→   416→      "CBSE AIPMT",
   417→   417→      2008.0,
   418→   418→      null,
   419→   419→      null
   420→   420→    ]
   421→   421→  },
   422→   422→  {
   423→   423→    "sheet": "Class11",
   424→   424→    "row": 3310,
   425→   425→    "data": [
   426→   426→      "Biology",
   427→   427→      4.0,
   428→   428→      "Animal Kingdom",
   429→   429→      "English",
   430→   430→      "Which one of the following phyla is correctly matched with its two general characteristics?",
   431→   431→      "Arthropoda — Body divided into head, thorax and abdomen and respiration by tracheae",
   432→   432→      "Chordata — Notochord at some stage and separate anal and urinary openings to the outside",
   433→   433→      "Echinodermata— Pentamerous radial symmetry and mostly internal fertilisation",
   434→   434→      "Mollusca — Normally oviparous and development through a trochophore or veliger larva",
   435→   435→      null,
   436→   436→      "Arthropoda is the largest phylum of animal kingdom. Body of an arthropod is divisible into head, thorax and abdomen. Head and thorax often fused to form cephalothorax. The respiration takes place by general body surface, gills, tracheae or book lungs. Molluscs are mostly dioecious or monoecious, one or more gonads with gonoducts, opening into renal ducts or to exterior. The fertilisation is external or internal, development direct or indirect through free larval forms. Echinoderms have a pentamerous radial symmetry derived from an original bilateral symmetry. The fertilisation is external, development indirect through free-swimming larval forms. Chordates are sharply distinguished from non-chordates by presence of notochord, dorsal tubular central nervous system and pharyngeal gills slits.",
   437→   437→      "CBSE AIPMT",
   438→   438→      2008.0,
   439→   439→      null,
   440→   440→      null
   441→   441→    ]
   442→   442→  },
   443→   443→  {
   444→   444→    "sheet": "Class11",
   445→   445→    "row": 3311,
   446→   446→    "data": [
   447→   447→      "Biology",
   448→   448→      4.0,
   449→   449→      "Animal Kingdom",
   450→   450→      "English",
   451→   451→      "What is true about Nereis, scorpion, cockroach and silver fish?",
   452→   452→      "They all have jointed paired appendages",
   453→   453→      "They all possess dorsal heart",
   454→   454→      "None of them is aquatic",
   455→   455→      "They all belong to the same phylum",
   456→   456→      null,
   457→   457→      "Nereis living in burrows in sand or mud often with clams. Scorpion are abundant in deserts. Cockroach are found in warmth, dampness and plenty of organic food to devour. Lepisma (silver fish) residing in damp cool places and feeding on starch of starchy matter.",
   458→   458→      "CBSE AIPMT",
   459→   459→      2007.0,
   460→   460→      null,
   461→   461→      null
   462→   462→    ]
   463→   463→  },
   464→   464→  {
   465→   465→    "sheet": "Class11",
   466→   466→    "row": 3312,
   467→   467→    "data": [
   468→   468→      "Biology",
   469→   469→      4.0,
   470→   470→      "Animal Kingdom",
   471→   471→      "English",
   472→   472→      "Two common characters found in centipede, cockroach and crab are",
   473→   473→      "compound eyes and anal cerci",
   474→   474→      "jointed legs and chitinous exoskeleton",
   475→   475→      "green gland and tracheae",
   476→   476→      "book lungs and antennae",
   477→   477→      null,
   478→   478→      "Crab, centipede and cockroach belong to phylum–Arthropoda. These have jointed appendages and chitinous exoskeleton.",
   479→   479→      "CBSE AIPMT",
   480→   480→      2006.0,
   481→   481→      null,
   482→   482→      null
   483→   483→    ]
   484→   484→  },
   485→   485→  {
   486→   486→    "sheet": "Class11",
   487→   487→    "row": 3313,
   488→   488→    "data": [
   489→   489→      "Biology",
   490→   490→      4.0,
   491→   491→      "Animal Kingdom",
   492→   492→      "English",
   493→   493→      "From the following statements select the wrong one.",
   494→   494→      "Millipedes have two pairs of appendages in each segment of the body",
   495→   495→      "Prawn has two pairs of antennae",
   496→   496→      "Animals belonging to phylum–Porifera are exclusively marine",
   497→   497→      "Nematocysts are characteristic of the phylum–Cnidaria",
   498→   498→      null,
   499→   499→      "Prawn does not have two pairs of antennae instead it has one pair of antennae and one pair of antennules.",
   500→   500→      "CBSE AIPMT",
   501→   501→      2005.0,
   502→   502→      null,
   503→   503→      null
   504→   504→    ]
   505→   505→  },
   506→   506→  {
   507→   507→    "sheet": "Class11",
   508→   508→    "row": 3314,
   509→   509→    "data": [
   510→   510→      "Biology",
   511→   511→      4.0,
   512→   512→      "Animal Kingdom",
   513→   513→      "English",
   514→   514→      "In Arthropoda, head and thorax are often fused to form cephalothorax, but in which one of the following classes, is the body divided into head, thorax and abdomen?",
   515→   515→      "Insecta",
   516→   516→      "Myriapoda",
   517→   517→      "Crustacea",
   518→   518→      "Arachnida and Crustacea",
   519→   519→      null,
   520→   520→      "An arthropod body consists of head, thorax and abdomen, in some cases head and thorax may be fused to form cephalothorax. Class—Insecta have body divided into head, thorax and abdomen.",
   521→   521→      "CBSE AIPMT",
   522→   522→      2004.0,
   523→   523→      null,
   524→   524→      null
   525→   525→    ]
   526→   526→  },
   527→   527→  {
   528→   528→    "sheet": "Class11",
   529→   529→    "row": 3315,
   530→   530→    "data": [
   531→   531→      "Biology",
   532→   532→      4.0,
   533→   533→      "Animal Kingdom",
   534→   534→      "English",
   535→   535→      "Which one of the following is correct matching pair of an animal and a certain phenomenon it exhibits?",
   536→   536→      "Chameleon — Mimicry",
   537→   537→      "Taenia — Polymorphism",
   538→   538→      "Pheretima — Sexual dimorphism",
   539→   539→      "Musca — Complete metamorphosis",
   540→   540→      null,
   541→   541→      "The young forms of housefly (maggot, pupas) are entirely different from the adult, the metamorphosis being complete (holometabolic metamorphosis). Metamorphosis is a process during which an animal undergoes a comparatively rapid changes from their larval stages to adult form.",
   542→   542→      "CBSE AIPMT",
   543→   543→      2003.0,
   544→   544→      null,
   545→   545→      null
   546→   546→    ]
   547→   547→  },
   548→   548→  {
   549→   549→    "sheet": "Class11",
   550→   550→    "row": 3316,
   551→   551→    "data": [
   552→   552→      "Biology",
   553→   553→      4.0,
   554→   554→      "Animal Kingdom",
   555→   555→      "English",
   556→   556→      "What is common among silver fish, scorpion, crab and honeybee?",
   557→   557→      "Compound eyes",
   558→   558→      "Poison glands",
   559→   559→      "Jointed appendages",
   560→   560→      "Metamorphosis",
   561→   561→      null,
   562→   562→      "The main characteristics of phylum— Arthropoda are as follows (i) Jointed appendages, present in some or all somite or segments, but often modified for specialised functions like walking, clinging, jumping, etc. (ii) Bilateral symmetry. (iii) Exoskeleton of cuticle. (iv) Complex muscular system. (v) Reduced coelom. (vi) Complete digestive system. (vii) Open circulatory system. (viii) Respiration by body surface, gills, trachea (air tubes), or book lungs. (ix) Paired excretory glands called coxal, antennal or maxillary glands present in some, homologous to metameric nephridial system of annelids, some with other excretory organs called Malpighian tubules. (x) Nervous system with dorsal brain connected by a ring around the gullet to a double nerve chain of ventral ganglia. (xi) Sexes usually separate.",
   563→   563→      "CBSE AIPMT",
   564→   564→      1997.0,
   565→   565→      null,
   566→   566→      null
   567→   567→    ]
   568→   568→  },
   569→   569→  {
   570→   570→    "sheet": "Class11",
   571→   571→    "row": 3317,
   572→   572→    "data": [
   573→   573→      "Biology",
   574→   574→      4.0,
   575→   575→      "Animal Kingdom",
   576→   576→      "English",
   577→   577→      "A larval stage occurs in the life history of all members of the group",
   578→   578→      "frog, lizard and cockroach",
   579→   579→      "Ascaris, housefly and frog",
   580→   580→      "housefly, earthworm and mosquito",
   581→   581→      "butterfly, frog and mosquito",
   582→   582→      null,
   583→   583→      "Lizard, cockroach, Ascaris, earthworm shows direct development in their life cycle.Whereas, butterfly have catterpillar, frog have tadpole and mosquito have wriggler larvae in their life cycle.",
   584→   584→      "CBSE AIPMT",
   585→   585→      1993.0,
   586→   586→      null,
   587→   587→      null
   588→   588→    ]
   589→   589→  },
   590→   590→  {
   591→   591→    "sheet": "Class11",
   592→   592→    "row": 3318,
   593→   593→    "data": [
   594→   594→      "Biology",
   595→   595→      4.0,
   596→   596→      "Animal Kingdom",
   597→   597→      "English",
   598→   598→      "Adult Culex and Anopheles can be distinguished with the help of",
   599→   599→      "mouth parts/colour",
   600→   600→      "sitting posture",
   601→   601→      "antennae/wings",
   602→   602→      "feeding habits",
   603→   603→      null,
   604→   604→      "The body of Anopheles mosquito makes an angle of 45° while sitting whereas the body of Culex mosquito lies parallel to the surface.",
   605→   605→      "CBSE AIPMT",
   606→   606→      1992.0,
   607→   607→      null,
   608→   608→      null
   609→   609→    ]
   610→   610→  },
   611→   611→  {
   612→   612→    "sheet": "Class11",
   613→   613→    "row": 3319,
   614→   614→    "data": [
   615→   615→      "Biology",
   616→   616→      4.0,
   617→   617→      "Animal Kingdom",
   618→   618→      "English",
   619→   619→      "Male and female cockroaches can be distinguished externally through",
   620→   620→      "anal styles in male",
   621→   621→      "anal cerci in female",
   622→   622→      "anal style and antennae in females",
   623→   623→      "Both (b) and (c)",
   624→   624→      null,
   625→   625→      "Anal style, a pair of small, spine–like unjointed structures are present on sternite of 9th segment in males only.",
   626→   626→      "CBSE AIPMT",
   627→   627→      1991.0,
   628→   628→      null,
   629→   629→      null
   630→   630→    ]
   631→   631→  },
   632→   632→  {
   633→   633→    "sheet": "Class11",
   634→   634→    "row": 3320,
   635→   635→    "data": [
   636→   636→      "Biology",
   637→   637→      4.0,
   638→   638→      "Animal Kingdom",
   639→   639→      "English",
   640→   640→      "Metamorphosis of insects is regulated through hormone",
   641→   641→      "pheromone",
   642→   642→      "thyroxine",
   643→   643→      "ecdysone",
   644→   644→      "All of these",
   645→   645→      null,
   646→   646→      "Metamorphosis is regulated by ecdysone hormone secreted by prothoracic glands. This hormone was isolated in a crystalline form in 1954 by Butenandt and Karlson.",
   647→   647→      "CBSE AIPMT",
   648→   648→      1991.0,
   649→   649→      null,
   650→   650→      null
   651→   651→    ]
   652→   652→  },
   653→   653→  {
   654→   654→    "sheet": "Class11",
   655→   655→    "row": 3321,
   656→   656→    "data": [
   657→   657→      "Biology",
   658→   658→      4.0,
   659→   659→      "Animal Kingdom",
   660→   660→      "English",
   661→   661→      "An insect regarded as greatest mechanical carrier of diseases is",
   662→   662→      "Pediculus",
   663→   663→      "Cimex",
   664→   664→      "Musca",
   665→   665→      "Xenopsylla",
   666→   666→      null,
   667→   667→      "Musca (house fly) is the carrier of many disease as anthrax, trachoma, salivary gland secre",
   668→   668→      "CBSE AIPMT",
   669→   669→      1991.0,
   670→   670→      null,
   671→   671→      null
   672→   672→    ]
   673→   673→  },
   674→   674→  {
   675→   675→    "sheet": "Class11",
   676→   676→    "row": 3322,
   677→   677→    "data": [
   678→   678→      "Biology",
   679→   679→      4.0,
   680→   680→      "Animal Kingdom",
   681→   681→      "English",
   682→   682→      "Kala-azar and oriental sore are spread by",
   683→   683→      "housefly",
   684→   684→      "bed bug",
   685→   685→      "sand fly",
   686→   686→      "fruit fly",
   687→   687→      null,
   688→   688→      "Kala-azar and oriental sore both the disease are caused by Leishmania. It is digenetic and intermediate host is sand fly belonging to the genus Phlebotomus. Leishmania donovani causes kala-azar or visceral leishmaniasis which is also called dum-dum fever, infection occurs chiefly in spleen and liver, secondarily in L. tropica causes oriental sore or cutaneous leishmaniasis in man.",
   689→   689→      "CBSE AIPMT",
   690→   690→      1990.0,
   691→   691→      null,
   692→   692→      null
   693→   693→    ]
   694→   694→  },
   695→   695→  {
   696→   696→    "sheet": "Class11",
   697→   697→    "row": 3323,
   698→   698→    "data": [
   699→   699→      "Biology",
   700→   700→      4.0,
   701→   701→      "Animal Kingdom",
   702→   702→      "English",
   703→   703→      "Silk thread is obtained from silk moth during",
   704→   704→      "pupal stage",
   705→   705→      "larval stage",
   706→   706→      "nymph stage",
   707→   707→      "adult stage",
   708→   708→      null,
   709→   709→      "Caterpillar feeds on mulberry leaves. Its salivary gland secre",
   710→   710→      "CBSE AIPMT",
   711→   711→      1988.0,
   712→   712→      null,
   713→   713→      null
