     1→     1→[
   136→   136→      "Which one of the following is not a constituent of cell membrane?",
   137→   137→      "Cholesterol",
   138→   138→      "Glycolipids",
   139→   139→      "Proline",
   140→   140→      "Phospholipids",
   141→   141→      null,
   142→   142→      "The lipids of cell membrane are of three types namely phospholipids, glycolipids and sterols. The sterol found in the membrane may be cholesterol (animals), phytosterol (plants) or ergosterol (microorganisms). Cell membrane is made up of lipid+protein (60%) and carbohydrates (2-10%). Proline is an amino acid.",
   143→   143→      "CBSE AIPMT",
   144→   144→      2007.0,
   145→   145→      null,
   146→   146→      null
   147→   147→    ]
   148→   148→  },
   149→   149→  {
   150→   150→    "sheet": "Class11",
   151→   151→    "row": 3547,
   152→   152→    "data": [
   153→   153→      "Biology",
   154→   154→      9.0,
   155→   155→      "Biomolecules",
   156→   156→      "English",
   157→   157→      "Lipids are insoluble in water because lipid molecules are",
   158→   158→      "hydrophilic",
   159→   159→      "hydrophobic",
   160→   160→      "neutral",
   161→   161→      "Zwitter ions",
   162→   162→      null,
   163→   163→      "Bloor (1943) first time used the term ‘lipid’. These are the compounds of C, H, O but the ratio of H and O is more than 2 : 1 that is the ratio of oxygen is lesser as compared to carbohydrates. Lipids are insoluble in water but soluble in non-polar solvents such as benzene, chloroform, etc. Common lipid occurring in a cell is phospholipid. It contains a hydrophilic (polar) head and a hydrophobic (non-polar) tail.",
   164→   164→      "CBSE AIPMT",
   165→   165→      2002.0,
   166→   166→      null,
   167→   167→      null
   168→   168→    ]
   169→   169→  },
   170→   170→  {
   171→   171→    "sheet": "Class11",
   172→   172→    "row": 3548,
   173→   173→    "data": [
   174→   174→      "Biology",
   175→   175→      9.0,
   176→   176→      "Biomolecules",
   177→   177→      "English",
   178→   178→      "Which steroid is used for transformation?",
   179→   179→      "Cortisol",
   180→   180→      "Cholesterol",
   181→   181→      "Testosterone",
   182→   182→      "Progesterone",
   183→   183→      null,
   184→   184→      "Cholesterol forms a major component of animal cell membranes liposomes (artificially created spheres surrounded by a phospholipid bilayer like a membrane) which are used for transformation (transgenics).",
   185→   185→      "CBSE AIPMT",
   186→   186→      2002.0,
   187→   187→      null,
   188→   188→      null
   189→   189→    ]
   190→   190→  },
   191→   191→  {
   192→   192→    "sheet": "Class11",
   193→   193→    "row": 3549,
   194→   194→    "data": [
   195→   195→      "Biology",
   196→   196→      9.0,
   197→   197→      "Biomolecules",
   198→   198→      "English",
   199→   199→      "Spoilage of oil can be detected by which fatty acid?",
   200→   200→      "Oleic acid",
   201→   201→      "Linolenic acid",
   202→   202→      "Linoleic acid",
   203→   203→      "Erucic acid",
   204→   204→      null,
   205→   205→      "Erucic acid occurs as glycerides in vegetable oils. It is a monounsaturated omega-9-fatty acid. It is found in rapesed, mustared seed and wallflower seed.",
   206→   206→      "CBSE AIPMT",
   207→   207→      2001.0,
   208→   208→      null,
   209→   209→      null
   210→   210→    ]
   211→   211→  },
   212→   212→  {
   213→   213→    "sheet": "Class11",
   214→   214→    "row": 3550,
   215→   215→    "data": [
   216→   216→      "Biology",
   217→   217→      9.0,
   218→   218→      "Biomolecules",
   219→   219→      "English",
   220→   220→      "Match the List-I with List-II.\nList-I\nA. Protein\nB. Unsaturated fatty acid\nC. Nucleic acid\nD. Polysaccharide\nList-II\n1. C == C double bonds\n2. Phosphodiester bonds\n3. Glycosidic bonds\n4. Peptide bonds\nChoose the correct answer from the options given below.",
   221→   221→      "4 1 2 3",
   222→   222→      "1 4 3 2",
   223→   223→      "2 1 4 3",
   224→   224→      "4 3 1 2",
   225→   225→      null,
   226→   226→      "(A)-(4), (B)-(1), (C)-(2), (D)-(3) Proteins are polypetides, they are linear chain of amino acids linked by peptide bond. Unsaturated fatty acids are carbon chains containing one or more double bonds with terminal carboxylic acid. The two sugar molecules of nucleic acids are linked together via phosphodiester bond. Polysaccharides are long chain of sugar molecules joined with a covalent bond, i.e. glycosidic linkage.",
   227→   227→      "NEET",
   228→   228→      2021.0,
   229→   229→      null,
   230→   230→      null
   231→   231→    ]
   232→   232→  },
   233→   233→  {
   234→   234→    "sheet": "Class11",
   235→   235→    "row": 3551,
   236→   236→    "data": [
   237→   237→      "Biology",
   238→   238→      9.0,
   239→   239→      "Biomolecules",
   240→   240→      "English",
   241→   241→      "Match the items in Column I with those in Column II.\nColumn I\nA. Aquaporin\nB. Asparagine\nC. Abscisic acid\nD. Chitin\nColumn II\n(i) Amide\n(ii) Polysaccharide\n(iii) Polypeptide\n(iv) Carotenoids\nSelect the correct option.",
   242→   242→      "(iii) (i) (iv) (ii)",
   243→   243→      "(ii) (iii) (iv) (i)",
   244→   244→      "(ii) (i) (iv) (iii)",
   245→   245→      "(iii) (i) (ii) (iv)",
   246→   246→      null,
   247→   247→      "Chemically, aquaporins are major intrinsic proteins that form poresin the membranes of cell. Asparagine is beta-amide derivative of aspartic acid. Abscisic acid is an apo-carotenoid. Chitin is a heteropolysaccharide consisting of two types of monosaccharide monomers.",
   248→   248→      "NEET",
   249→   249→      2020.0,
   250→   250→      null,
   251→   251→      null
   252→   252→    ]
   253→   253→  },
   254→   254→  {
   255→   255→    "sheet": "Class11",
   256→   256→    "row": 3552,
   257→   257→    "data": [
   258→   258→      "Biology",
   259→   259→      9.0,
   260→   260→      "Biomolecules",
   261→   261→      "English",
   262→   262→      "DNA precipitation out of a mixture of biomolecules can be achieved by treatment with",
   263→   263→      "chilled ethanol",
   264→   264→      "methanol at room temperature",
   265→   265→      "chilled chloroform",
   266→   266→      "isopropanol",
   267→   267→      null,
   268→   268→      "Chilled ethanol is used to precipitate DNA out of a mixture of biomolecules. Low temperature protects the DNA by slowing down the activity of enzymes that could break it apart and ethanol helps in the quick precipitation of DNA.",
   269→   269→      "NEET",
   270→   270→      2019.0,
   271→   271→      null,
   272→   272→      null
   273→   273→    ]
   274→   274→  },
   275→   275→  {
   276→   276→    "sheet": "Class11",
   277→   277→    "row": 3553,
   278→   278→    "data": [
   279→   279→      "Biology",
   280→   280→      9.0,
   281→   281→      "Biomolecules",
   282→   282→      "English",
   283→   283→      "Which one of the following statements is wrong?",
   284→   284→      "Cellulose is a polysaccharide",
   285→   285→      "Uracil is a pyrimidine",
   286→   286→      "Glycine is a sulphur containing amino acid",
   287→   287→      "Sucrose is a disaccharide",
   288→   288→      null,
   289→   289→      "Glycine is the simplest amino acid in which functional group ‘R’ is replaced by hydrogen atom (H).",
   290→   290→      "NEET",
   291→   291→      2016.0,
   292→   292→      null,
   293→   293→      null
   294→   294→    ]
   295→   295→  },
   296→   296→  {
   297→   297→    "sheet": "Class11",
   298→   298→    "row": 3554,
   299→   299→    "data": [
   300→   300→      "Biology",
   301→   301→      9.0,
   302→   302→      "Biomolecules",
   303→   303→      "English",
   304→   304→      "Which of the following biomolecules does have a phosphodiester bond?",
   305→   305→      "Fatty acids in a diglyceride",
   306→   306→      "Monosaccharides in a polysaccharide",
   307→   307→      "Amino acids in a polypeptide",
   308→   308→      "Nucleic acids in a nucleotide",
   309→   309→      null,
   310→   310→      "A phosphodiester bond is a type of bond formed between a phosphate group and two sugar molecules. This type of bond is found in nucleic acids (DNA and RNA), where it links the nucleotides together. In nucleic acids, the phosphate group is attached to the 5' carbon of one sugar and the 3' carbon of the next sugar, forming a phosphodiester linkage. Fatty acids are linked by ester bonds. Monosaccharides in a polysaccharide are linked by glycosidic bonds. Amino acids in a polypeptide are linked by peptide bonds.",
   311→   311→      "CBSE AIPMT",
   312→   312→      2015.0,
   313→   313→      null,
   314→   314→      null
   315→   315→    ]
   316→   316→  },
   317→   317→  {
   318→   318→    "sheet": "Class11",
   319→   319→    "row": 3555,
   320→   320→    "data": [
   321→   321→      "Biology",
   322→   322→      9.0,
   323→   323→      "Biomolecules",
   324→   324→      "English",
   325→   325→      "Given below is the diagrammatic representation of one of the categories of small molecular weight organic compounds in the living tissues. Identify the category shown and the one blank component X in it",
   326→   326→      "A — Triglyceride major— Source of energy",
   327→   327→      "B — Uracil — A component of DNA",
   328→   328→      "A — Lecithin — A component of cell membrane",
   329→   329→      "B — Adenine — A nucleotide",
   330→   330→      3.0,
   331→   331→      "The diagram shows a phospholipid molecule, specifically lecithin, which is a major component of cell membranes. 'A' represents the lecithin molecule, and 'X' is part of its structure (choline). Triglycerides are fats, uracil is a nitrogenous base found in RNA, and adenine is a nitrogenous base that can be part of a nucleotide, but the diagram depicts a phospholipid.",
   332→   332→      "CBSE AIPMT",
   333→   333→      2012.0,
   334→   334→      null,
   335→   335→      null
   336→   336→    ]
   337→   337→  },
   338→   338→  {
   339→   339→    "sheet": "Class11",
   340→   340→    "row": 3556,
   341→   341→    "data": [
   342→   342→      "Biology",
   343→   343→      9.0,
   344→   344→      "Biomolecules",
   345→   345→      "English",
   346→   346→      "Which one of the following structural formula of two organic compounds is correctly identified along with its related function?",
   347→   347→      "(A) – Lecithin – A component of cell membrane",
   348→   348→      "(B) – Adenylic acid – Nucleic acid",
   349→   349→      "(A) – Cholesterol – Hormone",
   350→   350→      "(B) – Phosphotidic acid – Enzyme",
   351→   351→      1.0,
   352→   352→      "Compound (A) is lecithin, a phospholipid, which is a major component of cell membranes. Compound (B) is identified as adenine, a nitrogenous base, but its function is incorrectly stated as related to enzymes. Adenylic acid (AMP) is a nucleotide and a component of nucleic acids. Cholesterol is a steroid and can act as a precursor for hormones, but the diagram is not of cholesterol. Phosphatidic acid is a precursor to phospholipids.",
   353→   353→      "CBSE AIPMT",
   354→   354→      2011.0,
   355→   355→      null,
   356→   356→      null
   357→   357→    ]
   358→   358→  },
   359→   359→  {
   360→   360→    "sheet": "Class11",
   361→   361→    "row": 3557,
   362→   362→    "data": [
   363→   363→      "Biology",
   364→   364→      9.0,
   365→   365→      "Biomolecules",
   366→   366→      "English",
   367→   367→      "Which one of the following pairs of nitrogenous bases of nucleic acids, is wrongly matched with the category mentioned against it?",
   368→   368→      "Thymine, Uracil — Pyrimidines",
   369→   369→      "Uracil, Cytosine — Pyrimidines",
   370→   370→      "Guanine, Adenine — Purines",
   371→   371→      "Adenine, Thymine — Purines",
   372→   372→      4.0,
   373→   373→      "Adenine is a purine, while thymine is a pyrimidine. Therefore, the pair 'Adenine, Thymine' is wrongly matched as purines.",
   374→   374→      "CBSE AIPMT",
   375→   375→      2008.0,
   376→   376→      null,
   377→   377→      null
   378→   378→    ]
   379→   379→  },
   380→   380→  {
   381→   381→    "sheet": "Class11",
   382→   382→    "row": 3558,
   383→   383→    "data": [
   384→   384→      "Biology",
   385→   385→      9.0,
   386→   386→      "Biomolecules",
   387→   387→      "English",
   388→   388→      "ATP is a",
   389→   389→      "nucleotide",
   390→   390→      "nucleosome",
   391→   391→      "nucleoside",
   392→   392→      "purine",
   393→   393→      1.0,
   394→   394→      "ATP (Adenosine Triphosphate) is a modified nucleotide, consisting of adenine, ribose sugar, and three phosphate groups.",
   395→   395→      "CBSE AIPMT",
   396→   396→      2000.0,
   397→   397→      null,
   398→   398→      null
   399→   399→    ]
   400→   400→  },
   401→   401→  {
   402→   402→    "sheet": "Class11",
   403→   403→    "row": 3559,
   404→   404→    "data": [
   405→   405→      "Biology",
   406→   406→      9.0,
   407→   407→      "Biomolecules",
   408→   408→      "English",
   409→   409→      "Which one of the following amino acids is an essential part of human diet ?",
   410→   410→      "Glycine",
   411→   411→      "Phenylalanine",
   412→   412→      "Serine",
   413→   413→      "Aspartic acid",
   414→   414→      2.0,
   415→   415→      "Phenylalanine is an essential amino acid for humans, meaning the body cannot synthesize it and it must be obtained from the diet. Glycine, serine, and aspartic acid are non-essential amino acids.",
   416→   416→      "CBSE AIPMT",
   417→   417→      2000.0,
   418→   418→      null,
   419→   419→      null
   420→   420→    ]
   421→   421→  },
   422→   422→  {
   423→   423→    "sheet": "Class11",
   424→   424→    "row": 3560,
   425→   425→    "data": [
   426→   426→      "Biology",
   427→   427→      9.0,
   428→   428→      "Biomolecules",
   429→   429→      "English",
   430→   430→      "Which is wrong about nucleic acids?",
   431→   431→      "DNA is single stranded in some viruses",
   432→   432→      "RNA is double stranded occasionally",
   433→   433→      "Length of one helix is 45 Å in B-DNA",
   434→   434→      "One turn of Z-DNA has 12 bases",
   435→   435→      3.0,
   436→   436→      "Length of one helix or the pitch per turn of helix is 34 Å in B-DNA, 25 Å in A-DNA and 46 Å in Z-model of DNA. In Z-DNA sugar moieties are seen in opposite direction. So the 3-5 diester bond forms zig-zag structure in Z-DNA.",
   437→   437→      "CBSE AIPMT",
   438→   438→      1993.0,
   439→   439→      null,
   440→   440→      null
   441→   441→    ]
   442→   442→  },
   443→   443→  {
   444→   444→    "sheet": "Class11",
   445→   445→    "row": 3561,
   446→   446→    "data": [
   447→   447→      "Biology",
   448→   448→      9.0,
   449→   449→      "Biomolecules",
   450→   450→      "English",
   451→   451→      "Adenine is",
   452→   452→      "purine",
   453→   453→      "pyrimidine",
   454→   454→      "nucleoside",
   455→   455→      "nucleotide",
   456→   456→      1.0,
   457→   457→      "Nitrogen bases are of two types-purines and pyrimidines. Purines are 9 membered double ring nitrogen bases which possess nitrogen at 1, 3, 7 and 9 positions, e.g. adenine (A), guanine (G). Pyrimidines are 6-membered nitrogen bases that contain nitrogen at 1 and 3 positions, e.g. cytosine (C), thymine (T), uracil (U).",
   458→   458→      "CBSE AIPMT",
   459→   459→      1992.0,
   460→   460→      null,
   461→   461→      null
   462→   462→    ]
   463→   463→  },
   464→   464→  {
   465→   465→    "sheet": "Class11",
   466→   466→    "row": 3562,
   467→   467→    "data": [
   468→   468→      "Biology",
   469→   469→      9.0,
   470→   470→      "Biomolecules",
   471→   471→      "English",
   472→   472→      "Which is distributed more widely in a cell?",
   473→   473→      "DNA",
   474→   474→      "RNA",
   475→   475→      "Chloroplasts",
   476→   476→      "Spherosomes",
   477→   477→      2.0,
   478→   478→      "Ribonucleic Acid (RNA) is a single chain polyribonucleotide which functions as carrier of coded genetic information from DNA to cytoplasm, and takes part in protein and enzyme synthesis. RNA is more common and abundant than DNA. There are six types of RNAs-ribosomal (most abundant), transfer RNA (15% to total RNA), messenger RNA (2-5%), small sized nuclear RNA, small cytoplasmic RNA, and genetic RNA (in viruses called riboviruses).",
   479→   479→      "CBSE AIPMT",
   480→   480→      1992.0,
   481→   481→      null,
   482→   482→      null
   483→   483→    ]
   484→   484→  },
   485→   485→  {
   486→   486→    "sheet": "Class11",
   487→   487→    "row": 3563,
   488→   488→    "data": [
   489→   489→      "Biology",
   490→   490→      9.0,
   491→   491→      "Biomolecules",
   492→   492→      "English",
   493→   493→      "The basic unit of nucleic acid is",
   494→   494→      "pentose sugar",
   495→   495→      "nucleoid",
   496→   496→      "nucleoside",
   497→   497→      "nucleotide",
   498→   498→      4.0,
   499→   499→      "Nucleic acids (DNA and RNA) are linear mixed polymers of nucleotides, so also called polynucleotides. Nucleic acids were first discovered by Miescher (1868-69) as nuclein and named nucleic acid by Altmann (1889). They are formed of C, H, O, N and P comprising nitrogenous heterocyclic bases viz purines or pyrimidines, pentose sugar and phosphoric acid.",
   500→   500→      "CBSE AIPMT",
   501→   501→      1991.0,
   502→   502→      null,
   503→   503→      null
   504→   504→    ]
   505→   505→  },
   506→   506→  {
   507→   507→    "sheet": "Class11",
   508→   508→    "row": 3564,
   509→   509→    "data": [
   510→   510→      "Biology",
   511→   511→      9.0,
   512→   512→      "Biomolecules",
   513→   513→      "English",
   514→   514→      "DNA is composed of repeating units of",
   515→   515→      "ribonucleosides",
   516→   516→      "deoxyribonucleosides",
   517→   517→      "ribonucleotides",
   518→   518→      "deoxyribonucleotides",
   519→   519→      4.0,
   520→   520→      "Nucleic acids are repeating units of nucleotides, DNA is formed of the repeating units of deoxyribonucleotides and RNA is a mixed polymer chain of ribonucleotides.",
   521→   521→      "CBSE AIPMT",
   522→   522→      1991.0,
   523→   523→      null,
   524→   524→      null
   525→   525→    ]
   526→   526→  },
   527→   527→  {
   528→   528→    "sheet": "Class11",
   529→   529→    "row": 3565,
   530→   530→    "data": [
   531→   531→      "Biology",
   532→   532→      9.0,
   533→   533→      "Biomolecules",
   534→   534→      "English",
   535→   535→      "In RNA, thymine is replaced by",
   536→   536→      "adenine",
   537→   537→      "guanine",
   538→   538→      "cytosine",
   539→   539→      "uracil",
   540→   540→      4.0,
   541→   541→      "Ribonucleic Acid (RNA) contains pyrimidine bases-cytosine and uracil and purine bases-adenine and guanine. Thymine is the pyrimidine base present only in DNA and uracil is present only in RNA, though other nitrogenous bases remain the same in both DNA and RNA.",
   542→   542→      "CBSE AIPMT",
   543→   543→      1991.0,
   544→   544→      null,
   545→   545→      null
   546→   546→    ]
   547→   547→  },
   548→   548→  {
   549→   549→    "sheet": "Class11",
   550→   550→    "row": 3566,
   551→   551→    "data": [
   552→   552→      "Biology",
   553→   553→      9.0,
   554→   554→      "Biomolecules",
   555→   555→      "English",
   556→   556→      "RNA does not possess",
   557→   557→      "uracil",
   558→   558→      "thymine",
   559→   559→      "adenine",
   560→   560→      "cytosine",
   561→   561→      2.0,
   562→   562→      "Ribonucleic Acid (RNA) contains pyrimidine bases-cytosine and uracil and purine bases-adenine and guanine. Thymine is the pyrimidine base present only in DNA and uracil is present only in RNA, though other nitrogenous bases remain the same in both DNA and RNA.",
   563→   563→      "CBSE AIPMT",
   564→   564→      1988.0,
   565→   565→      null,
   566→   566→      null
   567→   567→    ]
   568→   568→  },
   569→   569→  {
   570→   570→    "sheet": "Class11",
   571→   571→    "row": 3567,
   572→   572→    "data": [
   573→   573→      "Biology",
   574→   574→      9.0,
   575→   575→      "Biomolecules",
   576→   576→      "English",
   577→   577→      "In double helix of DNA, the two DNA strands are",
   578→   578→      "coiled around a common axis",
   579→   579→      "coiled around each other",
   580→   580→      "coiled differently",
   581→   581→      "coiled over protein sheath",
   582→   582→      1.0,
   583→   583→      "Deoxyribo Nucleic Acid (DNA) is helically coiled macromolecule, made up of two antiparallel polydeoxyribonucleotide chains held together by hydrogen bonds. The chains are interlocked and are coiled around a common axis. DNA has a diameter of 20 Å. One turn of spiral has a distance of 34 Å containing 10 nucleotides in each turn.",
   584→   584→      "CBSE AIPMT",
   585→   585→      1988.0,
   586→   586→      null,
   587→   587→      null
   588→   588→    ]
   589→   589→  },
   590→   590→  {
   591→   591→    "sheet": "Class11",
   592→   592→    "row": 3568,
   593→   593→    "data": [
   594→   594→      "Biology",
   595→   595→      9.0,
   596→   596→      "Biomolecules",
   597→   597→      "English",
   598→   598→      "Match the following columns.\nColumn I | Column II\nA. Inhibitor of catalytic activity | 1. Ricin\nB. Possess peptide bonds | 2. Malonate\nC. Cell wall material in fungi | 3. Chitin\nD. Secondary metabolite | 4. Collagen\nChoose the correct option.",
   599→   599→      "A:3, B:1, C:4, D:2",
   600→   600→      "A:3, B:4, C:1, D:2",
   601→   601→      "A:2, B:3, C:1, D:4",
   602→   602→      "A:2, B:4, C:3, D:1",
   603→   603→      4.0,
   604→   604→      "Malonate is the competitive inhibitor of catalytic activity of succinic dehydrogenase. Collagen is proteinaceous in nature and possesses peptide bonds. Chitin is a homopolymer present in the cell wall of fungi and exoskeleton of arthropods. Abrin and ricin are toxins, secondary metabolites.",
   605→   605→      "NEET (Sep.)",
   606→   606→      2020.0,
   607→   607→      null,
   608→   608→      null
   609→   609→    ]
   610→   610→  },
   611→   611→  {
   612→   612→    "sheet": "Class11",
   613→   613→    "row": 3569,
   614→   614→    "data": [
   615→   615→      "Biology",
   616→   616→      9.0,
   617→   617→      "Biomolecules",
   618→   618→      "English",
   619→   619→      "Prosthetic groups differ from coenzymes in that",
   620→   620→      "they require Gmetal ions for their activity",
   621→   621→      "they (prosthetic groups) are tightly bound to apoenzymes",
   622→   622→      "their association with apoenzymes is transient",
   623→   623→      "they can serve as cofactors in a number of enzyme catalysed reactions",
   624→   624→      2.0,
   625→   625→      "Prosthetic groups are organic compounds and are distinguished from other cofactors in that they are tightly bound to the apoenzyme. For example, in peroxidase and catalase, which catalyse the breakdown of hydrogen peroxide to water and oxygen, haem is the prosthetic group and it is a part of the active site of the enzyme.",
   626→   626→      "NEET (Odisha)",
   627→   627→      2019.0,
   628→   628→      null,
   629→   629→      null
   630→   630→    ]
   631→   631→  },
   632→   632→  {
   633→   633→    "sheet": "Class11",
   634→   634→    "row": 3570,
   635→   635→    "data": [
   636→   636→      "Biology",
   637→   637→      9.0,
   638→   638→      "Biomolecules",
   639→   639→      "English",
   640→   640→      "Which of the following is a commercial blood cholesterol lowering agent?",
   641→   641→      "Statin",
   642→   642→      "Streptokinase",
   643→   643→      "Lipases",
   644→   644→      "Cyclosporin A",
   645→   645→      1.0,
   646→   646→      "Statins are commercial blood cholesterol lowering agent as they competitively inhibit the enzymes involved in cholesterol synthesis. They are obtained from a yeast, Monascus purpureus. Streptokinase is a thrombolytic agent which is used to treat pulmonary embolism and myocardial infarction. Lipases help to digest fat molecules while cyclosporin A is an immunosuppressant.",
   647→   647→      "NEET (National)",
   648→   648→      2019.0,
   649→   649→      null,
   650→   650→      null
   651→   651→    ]
   652→   652→  },
   653→   653→  {
   654→   654→    "sheet": "Class11",
   655→   655→    "row": 3571,
   656→   656→    "data": [
   657→   657→      "Biology",
   658→   658→      9.0,
   659→   659→      "Biomolecules",
   660→   660→      "English",
   661→   661→      "Consider the following statement (A) Coenzyme or metal ion that is tightly bound to enzyme protein is called prosthetic group. (B) A complete catalytic active enzyme with its bound prosthetic group is called apoenzyme. Select the correct option.",
   662→   662→      "(A) is true but (B) is false",
   663→   663→      "Both (A) and (B) are false",
   664→   664→      "(A) is false but (B) is true",
   665→   665→      "Both (A) and (B) are true",
   666→   666→      1.0,
   667→   667→      "Statement A is true but B is false. Correct information about statement B is as follows. A complete catalytic, active enzyme with its bound prosthetic group is called holoenzyme. An apoenzyme is an inactive enzyme which gets activated by the binding of an organic or inorganic cofactor.",
   668→   668→      "NEET (National)",
   669→   669→      2019.0,
   670→   670→      null,
   671→   671→      null
   672→   672→    ]
   673→   673→  },
   674→   674→  {
   675→   675→    "sheet": "Class11",
   676→   676→    "row": 3572,
   677→   677→    "data": [
   678→   678→      "Biology",
   679→   679→      9.0,
   680→   680→      "Biomolecules",
   681→   681→      "English",
   682→   682→      "Select the correct match",
   683→   683→      "TH Morgan – Transduction",
   684→   684→      "F2 ⋅Recessive parent – Dihybrid cross",
